,point_cloud,EC
63078,Q3SVC8.txt,2.4.1.129
63079,C1CIN1.txt,3.1.21.10
63080,O27784.txt,1.5.98.2
63081,O00746.txt,2.7.4.6
63082,Q5BE65.txt,1.1.1.102
63083,A5IEC9.txt,3.1.11.6
63084,Q822M7.txt,3.1.26.4
63085,Q4WMS3.txt,3.6.4.13
63086,A4ST49.txt,1.1.1.25
63087,O52402.txt,4.1.2.13
63088,A4TQJ1.txt,5.4.2.7
63089,Q9YEA1.txt,1.1.1.299
63090,Q89AY1.txt,3.5.1.18
63091,Q636K5.txt,1.1.1.267
63092,C1L299.txt,2.1.1.195
63093,Q8HYJ5.txt,2.4.1.65
63094,Q27889.txt,3.1.3.16
63095,Q9P6M1.txt,2.5.1.18
63096,A5I5R9.txt,3.5.99.6
63097,Q1LPX2.txt,2.3.3.13
63098,Q579Z3.txt,7.3.2.5
63099,Q97KC9.txt,6.1.1.17
63100,P14964.txt,4.1.1.23
63101,Q6AS16.txt,3.4.21.53
63102,Q9D8X5.txt,3.1.13.4
63103,B2GJ26.txt,5.4.2.10
63104,Q48RY7.txt,1.2.1.41
63105,Q6N3G0.txt,1.17.7.4
63106,A7HMQ2.txt,1.5.1.5
63107,Q6G733.txt,3.5.1.5
63108,Q8RCH7.txt,3.5.2.7
63109,Q4U3F6.txt,4.2.3.125
63110,B1LNE8.txt,2.4.2.9
63111,P81412.txt,2.7.7.7
63112,C3NGB5.txt,4.1.99.22
63113,Q7WDX9.txt,4.3.2.10
63114,B0XPA1.txt,3.2.1.15
63115,P39062.txt,6.2.1.1
63116,B7NJV5.txt,5.3.1.12
63117,Q0THB4.txt,6.1.1.20
63118,A6QEP0.txt,1.3.98.5
63119,A7ZME5.txt,2.8.1.7
63120,Q5HQA4.txt,6.3.2.6
63121,Q3ZZQ3.txt,2.7.4.3
63122,Q9ZUB3.txt,2.5.1.16
63123,P0AFI8.txt,1.4.3.5
63124,P41963.txt,1.15.1.1
63125,Q0ACQ9.txt,5.6.1.7
63126,P12777.txt,7.1.1.2
63127,Q6BJG4.txt,6.3.5.5
63128,Q7V6C2.txt,2.7.4.22
63129,P25275.txt,3.1.1.3
63130,Q65SZ8.txt,2.7.7.59
63131,A8AXQ6.txt,1.18.1.2
63132,A7WZS6.txt,2.7.2.3
63133,Q2Y7L8.txt,4.2.3.5
63134,O81864.txt,5.2.1.8
63135,P40433.txt,2.7.1.105
63136,C4K2D9.txt,2.7.7.38
63137,O28484.txt,2.7.7.7
63138,Q48TL5.txt,2.4.2.22
63139,C4ZUD6.txt,1.1.1.25
63140,O13902.txt,2.7.1.28
63141,P14637.txt,4.2.1.20
63142,B5QXI2.txt,2.1.2.10
63143,Q54P79.txt,6.2.1.12
63144,B3QNS6.txt,2.4.2.21
63145,B1XT10.txt,6.3.2.8
63146,Q329K7.txt,2.7.7.6
63147,A8ACZ0.txt,4.1.1.98
63148,O35490.txt,2.1.1.5
63149,D4A723.txt,2.3.2.27
63150,B8DNL3.txt,5.2.1.8
63151,Q1QRU5.txt,2.7.7.56
63152,A8AJJ1.txt,2.7.7.61
63153,Q6GAR0.txt,2.4.1.315
63154,Q8P5T3.txt,3.6.1.66
63155,B5YQ81.txt,5.3.3.2
63156,Q03QY1.txt,2.4.2.9
63157,Q9L9E6.txt,2.7.7.24
63158,Q9RUL8.txt,3.5.1.2
63159,D3WZ85.txt,3.5.99.8
63160,Q1GRD4.txt,5.6.1.7
63161,Q7MMR4.txt,4.99.1.1
63162,C3KXY4.txt,2.1.1.182
63163,A8FG70.txt,6.3.4.5
63164,A8G3V0.txt,2.4.1.18
63165,B1MMV3.txt,5.2.1.8
63166,A7INB9.txt,2.3.2.29
63167,Q9SYZ0.txt,2.3.1.199
63168,A7X2I0.txt,1.1.1.94
63169,Q64437.txt,1.1.1.1
63170,A9MF24.txt,2.7.7.4
63171,G4VJD6.txt,1.5.1.3
63172,Q8A883.txt,7.6.2.11
63173,O83972.txt,1.17.4.1
63174,P42525.txt,2.7.11.24
63175,Q8UFY6.txt,3.4.21.92
63176,Q9YEK9.txt,2.5.1.19
63177,B4SI60.txt,4.1.99.17
63178,P21549.txt,2.6.1.44
63179,Q0BSX3.txt,4.2.1.11
63180,Q4R6W7.txt,1.5.1.2
63181,Q9K487.txt,3.5.99.6
63182,Q0HSD6.txt,2.3.1.275
63183,A2AXG5.txt,2.5.1.123
63184,Q9JII6.txt,1.1.1.2
63185,P99139.txt,2.10.1.1
63186,Q6FVE6.txt,2.3.1.225
63187,A6QJ02.txt,5.4.2.10
63188,B0T4U9.txt,2.5.1.75
63189,Q9HN83.txt,6.1.1.2
63190,A6WWV7.txt,4.2.1.59
63191,P0CR02.txt,3.6.4.13
63192,A5A2P0.txt,2.7.13.3
63193,Q2G1L8.txt,7.3.2.2
63194,Q93VR3.txt,5.1.3.18
63195,B7IF24.txt,1.4.4.2
63196,Q9CJ17.txt,1.8.4.12
63197,Q58263.txt,2.1.1.86
63198,Q13NG7.txt,1.2.1.8
63199,P49673.txt,2.7.11.11
63200,P18622.txt,2.7.1.72
63201,P65225.txt,2.7.1.39
63202,A1KV99.txt,5.4.2.10
63203,Q5N332.txt,2.8.1.6
63204,A5EK16.txt,2.5.1.55
63205,B7LEK0.txt,6.3.4.2
63206,Q6LY39.txt,1.8.98.6
63207,Q9RNM6.txt,2.4.1.227
63208,A9NDE8.txt,2.5.1.7
63209,O67016.txt,2.8.4.4
63210,A5G5A2.txt,4.1.1.23
63211,B6HZ51.txt,4.2.1.33
63212,A1S414.txt,2.2.1.2
63213,A4TP60.txt,3.5.4.9
63214,Q5HMF0.txt,2.7.11.1
63215,Q8D247.txt,4.1.99.17
63216,B8D940.txt,6.1.1.19
63217,B8GVL8.txt,2.1.2.11
63218,P28063.txt,3.4.25.1
63219,Q8M896.txt,7.1.1.2
63220,A8H9F1.txt,2.7.7.6
63221,O25692.txt,3.5.1.108
63222,Q2TWM1.txt,4.2.2.10
63223,Q83GP6.txt,1.1.1.86
63224,P0CAW4.txt,3.1.26.4
63225,A9AHJ3.txt,6.3.2.1
63226,Q0TN27.txt,5.6.1.7
63227,Q39473.txt,3.1.2.21
63228,B7UPI6.txt,5.3.1.9
63229,A5VPV7.txt,2.3.1.274
63230,A6TLX6.txt,3.1.3.11
63231,Q9X5M0.txt,6.1.1.19
63232,Q5P7A9.txt,2.7.4.6
63233,A8H5G0.txt,1.4.3.5
63234,A4SPY8.txt,2.5.1.141
63235,B0RTU4.txt,3.5.4.16
63236,P9WKG8.txt,2.7.7.60
63237,A8A133.txt,2.1.1.178
63238,B1IA75.txt,2.1.1.33
63239,Q14164.txt,2.7.11.10
63240,Q1LTP2.txt,1.8.1.2
63241,Q0T2G7.txt,5.4.99.12
63242,Q64RT1.txt,5.3.1.16
63243,B5ZBP8.txt,2.8.1.13
63244,B7N0S6.txt,4.1.2.40
63245,B4S459.txt,2.1.3.15
63246,A6UF45.txt,2.7.4.25
63247,Q5PG58.txt,3.5.2.7
63248,Q5N1K1.txt,4.3.2.1
63249,A1A143.txt,4.2.1.11
63250,Q9KSL9.txt,2.4.2.21
63251,Q9H2M3.txt,2.1.1.10
63252,A7MQD9.txt,5.4.99.25
63253,B1GZJ9.txt,6.3.2.1
63254,Q6C4W6.txt,5.2.1.8
63255,Q4US42.txt,1.17.7.4
63256,Q3U9F6.txt,2.3.2.27
63257,B1JV85.txt,3.5.1.108
63258,Q3K965.txt,2.4.2.1
63259,B7KD70.txt,2.3.1.47
63260,P64364.txt,4.3.2.10
63261,P35335.txt,3.2.1.15
63262,A8LE67.txt,6.1.1.3
63263,Q59322.txt,5.6.1.7
63264,A2RCE5.txt,1.1.1.94
63265,A4JF05.txt,3.4.21.92
63266,P61199.txt,2.8.1.8
63267,Q5LFN5.txt,2.8.1.13
63268,Q38JH8.txt,2.5.1.6
63269,B9K4P2.txt,1.14.99.46
63270,Q00330.txt,5.4.2.8
63271,Q5XAK0.txt,1.1.3.21
63272,B8EI29.txt,2.1.1.64
63273,B7HRN9.txt,2.7.1.11
63274,P28389.txt,4.1.1.39
63275,P26222.txt,3.2.1.4
63276,Q7VKJ3.txt,5.1.1.3
63277,Q3YSD5.txt,2.7.8.7
63278,P38649.txt,2.4.1.40
63279,A9NGK2.txt,3.6.1.66
63280,Q4ZVN9.txt,6.1.1.16
63281,A4G2P0.txt,3.1.3.11
63282,Q5HH21.txt,3.5.4.9
63283,P21161.txt,4.5.1.3
63284,Q87C29.txt,1.1.1.23
63285,Q32BW4.txt,3.5.1.135
63286,A4IQZ4.txt,1.17.7.3
63287,Q9ZKX5.txt,1.11.1.6
63288,B6EHW3.txt,6.1.1.1
63289,B8G186.txt,1.2.1.10
63290,Q8CWW2.txt,6.1.1.21
63291,A5IAK9.txt,6.1.1.3
63292,Q5YQP4.txt,2.7.7.6
63293,P10249.txt,2.4.1.7
63294,B1JKC0.txt,1.14.14.5
63295,A4X652.txt,2.7.2.8
63296,B5QTH3.txt,2.8.1.4
63297,Q8NRZ6.txt,2.4.1.109
63298,A7DZP8.txt,1.1.5.3
63299,F8WQD0.txt,5.4.99.46
63300,Q1IQY5.txt,2.3.1.157
63301,Q6ALW1.txt,2.1.1.192
63302,A8A6P8.txt,2.4.1.325
63303,C3LQI4.txt,2.7.7.3
63304,B2SRQ4.txt,6.1.1.10
63305,Q7WIJ0.txt,2.4.1.21
63306,B1XDR4.txt,4.1.1.65
63307,Q255W7.txt,6.3.2.9
63308,A3QC83.txt,2.1.1.77
63309,B0K3Q8.txt,2.1.2.3
63310,Q5X0C0.txt,2.3.1.191
63311,P41572.txt,1.1.1.44
63312,A4YLB9.txt,3.5.1.88
63313,A7HR75.txt,4.2.3.5
63314,P57698.txt,7.2.2.6
63315,P75365.txt,2.8.1.13
63316,P13636.txt,3.4.23.1
63317,Q5SJG7.txt,6.1.1.6
63318,P42667.txt,3.4.21.89
63319,P0CB67.txt,7.1.1.2
63320,B9L8Q2.txt,3.5.1.18
63321,A7GXB5.txt,1.17.7.4
63322,B5BBR2.txt,6.1.1.11
63323,Q6WV17.txt,2.4.1.41
63324,Q63DG7.txt,2.4.2.22
63325,Q9KZV0.txt,2.3.1.189
63326,Q7MNV6.txt,6.3.2.13
63327,B1LBD9.txt,2.3.1.157
63328,B2GAZ4.txt,2.8.1.4
63329,O67496.txt,1.17.7.3
63330,B5XXP0.txt,1.6.5.2
63331,P36088.txt,1.8.4.14
63332,Q1LUI2.txt,3.1.3.89
63333,Q485H8.txt,5.3.1.6
63334,O64783.txt,2.7.11.1
63335,P27818.txt,2.2.1.6
63336,Q9AFG9.txt,2.7.7.43
63337,A4TS22.txt,3.6.1.22
63338,A5E8A5.txt,5.3.1.24
63339,Q5HGR3.txt,2.1.3.3
63340,Q4A172.txt,6.1.1.11
63341,Q9ZCQ4.txt,4.2.1.2
63342,Q8FFP0.txt,2.1.1.64
63343,P58598.txt,3.2.1.15
63344,B7NF25.txt,4.1.99.1
63345,Q9HWK6.txt,3.4.21.50
63346,Q0U9W5.txt,1.6.2.2
63347,Q57K30.txt,4.1.1.19
63348,Q8P8L2.txt,2.3.1.46
63349,Q52UT0.txt,1.14.13.196
63350,P61131.txt,2.4.99.4
63351,A5F2P1.txt,2.3.1.16
63352,B3MCF3.txt,3.5.1.122
63353,A5IIB8.txt,3.6.1.41
63354,A1VBB8.txt,6.1.1.20
63355,A7NG78.txt,6.3.2.1
63356,A8AGR0.txt,1.1.1.58
63357,A7H1A3.txt,3.1.26.4
63358,Q7ZXC9.txt,2.7.6.1
63359,P37223.txt,1.1.1.40
63360,P61908.txt,3.6.1.23
63361,Q43075.txt,4.1.1.19
63362,P00721.txt,3.2.1.17
63363,Q09170.txt,2.7.11.1
63364,B8DP34.txt,2.4.2.9
63365,A5U6Q7.txt,3.1.26.4
63366,Q5E3W7.txt,2.8.1.13
63367,Q7VCC2.txt,1.3.7.5
63368,A1VCQ0.txt,5.6.1.7
63369,O05651.txt,1.2.7.1
63370,A5UAL5.txt,6.1.1.17
63371,Q31Z86.txt,4.99.1.1
63372,Q9I0M0.txt,2.3.2.29
63373,C4Z562.txt,4.2.3.5
63374,P73735.txt,1.6.5.12
63375,Q94RJ2.txt,7.1.1.2
63376,Q7A5Q8.txt,7.2.2.11
63377,Q49YY5.txt,5.6.1.7
63378,Q63NC4.txt,6.2.1.1
63379,C3KV06.txt,2.7.1.11
63380,B1GYT3.txt,4.6.1.12
63381,Q63GS5.txt,2.5.1.n9
63382,B1LF98.txt,2.3.1.245
63383,B8GDM7.txt,4.1.1.11
63384,Q6ZEZ5.txt,2.7.11.1
63385,C5JCV0.txt,2.1.1.17
63386,Q64YI2.txt,2.7.4.22
63387,K7QHS5.txt,2.6.1.42
63388,C6E6C1.txt,6.3.2.6
63389,Q5QZI4.txt,7.1.2.2
63390,P08518.txt,2.7.7.6
63391,Q8VQF6.txt,1.14.14.133
63392,B8DGL2.txt,3.1.1.29
63393,Q24QE3.txt,5.6.1.7
63394,Q01Q46.txt,6.3.2.9
63395,A1WJL0.txt,6.3.4.21
63396,B1Z962.txt,6.3.4.4
63397,Q9LSV0.txt,1.1.1.79
63398,Q8PVW4.txt,1.8.98.1
63399,Q5ZVC9.txt,2.3.1.181
63400,Q1CRQ2.txt,2.5.1.72
63401,B3QZM3.txt,3.1.1.29
63402,B9JE02.txt,1.17.7.3
63403,Q81SV5.txt,2.6.1.9
63404,Q9VIT2.txt,2.7.4.2
63405,B2JHF1.txt,7.4.2.8
63406,B1MDV2.txt,6.5.1.2
63407,C5BPP4.txt,6.1.1.23
63408,B1VSQ0.txt,4.1.1.11
63409,A8Z076.txt,1.8.1.14
63410,Q5E965.txt,7.2.1.3
63411,Q7MYL1.txt,3.6.1.40
63412,P0DKS6.txt,2.8.4.2
63413,Q1QAG2.txt,2.4.99.17
63414,A6Q3D2.txt,3.1.26.5
63415,P56649.txt,1.2.1.12
63416,D5L1S4.txt,1.3.1.75
63417,B8D878.txt,5.1.1.3
63418,A8H1U8.txt,6.3.2.2
63419,Q7P1H8.txt,4.1.99.17
63420,Q5E9S4.txt,4.2.3.2
63421,B7I6V5.txt,6.1.1.11
63422,B9M769.txt,3.5.4.9
63423,H6LGM6.txt,1.3.1.108
63424,Q028S4.txt,5.3.1.23
63425,Q2S937.txt,2.7.7.6
63426,A1KPS2.txt,2.7.7.85
63427,A5GBL0.txt,2.1.2.9
63428,Q8TXN1.txt,4.2.3.5
63429,Q3AXQ4.txt,2.1.2.9
63430,B0TL21.txt,1.1.1.35
63431,P63537.txt,3.1.21.2
63432,A7H2U1.txt,6.3.5.7
63433,Q72S28.txt,2.1.1.228
63434,Q7N7B0.txt,2.7.1.71
63435,Q97JJ9.txt,3.4.24.78
63436,B0C1R1.txt,6.1.1.4
63437,B1IXT0.txt,2.4.2.43
63438,F4JNX3.txt,2.1.1.60
63439,Q1HE58.txt,3.6.5.2
63440,C0ZF60.txt,1.1.1.267
63441,P66762.txt,3.1.21.10
63442,A6H768.txt,2.7.1.6
63443,Q58431.txt,4.4.1.28
63444,B7KN33.txt,6.1.1.23
63445,Q5V3D9.txt,1.5.1.5
63446,Q57TE7.txt,1.1.1.85
63447,P0CT50.txt,4.1.1.91
63448,B2K3G3.txt,2.7.1.189
63449,Q0SPW9.txt,1.8.4.11
63450,Q59961.txt,5.6.2.2
63451,B2IM77.txt,3.6.1.27
63452,A3Q8Q1.txt,6.1.1.4
63453,B8IEM4.txt,2.1.1.177
63454,Q4PFD9.txt,3.6.4.13
63455,P56123.txt,3.1.13.1
63456,C5D4X9.txt,3.2.2.9
63457,Q5YUH4.txt,4.1.3.39
63458,O43593.txt,1.14.11.65
63459,Q11RH5.txt,2.4.1.227
63460,Q7A4H8.txt,2.3.1.234
63461,Q8RMD4.txt,2.7.1.187
63462,B7N3G4.txt,1.1.1.298
63463,P60971.txt,2.5.1.145
63464,Q2GHW1.txt,3.5.1.18
63465,C4ZZ44.txt,1.1.1.86
63466,Q1H4R1.txt,3.5.4.19
63467,A0LV48.txt,2.1.1.192
63468,Q0T8C4.txt,2.3.3.13
63469,A1WX26.txt,3.5.1.18
63470,Q64XP2.txt,3.5.99.6
63471,Q6GG23.txt,6.1.1.3
63472,Q8DDE4.txt,2.1.2.9
63473,Q9SPP9.txt,2.4.1.219
63474,Q5WF61.txt,3.1.11.6
63475,Q4PT07.txt,2.3.1.75
63476,B2S4C3.txt,2.7.7.8
63477,P0A0W2.txt,5.2.1.8
63478,B1LNU8.txt,3.6.1.22
63479,Q5ZXU2.txt,5.4.2.7
63480,B5YYD1.txt,6.2.1.48
63481,O25702.txt,2.4.99.17
63482,Q8FMM3.txt,6.3.5.3
63483,Q0ABR1.txt,2.1.1.45
63484,B1JAG3.txt,4.1.99.17
63485,B2FUS8.txt,2.8.1.8
63486,Q16BN1.txt,4.2.1.96
63487,Q99M01.txt,6.1.1.20
63488,A4SHL4.txt,4.99.1.4
63489,P14065.txt,1.1.1.156
63490,A3PMF8.txt,2.6.1.79
63491,Q980A0.txt,5.4.2.12
63492,C4ZZQ5.txt,2.7.7.4
63493,B5XZ83.txt,3.5.2.7
63494,Q54XK9.txt,3.5.99.6
63495,Q66DE8.txt,2.1.1.177
63496,B1JUI6.txt,6.1.1.17
63497,Q6NPD7.txt,3.6.1.22
63498,A6Q541.txt,2.7.7.18
63499,Q07209.txt,4.1.1.39
63500,Q00973.txt,2.4.1.92
63501,A2BTS3.txt,6.3.4.20
63502,P47648.txt,1.8.4.11
63503,Q988B9.txt,3.1.1.27
63504,A0Q638.txt,2.8.1.6
63505,Q089V1.txt,4.1.1.49
63506,Q3YW94.txt,3.2.1.196
63507,Q9ABU1.txt,6.3.4.5
63508,Q94G86.txt,3.2.1.39
63509,C1CA89.txt,2.7.2.1
63510,O54419.txt,3.5.1.5
63511,Q9AE09.txt,3.6.4.12
63512,D6Z995.txt,2.4.1.250
63513,Q79LY0.txt,3.1.3.48
63514,Q8GAW0.txt,1.14.13.16
63515,B5E3F8.txt,2.1.3.3
63516,Q7MVE9.txt,3.5.4.9
63517,Q8PES0.txt,2.3.1.15
63518,C3PAT6.txt,2.7.8.7
63519,A4XMZ3.txt,6.3.2.1
63520,Q87A98.txt,6.2.1.5
63521,Q6G8E2.txt,4.1.1.49
63522,Q1GR76.txt,3.6.1.27
63523,Q732H6.txt,3.4.23.36
63524,Q8XKK0.txt,5.2.1.8
63525,Q8G830.txt,6.5.1.2
63526,A5TZF9.txt,6.3.2.2
63527,Q63TW1.txt,7.6.2.14
63528,B7HLH4.txt,2.1.1.228
63529,A0PM49.txt,1.3.98.7
63530,P50000.txt,7.2.2.1
63531,A7ZB34.txt,5.2.1.8
63532,Q10441.txt,6.3.4.19
63533,P48241.txt,2.3.1.50
63534,Q6LX62.txt,2.7.1.164
63535,P53315.txt,3.1.1.31
63536,A6KWM0.txt,3.2.1.22
63537,B0K969.txt,2.4.2.7
63538,P12684.txt,1.1.1.34
63539,A6UPT0.txt,2.7.7.101
63540,C7E5V8.txt,4.2.3.47
63541,B7MG29.txt,4.2.1.113
63542,Q6BYY8.txt,2.4.1.258
63543,P46428.txt,2.5.1.18
63544,B1L7X2.txt,2.1.1.74
63545,Q9ZSA2.txt,2.7.11.1
63546,G8GJ94.txt,4.2.3.141
63547,A3PCV0.txt,2.2.1.7
63548,Q06069.txt,1.14.15.8
63549,Q8YG89.txt,6.1.1.16
63550,P52987.txt,1.2.1.12
63551,A6L0V6.txt,4.6.1.12
63552,P16929.txt,6.2.1.1
63553,Q2J344.txt,4.2.1.19
63554,B6I4P4.txt,4.1.2.19
63555,A4W0W0.txt,3.6.5.n1
63556,B0BXN7.txt,3.5.4.9
63557,Q8DQT2.txt,2.1.1.14
63558,Q08AH3.txt,6.2.1.25
63559,B2VHM6.txt,1.2.1.41
63560,B8F7C7.txt,2.7.1.6
63561,O24562.txt,1.1.1.195
63562,Q2NCE3.txt,4.1.99.22
63563,Q3Z6Q4.txt,2.8.4.3
63564,A2C5F4.txt,2.5.1.16
63565,O84353.txt,3.6.1.9
63566,Q0P8J9.txt,2.7.1.224
63567,C6BVR6.txt,7.4.2.8
63568,B2HRJ2.txt,2.5.1.61
63569,Q6BQZ1.txt,1.15.1.1
63570,Q5LWG3.txt,6.3.4.5
63571,P07980.txt,3.2.1.73
63572,P0CH47.txt,3.1.1.32
63573,P99062.txt,2.7.4.3
63574,Q07500.txt,1.6.5.9
63575,Q3AVK4.txt,6.3.5.7
63576,B8D0W3.txt,3.5.4.30
63577,A8H953.txt,6.1.1.19
63578,A7ZQ13.txt,3.6.5.n1
63579,P0A6D3.txt,2.5.1.19
63580,Q5N2S8.txt,2.1.1.182
63581,Q819S0.txt,2.1.3.2
63582,B4L529.txt,2.1.1.33
63583,B3PXK3.txt,5.4.2.11
63584,O84439.txt,2.1.2.1
63585,B2V9E6.txt,1.1.1.262
63586,A4XV44.txt,2.9.1.3
63587,B7UII1.txt,6.3.2.1
63588,Q8CN24.txt,1.2.1.3
63589,Q83RQ0.txt,4.2.2.n2
63590,A1ALN0.txt,4.1.1.37
63591,P76503.txt,2.3.1.16
63592,C0ME81.txt,2.4.2.9
63593,B5EC81.txt,2.1.1.195
63594,A6X1F1.txt,3.1.3.5
63595,B8ZRH6.txt,6.3.4.2
63596,Q3K3Q4.txt,6.3.4.5
63597,Q5N5U2.txt,1.3.7.7
63598,Q4L7M6.txt,6.3.1.5
63599,Q9LUE1.txt,2.5.1.1
63600,Q8E0G6.txt,6.3.2.4
63601,P10869.txt,2.7.2.4
63602,B0BCE1.txt,3.1.21.10
63603,Q0T107.txt,5.3.3.2
63604,P45057.txt,2.1.1.199
63605,C6DJH2.txt,7.1.2.2
63606,P9WH08.txt,1.1.1.133
63607,Q9GLR1.txt,3.4.21.93
63608,Q97P15.txt,2.7.7.12
63609,B4SG68.txt,1.2.1.41
63610,Q7ML86.txt,6.3.4.20
63611,Q6G0L3.txt,3.2.2.23
63612,P39900.txt,3.4.24.65
63613,Q7WJ78.txt,2.7.4.28
63614,A5IKI9.txt,2.4.1.227
63615,B1W2D7.txt,1.17.7.4
63616,B5QYF1.txt,3.6.1.22
63617,A6ZRM0.txt,6.3.4.4
63618,P60912.txt,6.1.1.21
63619,A3PJL9.txt,2.8.1.8
63620,A1JRU2.txt,2.3.1.15
63621,Q46800.txt,1.17.1.4
63622,Q5WHI0.txt,2.7.7.18
63623,B4T503.txt,6.2.1.20
63624,B2HZC3.txt,2.1.1.170
63625,C1ANL6.txt,2.5.1.72
63626,A2CCB6.txt,2.1.3.2
63627,Q9L637.txt,2.7.7.6
63628,Q8XDN3.txt,2.5.1.75
63629,B0VQ88.txt,3.5.3.23
63630,Q6M057.txt,6.1.1.3
63631,A8XRF5.txt,2.3.1.108
63632,Q67NJ9.txt,2.8.4.3
63633,A9KGE6.txt,2.1.1.166
63634,Q9LT38.txt,2.7.11.1
63635,B1J1P0.txt,2.7.8.26
63636,Q9PH30.txt,3.5.1.18
63637,P9WHU9.txt,2.7.2.11
63638,Q3SWF3.txt,2.7.1.33
63639,Q0I378.txt,2.7.4.22
63640,P64944.txt,6.3.1.19
63641,O05322.txt,5.1.1.7
63642,Q32RG2.txt,2.7.7.6
63643,Q97C32.txt,2.1.3.3
63644,Q9C5V6.txt,5.6.2.2
63645,Q02R98.txt,5.4.99.27
63646,P59582.txt,5.1.1.7
63647,P57429.txt,3.1.26.12
63648,B9LPY5.txt,2.7.4.6
63649,C6DYJ5.txt,6.1.1.3
63650,B4SH93.txt,2.7.8.26
63651,B0UTC6.txt,3.2.1.52
63652,Q87AV1.txt,2.1.1.177
63653,Q8Y6U8.txt,1.11.1.24
63654,B6J6H1.txt,3.3.1.1
63655,Q93YA3.txt,4.2.3.17
63656,A6UX80.txt,2.1.2.9
63657,Q8DPM2.txt,5.6.2.2
63658,B7V3I5.txt,3.5.2.7
63659,Q04JT5.txt,3.5.99.6
63660,Q4KIP4.txt,3.5.1.9
63661,O08424.txt,1.1.1.34
63662,Q96509.txt,1.11.1.7
63663,Q1H0L2.txt,2.4.2.1
63664,Q73NH7.txt,5.6.1.7
63665,B8EA73.txt,3.1.21.10
63666,Q7VVR4.txt,6.1.1.20
63667,Q16880.txt,2.4.1.47
63668,Q9PKB3.txt,7.2.1.1
63669,Q1C4E6.txt,2.7.2.11
63670,Q9ZL75.txt,4.1.99.22
63671,Q07010.txt,2.4.2.8
63672,B5YSF1.txt,2.1.1.189
63673,Q6D9I5.txt,3.4.21.88
63674,Q83EK7.txt,1.5.1.5
63675,P42957.txt,1.1.1.17
63676,Q09G51.txt,1.10.3.9
63677,P13906.txt,2.1.1.37
63678,A1KFV6.txt,1.3.1.98
63679,A1VL71.txt,6.3.4.5
63680,P35494.txt,5.4.2.12
63681,Q3K0E6.txt,3.4.23.36
63682,Q5LH14.txt,2.3.1.191
63683,B0VT30.txt,5.1.1.7
63684,Q3JCM5.txt,2.7.1.170
63685,A9IYW6.txt,7.1.2.2
63686,B4U3G9.txt,3.6.5.n1
63687,Q9A131.txt,3.2.2.23
63688,B7UJ82.txt,2.3.1.129
63689,B6HYX9.txt,1.17.1.8
63690,B7MPG7.txt,2.4.2.29
63691,M2PP75.txt,1.14.13.196
63692,P67012.txt,6.1.1.23
63693,B4TGC8.txt,1.8.4.12
63694,A1WAW0.txt,2.7.8.7
63695,P9WJR3.txt,2.8.1.12
63696,B2IUA9.txt,7.4.2.8
63697,Q2YXR5.txt,1.1.5.3
63698,Q8NZU4.txt,2.1.1.33
63699,P11081.txt,4.2.1.20
63700,Q67LM3.txt,2.4.2.7
63701,B2HDI5.txt,4.2.1.11
63702,Q7V2M1.txt,2.7.7.60
63703,P25696.txt,4.2.1.11
63704,B6YRN2.txt,4.2.1.33
63705,Q47U25.txt,4.2.1.126
63706,Q8W4K1.txt,2.1.1.282
63707,Q4US21.txt,6.3.1.21
63708,Q8YM62.txt,1.3.7.7
63709,Q318Q3.txt,5.3.1.6
63710,C5B8X3.txt,6.3.4.2
63711,G4N6Z6.txt,2.7.11.24
63712,B3EE40.txt,2.7.1.148
63713,Q601D3.txt,2.7.1.11
63714,C1CJL0.txt,2.5.1.6
63715,Q03ZR1.txt,6.1.1.17
63716,A3N0L8.txt,2.1.1.61
63717,A9AJ43.txt,4.1.1.48
63718,Q667F9.txt,2.1.1.45
63719,P51079.txt,2.3.1.74
63720,Q58628.txt,6.4.1.1
63721,Q9DE26.txt,3.6.4.12
63722,P18269.txt,3.2.1.18
63723,O03772.txt,7.1.1.2
63724,Q3KH86.txt,4.6.1.12
63725,Q7MTB3.txt,6.1.1.21
63726,Q9UNK4.txt,3.1.1.4
63727,Q2IMI1.txt,2.1.1.177
63728,A5I133.txt,2.7.7.n1
63729,A3DN27.txt,3.4.25.1
63730,Q5WYF5.txt,2.8.1.8
63731,B6J3I1.txt,4.2.3.4
63732,Q13DU7.txt,4.2.1.33
63733,Q81WH6.txt,2.7.11.1
63734,A2SHS4.txt,4.2.1.20
63735,A0KKS7.txt,4.2.3.5
63736,B5FLM4.txt,2.9.1.3
63737,B6I0H4.txt,3.5.4.9
63738,Q1RAT6.txt,6.3.1.21
63739,Q16828.txt,3.1.3.48
63740,Q30YB7.txt,2.1.3.3
63741,Q2YWW6.txt,2.4.1.315
63742,Q6CYT9.txt,4.2.1.6
63743,B1LC43.txt,1.17.7.3
63744,Q5N013.txt,5.1.1.7
63745,Q2UMD5.txt,3.2.1.23
63746,Q9RPQ3.txt,3.5.4.19
63747,C4VBI7.txt,6.1.1.17
63748,B5ZMS8.txt,6.3.4.4
63749,Q7VKF8.txt,2.7.7.6
63750,P28342.txt,2.5.1.18
63751,Q7WFC8.txt,2.7.1.170
63752,P30103.txt,2.7.7.101
63753,Q8FFV3.txt,3.5.4.5
63754,B7NF46.txt,2.3.1.157
