protein,EC,point_cloud
Q8R9A4,6.1.1.3,Q8R9A4.txt
A7I107,6.1.1.3,A7I107.txt
Q9PIS3,6.1.1.3,Q9PIS3.txt
B9KEB1,6.1.1.3,B9KEB1.txt
Q9AAX8,6.1.1.3,Q9AAX8.txt
A0RU76,6.1.1.3,A0RU76.txt
A4WQU1,6.1.1.3,A4WQU1.txt
Q5L4T1,6.1.1.3,Q5L4T1.txt
Q256F9,6.1.1.3,Q256F9.txt
B3EKG9,6.1.1.3,B3EKG9.txt
B0B8F5,6.1.1.3,B0B8F5.txt
B0BA34,6.1.1.3,B0BA34.txt
Q1QWK7,6.1.1.3,Q1QWK7.txt
Q97GK4,6.1.1.3,Q97GK4.txt
B2UYW3,6.1.1.3,B2UYW3.txt
C1FKN0,6.1.1.3,C1FKN0.txt
B1L0T7,6.1.1.3,B1L0T7.txt
A5N258,6.1.1.3,A5N258.txt
Q8XI02,6.1.1.3,Q8XI02.txt
Q480A9,6.1.1.3,Q480A9.txt
Q8FPJ3,6.1.1.3,Q8FPJ3.txt
Q83C10,6.1.1.3,Q83C10.txt
B3R4J1,6.1.1.3,B3R4J1.txt
Q47CM4,6.1.1.3,Q47CM4.txt
Q3ZXB5,6.1.1.3,Q3ZXB5.txt
Q9RSP3,6.1.1.3,Q9RSP3.txt
B8FN26,6.1.1.3,B8FN26.txt
A4J4Y7,6.1.1.3,A4J4Y7.txt
A1VBB4,6.1.1.3,A1VBB4.txt
A7ZMI6,6.1.1.3,A7ZMI6.txt
B7L6J2,6.1.1.3,B7L6J2.txt
B7NT58,6.1.1.3,B7NT58.txt
C4ZYI1,6.1.1.3,C4ZYI1.txt
A1ABQ2,6.1.1.3,A1ABQ2.txt
B1IPK9,6.1.1.3,B1IPK9.txt
B6IBD7,6.1.1.3,B6IBD7.txt
C5B846,6.1.1.3,C5B846.txt
Q5FGP1,6.1.1.3,Q5FGP1.txt
Q830D0,6.1.1.3,Q830D0.txt
B7LQ71,6.1.1.3,B7LQ71.txt
A5FP01,6.1.1.3,A5FP01.txt
A8LE67,6.1.1.3,A8LE67.txt
Q2A2J0,6.1.1.3,Q2A2J0.txt
Q0BL41,6.1.1.3,Q0BL41.txt
Q8RFS6,6.1.1.3,Q8RFS6.txt
C6DYJ5,6.1.1.3,C6DYJ5.txt
Q7NCU0,6.1.1.3,Q7NCU0.txt
Q0BRP0,6.1.1.3,Q0BRP0.txt
A5UBX5,6.1.1.3,A5UBX5.txt
Q0I3M2,6.1.1.3,Q0I3M2.txt
Q5UX65,6.1.1.3,Q5UX65.txt
Q18H54,6.1.1.3,Q18H54.txt
Q7VJ09,6.1.1.3,Q7VJ09.txt
Q1CV33,6.1.1.3,Q1CV33.txt
P56071,6.1.1.3,P56071.txt
Q31F14,6.1.1.3,Q31F14.txt
Q5QYN4,6.1.1.3,Q5QYN4.txt
C5CI64,6.1.1.3,C5CI64.txt
Q041U6,6.1.1.3,Q041U6.txt
Q9CED2,6.1.1.3,Q9CED2.txt
Q037Z6,6.1.1.3,Q037Z6.txt
Q38VT0,6.1.1.3,Q38VT0.txt
A5IAK9,6.1.1.3,A5IAK9.txt
Q6AFC3,6.1.1.3,Q6AFC3.txt
B1XYZ3,6.1.1.3,B1XYZ3.txt
B1MXZ5,6.1.1.3,B1MXZ5.txt
Q1WUN2,6.1.1.3,Q1WUN2.txt
Q71ZA9,6.1.1.3,Q71ZA9.txt
A0AJ08,6.1.1.3,A0AJ08.txt
Q65TQ0,6.1.1.3,Q65TQ0.txt
A1U2C3,6.1.1.3,A1U2C3.txt
Q8TLX7,6.1.1.3,Q8TLX7.txt
Q467V2,6.1.1.3,Q467V2.txt
Q1GZR7,6.1.1.3,Q1GZR7.txt
Q8TXW5,6.1.1.3,Q8TXW5.txt
A6VJ50,6.1.1.3,A6VJ50.txt
Q6M057,6.1.1.3,Q6M057.txt
A5UMJ1,6.1.1.3,A5UMJ1.txt
A0B8D4,6.1.1.3,A0B8D4.txt
A0QID4,6.1.1.3,A0QID4.txt
A1KLW4,6.1.1.3,A1KLW4.txt
P47615,6.1.1.3,P47615.txt
O07151,6.1.1.3,O07151.txt
P75225,6.1.1.3,P75225.txt
A3PYU0,6.1.1.3,A3PYU0.txt
A5U5W5,6.1.1.3,A5U5W5.txt
A0PSZ4,6.1.1.3,A0PSZ4.txt
Q74MP3,6.1.1.3,Q74MP3.txt
B9L5U7,6.1.1.3,B9L5U7.txt
Q9JVA3,6.1.1.3,Q9JVA3.txt
Q0ADN4,6.1.1.3,Q0ADN4.txt
Q2YBS6,6.1.1.3,Q2YBS6.txt
Q2GBX1,6.1.1.3,Q2GBX1.txt
A5CD12,6.1.1.3,A5CD12.txt
A6L9S2,6.1.1.3,A6L9S2.txt
Q7U662,6.1.1.3,Q7U662.txt
Q6M9L0,6.1.1.3,Q6M9L0.txt
Q6D4G8,6.1.1.3,Q6D4G8.txt
B4SB93,6.1.1.3,B4SB93.txt
A9BHF0,6.1.1.3,A9BHF0.txt
A6L7J7,6.1.1.3,A6L7J7.txt
A4SX33,6.1.1.3,A4SX33.txt
Q12BR3,6.1.1.3,Q12BR3.txt
B4S3D2,6.1.1.3,B4S3D2.txt
A8G3W3,6.1.1.3,A8G3W3.txt
A2BVR0,6.1.1.3,A2BVR0.txt
B4ETK6,6.1.1.3,B4ETK6.txt
A2BQ78,6.1.1.3,A2BQ78.txt
A6V485,6.1.1.3,A6V485.txt
Q9I099,6.1.1.3,Q9I099.txt
C3JZN7,6.1.1.3,C3JZN7.txt
A5W5E1,6.1.1.3,A5W5E1.txt
Q88K27,6.1.1.3,Q88K27.txt
P52833,6.1.1.3,P52833.txt
Q4FPW3,6.1.1.3,Q4FPW3.txt
A5WHD5,6.1.1.3,A5WHD5.txt
A4WIW5,6.1.1.3,A4WIW5.txt
O58430,6.1.1.3,O58430.txt
B2UGJ8,6.1.1.3,B2UGJ8.txt
Q2K859,6.1.1.3,Q2K859.txt
B5ZQK2,6.1.1.3,B5ZQK2.txt
B6IV67,6.1.1.3,B6IV67.txt
C1B4B5,6.1.1.3,C1B4B5.txt
C3PMR6,6.1.1.3,C3PMR6.txt
Q1RJ48,6.1.1.3,Q1RJ48.txt
Q4UKU3,6.1.1.3,Q4UKU3.txt
A8GR83,6.1.1.3,A8GR83.txt
Q1AWG4,6.1.1.3,Q1AWG4.txt
A1AWT6,6.1.1.3,A1AWT6.txt
Q57PV3,6.1.1.3,Q57PV3.txt
B5RAX3,6.1.1.3,B5RAX3.txt
Q5PH96,6.1.1.3,Q5PH96.txt
B5BA42,6.1.1.3,B5BA42.txt
Q8ZPS9,6.1.1.3,Q8ZPS9.txt
B8EES6,6.1.1.3,B8EES6.txt
A9L2Q9,6.1.1.3,A9L2Q9.txt
B0TT20,6.1.1.3,B0TT20.txt
A8H4U6,6.1.1.3,A8H4U6.txt
A0KWV4,6.1.1.3,A0KWV4.txt
Q0HV45,6.1.1.3,Q0HV45.txt
B2U397,6.1.1.3,B2U397.txt
Q0T4S9,6.1.1.3,Q0T4S9.txt
C3MB49,6.1.1.3,C3MB49.txt
C4XL11,6.1.1.3,C4XL11.txt
A6U2F0,6.1.1.3,A6U2F0.txt
A5ITK7,6.1.1.3,A5ITK7.txt
A6QHL6,6.1.1.3,A6QHL6.txt
Q6GG23,6.1.1.3,Q6GG23.txt
Q8NW68,6.1.1.3,Q8NW68.txt
Q8CS74,6.1.1.3,Q8CS74.txt
Q3K1Z4,6.1.1.3,Q3K1Z4.txt
Q827U8,6.1.1.3,Q827U8.txt
B1W3F0,6.1.1.3,B1W3F0.txt
Q8DT12,6.1.1.3,Q8DT12.txt
P0DG58,6.1.1.3,P0DG58.txt
C1C8M1,6.1.1.3,C1C8M1.txt
Q1JMY5,6.1.1.3,Q1JMY5.txt
A2RFY5,6.1.1.3,A2RFY5.txt
Q48US7,6.1.1.3,Q48US7.txt
B5XKA6,6.1.1.3,B5XKA6.txt
C0MCN7,6.1.1.3,C0MCN7.txt
Q5M0T3,6.1.1.3,Q5M0T3.txt
B9DU13,6.1.1.3,B9DU13.txt
C1CSP6,6.1.1.3,C1CSP6.txt
Q67LA3,6.1.1.3,Q67LA3.txt
Q5N1X6,6.1.1.3,Q5N1X6.txt
Q3AYC6,6.1.1.3,Q3AYC6.txt
Q55806,6.1.1.3,Q55806.txt
Q47N28,6.1.1.3,Q47N28.txt
Q9WZJ9,6.1.1.3,Q9WZJ9.txt
A5IJ45,6.1.1.3,A5IJ45.txt
B1L7W6,6.1.1.3,B1L7W6.txt
Q8DGW0,6.1.1.3,Q8DGW0.txt
B8GRI1,6.1.1.3,B8GRI1.txt
O83809,6.1.1.3,O83809.txt
Q83GK5,6.1.1.3,Q83GK5.txt
B5ZC42,6.1.1.3,B5ZC42.txt
A5CWF9,6.1.1.3,A5CWF9.txt
Q9KMN7,6.1.1.3,Q9KMN7.txt
Q8DA13,6.1.1.3,Q8DA13.txt
Q73GH6,6.1.1.3,Q73GH6.txt
C0R403,6.1.1.3,C0R403.txt
Q4UW57,6.1.1.3,Q4UW57.txt
Q2P0Z5,6.1.1.3,Q2P0Z5.txt
Q9PFE2,6.1.1.3,Q9PFE2.txt
A1JMJ9,6.1.1.3,A1JMJ9.txt
B2K668,6.1.1.3,B2K668.txt
Q1CIG3,6.1.1.3,Q1CIG3.txt
B1JJ17,6.1.1.3,B1JJ17.txt
A4YE96,6.1.1.4,A4YE96.txt
Q4JBP0,6.1.1.4,Q4JBP0.txt
Q1MA25,6.1.1.4,Q1MA25.txt
Q970Z6,6.1.1.4,Q970Z6.txt
F4I116,6.1.1.4,F4I116.txt
Q8SRS8,6.1.1.4,Q8SRS8.txt
Q8BMJ2,6.1.1.4,Q8BMJ2.txt
Q5R614,6.1.1.4,Q5R614.txt
Q9XEA0,6.1.1.4,Q9XEA0.txt
Q8VDC0,6.1.1.4,Q8VDC0.txt
P13503,6.1.1.4,P13503.txt
B0C1R1,6.1.1.4,B0C1R1.txt
A1TVU7,6.1.1.4,A1TVU7.txt
B7I5I5,6.1.1.4,B7I5I5.txt
B0V5H2,6.1.1.4,B0V5H2.txt
B9MH67,6.1.1.4,B9MH67.txt
B3H1L1,6.1.1.4,B3H1L1.txt
A0KN87,6.1.1.4,A0KN87.txt
B6JAI4,6.1.1.4,B6JAI4.txt
Q0VN53,6.1.1.4,Q0VN53.txt
B5FBK7,6.1.1.4,B5FBK7.txt
Q0ABN3,6.1.1.4,Q0ABN3.txt
A8MJY6,6.1.1.4,A8MJY6.txt
B7GK53,6.1.1.4,B7GK53.txt
A0JX57,6.1.1.4,A0JX57.txt
A1KAH5,6.1.1.4,A1KAH5.txt
C3LAX2,6.1.1.4,C3LAX2.txt
B7JT07,6.1.1.4,B7JT07.txt
C1EW09,6.1.1.4,C1EW09.txt
A7GU19,6.1.1.4,A7GU19.txt
Q632V2,6.1.1.4,Q632V2.txt
Q6HCE2,6.1.1.4,Q6HCE2.txt
A8FGG0,6.1.1.4,A8FGG0.txt
A7Z7V7,6.1.1.4,A7Z7V7.txt
Q6FYL6,6.1.1.4,Q6FYL6.txt
Q6MQU3,6.1.1.4,Q6MQU3.txt
Q8G4D8,6.1.1.4,Q8G4D8.txt
Q2KXE5,6.1.1.4,Q2KXE5.txt
O51267,6.1.1.4,O51267.txt
Q662B4,6.1.1.4,Q662B4.txt
A9HWW6,6.1.1.4,A9HWW6.txt
A1QZ46,6.1.1.4,A1QZ46.txt
A5E8H4,6.1.1.4,A5E8H4.txt
B2S7N1,6.1.1.4,B2S7N1.txt
Q57B80,6.1.1.4,Q57B80.txt
Q8YJ44,6.1.1.4,Q8YJ44.txt
Q8FYQ7,6.1.1.4,Q8FYQ7.txt
P59433,6.1.1.4,P59433.txt
Q1BZ70,6.1.1.4,Q1BZ70.txt
B4EEW1,6.1.1.4,B4EEW1.txt
A9AHA9,6.1.1.4,A9AHA9.txt
Q62H20,6.1.1.4,Q62H20.txt
Q3JNN1,6.1.1.4,Q3JNN1.txt
Q2SZ91,6.1.1.4,Q2SZ91.txt
A4XKG9,6.1.1.4,A4XKG9.txt
A0RNX3,6.1.1.4,A0RNX3.txt
A7H2R6,6.1.1.4,A7H2R6.txt
Q5HU13,6.1.1.4,Q5HU13.txt
B0T6E7,6.1.1.4,B0T6E7.txt
B3PIB4,6.1.1.4,B3PIB4.txt
A4WXA5,6.1.1.4,A4WXA5.txt
Q5L5Q6,6.1.1.4,Q5L5Q6.txt
Q254X5,6.1.1.4,Q254X5.txt
Q9PKI4,6.1.1.4,Q9PKI4.txt
A1BDY0,6.1.1.4,A1BDY0.txt
B0B9V9,6.1.1.4,B0B9V9.txt
B0BBI9,6.1.1.4,B0BBI9.txt
Q1QV15,6.1.1.4,Q1QV15.txt
A8AJG0,6.1.1.4,A8AJG0.txt
Q97LB6,6.1.1.4,Q97LB6.txt
A5HY79,6.1.1.4,A5HY79.txt
A5N399,6.1.1.4,A5N399.txt
Q8XML8,6.1.1.4,Q8XML8.txt
Q484Q5,6.1.1.4,Q484Q5.txt
Q8FLM0,6.1.1.4,Q8FLM0.txt
Q4JSF0,6.1.1.4,Q4JSF0.txt
A9KCQ4,6.1.1.4,A9KCQ4.txt
B1WSK6,6.1.1.4,B1WSK6.txt
Q46XD8,6.1.1.4,Q46XD8.txt
Q47IN0,6.1.1.4,Q47IN0.txt
Q3ZWQ1,6.1.1.4,Q3ZWQ1.txt
A9C1G8,6.1.1.4,A9C1G8.txt
B1I5R7,6.1.1.4,B1I5R7.txt
Q6AJZ7,6.1.1.4,Q6AJZ7.txt
B8DJF0,6.1.1.4,B8DJF0.txt
A8LJY0,6.1.1.4,A8LJY0.txt
B7MFR5,6.1.1.4,B7MFR5.txt
B5YQJ4,6.1.1.4,B5YQJ4.txt
B7M5G9,6.1.1.4,B7M5G9.txt
A1A8R7,6.1.1.4,A1A8R7.txt
B1IYG6,6.1.1.4,B1IYG6.txt
B6I153,6.1.1.4,B6I153.txt
C5BGC7,6.1.1.4,C5BGC7.txt
Q5FHG5,6.1.1.4,Q5FHG5.txt
A4W827,6.1.1.4,A4W827.txt
B7LLH1,6.1.1.4,B7LLH1.txt
B0S101,6.1.1.4,B0S101.txt
Q0RCJ1,6.1.1.4,Q0RCJ1.txt
Q14HL6,6.1.1.4,Q14HL6.txt
B2SGM9,6.1.1.4,B2SGM9.txt
Q5NG64,6.1.1.4,Q5NG64.txt
B9M9F3,6.1.1.4,B9M9F3.txt
Q74AZ0,6.1.1.4,Q74AZ0.txt
A4IRY3,6.1.1.4,A4IRY3.txt
Q7NE01,6.1.1.4,Q7NE01.txt
A0M5T1,6.1.1.4,A0M5T1.txt
A5UDF4,6.1.1.4,A5UDF4.txt
Q0I5C5,6.1.1.4,Q0I5C5.txt
B8CXR8,6.1.1.4,B8CXR8.txt
Q17YZ0,6.1.1.4,Q17YZ0.txt
Q1CR59,6.1.1.4,Q1CR59.txt
A9AZ11,6.1.1.4,A9AZ11.txt
Q31IE8,6.1.1.4,Q31IE8.txt
A8A8T2,6.1.1.4,A8A8T2.txt
A6WDL7,6.1.1.4,A6WDL7.txt
Q5FIP3,6.1.1.4,Q5FIP3.txt
Q049B7,6.1.1.4,Q049B7.txt
Q74KS1,6.1.1.4,Q74KS1.txt
Q030E7,6.1.1.4,Q030E7.txt
C1DA02,6.1.1.4,C1DA02.txt
Q5X5L8,6.1.1.4,Q5X5L8.txt
Q5WWZ8,6.1.1.4,Q5WWZ8.txt
Q04Q48,6.1.1.4,Q04Q48.txt
B1XXY5,6.1.1.4,B1XXY5.txt
B1MY11,6.1.1.4,B1MY11.txt
Q1WUT3,6.1.1.4,Q1WUT3.txt
B2G8G2,6.1.1.4,B2G8G2.txt
Q71Z07,6.1.1.4,Q71Z07.txt
A0AJB5,6.1.1.4,A0AJB5.txt
A0L4R4,6.1.1.4,A0L4R4.txt
Q0AKF5,6.1.1.4,Q0AKF5.txt
Q6F0X5,6.1.1.4,Q6F0X5.txt
Q46AW0,6.1.1.4,Q46AW0.txt
Q1GZB5,6.1.1.4,Q1GZB5.txt
A4FYA3,6.1.1.4,A4FYA3.txt
Q6LZD2,6.1.1.4,Q6LZD2.txt
O27552,6.1.1.4,O27552.txt
Q2RKZ1,6.1.1.4,Q2RKZ1.txt
A1KEK9,6.1.1.4,A1KEK9.txt
Q7NB47,6.1.1.4,Q7NB47.txt
B8ZTR5,6.1.1.4,B8ZTR5.txt
Q6MSR0,6.1.1.4,Q6MSR0.txt
P75398,6.1.1.4,P75398.txt
A3Q8Q1,6.1.1.4,A3Q8Q1.txt
A5TYB2,6.1.1.4,A5TYB2.txt
A0PKG2,6.1.1.4,A0PKG2.txt
B2A6C2,6.1.1.4,B2A6C2.txt
A9M162,6.1.1.4,A9M162.txt
A1KS07,6.1.1.4,A1KS07.txt
Q820M7,6.1.1.4,Q820M7.txt
Q3J7S8,6.1.1.4,Q3J7S8.txt
Q5YN65,6.1.1.4,Q5YN65.txt
Q8YS09,6.1.1.4,Q8YS09.txt
Q04FL2,6.1.1.4,Q04FL2.txt
A1R6X5,6.1.1.4,A1R6X5.txt
A7HSL7,6.1.1.4,A7HSL7.txt
Q6MCC8,6.1.1.4,Q6MCC8.txt
Q6D7L6,6.1.1.4,Q6D7L6.txt
B4SDX3,6.1.1.4,B4SDX3.txt
A9BF22,6.1.1.4,A9BF22.txt
Q6LN98,6.1.1.4,Q6LN98.txt
A1VTV4,6.1.1.4,A1VTV4.txt
B2RIZ3,6.1.1.4,B2RIZ3.txt
A3PCW8,6.1.1.4,A3PCW8.txt
A2C9U0,6.1.1.4,A2C9U0.txt
Q31AX4,6.1.1.4,Q31AX4.txt
Q7TV01,6.1.1.4,Q7TV01.txt
Q46L15,6.1.1.4,Q46L15.txt
A6V0C2,6.1.1.4,A6V0C2.txt
Q9HX33,6.1.1.4,Q9HX33.txt
C3K2L2,6.1.1.4,C3K2L2.txt
A5W9H9,6.1.1.4,A5W9H9.txt
Q88DN1,6.1.1.4,Q88DN1.txt
Q3IJ93,6.1.1.4,Q3IJ93.txt
Q4FU71,6.1.1.4,Q4FU71.txt
A5WGH9,6.1.1.4,A5WGH9.txt
A4WHK6,6.1.1.4,A4WHK6.txt
O58698,6.1.1.4,O58698.txt
B2UCA1,6.1.1.4,B2UCA1.txt
B3PS46,6.1.1.4,B3PS46.txt
B5ZV40,6.1.1.4,B5ZV40.txt
Q7UMC0,6.1.1.4,Q7UMC0.txt
Q0SAL1,6.1.1.4,Q0SAL1.txt
Q6ND22,6.1.1.4,Q6ND22.txt
B3Q8A1,6.1.1.4,B3Q8A1.txt
A8GNE3,6.1.1.4,A8GNE3.txt
Q92I35,6.1.1.4,Q92I35.txt
Q9ZDB1,6.1.1.4,Q9ZDB1.txt
A8GS16,6.1.1.4,A8GS16.txt
A7NFJ2,6.1.1.4,A7NFJ2.txt
Q1AR71,6.1.1.4,Q1AR71.txt
A1AV52,6.1.1.4,A1AV52.txt
B5EZ89,6.1.1.4,B5EZ89.txt
Q57RS7,6.1.1.4,Q57RS7.txt
B5R7Z6,6.1.1.4,B5R7Z6.txt
Q5PM88,6.1.1.4,Q5PM88.txt
B5BCE6,6.1.1.4,B5BCE6.txt
Q8Z8H5,6.1.1.4,Q8Z8H5.txt
A8GB21,6.1.1.4,A8GB21.txt
A3D7N6,6.1.1.4,A3D7N6.txt
Q12R39,6.1.1.4,Q12R39.txt
A3QH47,6.1.1.4,A3QH47.txt
A4Y9E9,6.1.1.4,A4Y9E9.txt
Q0HLJ0,6.1.1.4,Q0HLJ0.txt
B1KDW0,6.1.1.4,B1KDW0.txt
Q32IT9,6.1.1.4,Q32IT9.txt
Q3Z4F0,6.1.1.4,Q3Z4F0.txt
Q2NUU7,6.1.1.4,Q2NUU7.txt
Q1GNP7,6.1.1.4,Q1GNP7.txt
Q2FFY0,6.1.1.4,Q2FFY0.txt
Q2YTH9,6.1.1.4,Q2YTH9.txt
P67512,6.1.1.4,P67512.txt
Q6G8G9,6.1.1.4,Q6G8G9.txt
Q5HNF1,6.1.1.4,Q5HNF1.txt
A3DKS1,6.1.1.4,A3DKS1.txt
P67514,6.1.1.4,P67514.txt
Q9RDL5,6.1.1.4,Q9RDL5.txt
A8AZ43,6.1.1.4,A8AZ43.txt
B2FPR7,6.1.1.4,B2FPR7.txt
Q04MJ2,6.1.1.4,Q04MJ2.txt
Q5XE35,6.1.1.4,Q5XE35.txt
Q1JDV2,6.1.1.4,Q1JDV2.txt
Q1J8Q8,6.1.1.4,Q1J8Q8.txt
B8ZKS5,6.1.1.4,B8ZKS5.txt
P0DG45,6.1.1.4,P0DG45.txt
Q8DRB6,6.1.1.4,Q8DRB6.txt
A3CKP1,6.1.1.4,A3CKP1.txt
Q5M657,6.1.1.4,Q5M657.txt
C1CC47,6.1.1.4,C1CC47.txt
Q30Q82,6.1.1.4,Q30Q82.txt
Q3A4P8,6.1.1.4,Q3A4P8.txt
Q2JV13,6.1.1.4,Q2JV13.txt
Q5N006,6.1.1.4,Q5N006.txt
Q0IAE0,6.1.1.4,Q0IAE0.txt
Q0AWK4,6.1.1.4,Q0AWK4.txt
Q47MY0,6.1.1.4,Q47MY0.txt
Q9WY15,6.1.1.4,Q9WY15.txt
Q8DH61,6.1.1.4,Q8DH61.txt
B8GV13,6.1.1.4,B8GV13.txt
B2S3H7,6.1.1.4,B2S3H7.txt
Q83HV5,6.1.1.4,Q83HV5.txt
Q9PQC0,6.1.1.4,Q9PQC0.txt
A1WGU0,6.1.1.4,A1WGU0.txt
A5F2X0,6.1.1.4,A5F2X0.txt
Q87RQ0,6.1.1.4,Q87RQ0.txt
Q8D333,6.1.1.4,Q8D333.txt
Q7M926,6.1.1.4,Q7M926.txt
Q8PIW4,6.1.1.4,Q8PIW4.txt
B0RR06,6.1.1.4,B0RR06.txt
B2SWH2,6.1.1.4,B2SWH2.txt
Q9PBG8,6.1.1.4,Q9PBG8.txt
A1JQ25,6.1.1.4,A1JQ25.txt
B2K886,6.1.1.4,B2K886.txt
Q1CKQ4,6.1.1.4,Q1CKQ4.txt
B1JGA5,6.1.1.4,B1JGA5.txt
Q819R4,6.1.1.5,Q819R4.txt
Q62HL4,6.1.1.5,Q62HL4.txt
P18330,6.1.1.5,P18330.txt
Q739A1,6.1.1.5,Q739A1.txt
Q6HJF2,6.1.1.5,Q6HJF2.txt
Q8ET99,6.1.1.5,Q8ET99.txt
F4JLM5,6.1.1.5,F4JLM5.txt
Q8SQV6,6.1.1.5,Q8SQV6.txt
Q8BU30,6.1.1.5,Q8BU30.txt
P09436,6.1.1.5,P09436.txt
Q94425,6.1.1.5,Q94425.txt
Q4R646,6.1.1.5,Q4R646.txt
P48526,6.1.1.5,P48526.txt
Q6FG02,6.1.1.5,Q6FG02.txt
A0KG39,6.1.1.5,A0KG39.txt
Q8UHJ6,6.1.1.5,Q8UHJ6.txt
Q5E7N4,6.1.1.5,Q5E7N4.txt
Q5WFI3,6.1.1.5,Q5WFI3.txt
Q5PAL9,6.1.1.5,Q5PAL9.txt
P46207,6.1.1.5,P46207.txt
A1K4R7,6.1.1.5,A1K4R7.txt
C3L730,6.1.1.5,C3L730.txt
B7IUQ5,6.1.1.5,B7IUQ5.txt
B7HLM9,6.1.1.5,B7HLM9.txt
Q5LCU8,6.1.1.5,Q5LCU8.txt
A9VTD5,6.1.1.5,A9VTD5.txt
Q6G4S5,6.1.1.5,Q6G4S5.txt
Q6MKX0,6.1.1.5,Q6MKX0.txt
Q493S3,6.1.1.5,Q493S3.txt
Q7WKD5,6.1.1.5,Q7WKD5.txt
B5RN32,6.1.1.5,B5RN32.txt
Q7W8Z2,6.1.1.5,Q7W8Z2.txt
B5RQH0,6.1.1.5,B5RQH0.txt
C0R112,6.1.1.5,C0R112.txt
P0C123,6.1.1.5,P0C123.txt
B8D8V0,6.1.1.5,B8D8V0.txt
B8D754,6.1.1.5,B8D754.txt
B1YVA4,6.1.1.5,B1YVA4.txt
A0K9T5,6.1.1.5,A0K9T5.txt
Q39DM8,6.1.1.5,Q39DM8.txt
A4JH32,6.1.1.5,A4JH32.txt
A4XKR2,6.1.1.5,A4XKR2.txt
A0RNK3,6.1.1.5,A0RNK3.txt
Q5HU41,6.1.1.5,Q5HU41.txt
Q9AAA5,6.1.1.5,Q9AAA5.txt
Q9PL20,6.1.1.5,Q9PL20.txt
Q3KN03,6.1.1.5,Q3KN03.txt
O84022,6.1.1.5,O84022.txt
A8ALT6,6.1.1.5,A8ALT6.txt
A0Q3B0,6.1.1.5,A0Q3B0.txt
Q486U0,6.1.1.5,Q486U0.txt
Q8NNP0,6.1.1.5,Q8NNP0.txt
B6J1S2,6.1.1.5,B6J1S2.txt
Q83EC9,6.1.1.5,Q83EC9.txt
Q1LJB8,6.1.1.5,Q1LJB8.txt
B3R6E8,6.1.1.5,B3R6E8.txt
Q11NV4,6.1.1.5,Q11NV4.txt
Q3ZY20,6.1.1.5,Q3ZY20.txt
B8J3R3,6.1.1.5,B8J3R3.txt
Q6AK45,6.1.1.5,Q6AK45.txt
B8DPD6,6.1.1.5,B8DPD6.txt
A7ZHB5,6.1.1.5,A7ZHB5.txt
B7L4E8,6.1.1.5,B7L4E8.txt
B7NHD0,6.1.1.5,B7NHD0.txt
C4ZPV2,6.1.1.5,C4ZPV2.txt
A1A774,6.1.1.5,A1A774.txt
B1IRE9,6.1.1.5,B1IRE9.txt
B6HZ21,6.1.1.5,B6HZ21.txt
C5B7M4,6.1.1.5,C5B7M4.txt
Q5HB43,6.1.1.5,Q5HB43.txt
B7LVN2,6.1.1.5,B7LVN2.txt
Q9XDB4,6.1.1.5,Q9XDB4.txt
A7NAD2,6.1.1.5,A7NAD2.txt
A0Q529,6.1.1.5,A0Q529.txt
A4IYP1,6.1.1.5,A4IYP1.txt
Q747X9,6.1.1.5,Q747X9.txt
B8F5E2,6.1.1.5,B8F5E2.txt
Q5FRI6,6.1.1.5,Q5FRI6.txt
A5UDA6,6.1.1.5,A5UDA6.txt
Q0I1V8,6.1.1.5,Q0I1V8.txt
Q5UZ84,6.1.1.5,Q5UZ84.txt
Q18GW3,6.1.1.5,Q18GW3.txt
B6JNR5,6.1.1.5,B6JNR5.txt
Q9ZJJ1,6.1.1.5,Q9ZJJ1.txt
A4G3E6,6.1.1.5,A4G3E6.txt
Q5QZS6,6.1.1.5,Q5QZS6.txt
B5Y235,6.1.1.5,B5Y235.txt
B3WDZ1,6.1.1.5,B3WDZ1.txt
A8YUP7,6.1.1.5,A8YUP7.txt
Q039Q9,6.1.1.5,Q039Q9.txt
Q38XM0,6.1.1.5,Q38XM0.txt
A5IFX5,6.1.1.5,A5IFX5.txt
Q6AFZ0,6.1.1.5,Q6AFZ0.txt
Q053V3,6.1.1.5,Q053V3.txt
Q8F6I1,6.1.1.5,Q8F6I1.txt
B2GB86,6.1.1.5,B2GB86.txt
C1KWW3,6.1.1.5,C1KWW3.txt
Q8Y5N8,6.1.1.5,Q8Y5N8.txt
Q65RQ2,6.1.1.5,Q65RQ2.txt
C6BV89,6.1.1.5,C6BV89.txt
Q8TN62,6.1.1.5,Q8TN62.txt
Q465G4,6.1.1.5,Q465G4.txt
Q2FPJ4,6.1.1.5,Q2FPJ4.txt
Q8TWY2,6.1.1.5,Q8TWY2.txt
A3CSI6,6.1.1.5,A3CSI6.txt
P26499,6.1.1.5,P26499.txt
Q2RK59,6.1.1.5,Q2RK59.txt
Q7NBG0,6.1.1.5,Q7NBG0.txt
Q4A8Y0,6.1.1.5,Q4A8Y0.txt
Q6KHN7,6.1.1.5,Q6KHN7.txt
Q8EUN9,6.1.1.5,Q8EUN9.txt
Q4A5K5,6.1.1.5,Q4A5K5.txt
Q3ITY7,6.1.1.5,Q3ITY7.txt
Q5FAF5,6.1.1.5,Q5FAF5.txt
