name,smile
trans-3-methylglutaconyl-CoA,C/C(=C\C(=O)O)/CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate,C1=C(NC=N1)[C@@H]([C@@H](COP(=O)(O)O)O)O
 3-(imidazol-4-yl)-2-oxopropyl phosphate,C1=C(NC=N1)CC(=O)COP(=O)(O)O
1-C-(indol-3-yl)glycerol 3-phosphate,C1=CC=C2C(=C1)C(=CN2)C(C(COP(=O)(O)O)O)O
L-Arabinonate,C([C@@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O
propynoate,C#CC(=O)[O-]
"(R,R)-Tartrate",[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O
2-isopropylmaleate,CC(C)/C(=C/C(=O)O)/C(=O)O
(2S)-2-isopropylmalate ,CC(C)[C@@](CC(=O)O)(C(=O)O)O
(S)-2-Methylmalate,C[C@](CC(=O)[O-])(C(=O)[O-])O
2-methylfumarate,C/C(=C\C(=O)O)/C(=O)O
(R)-2-Methylmalate,C[C@@](CC(=O)[O-])(C(=O)[O-])O
2-methylmaleate,C/C(=C/C(=O)O)/C(=O)O
D-glucarate,[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O
5-Dehydro-4-deoxy-D-glucarate,C([C@@H]([C@H](C(=O)O)O)O)C(=O)C(=O)O
"(2R,3S)-2,3-dihydroxy-5-oxohexanedioate",C([C@@H]([C@H](C(=O)[O-])O)O)C(=O)C(=O)[O-]
"2,4,6/3,5-Pentahydroxycyclohexanone",[C@H]1([C@H](C(=O)[C@H]([C@@H](C1O)O)O)O)O
" 3,5/4-trihydroxycyclohexa-1,2-dione",C1[C@H]([C@@H]([C@H](C(=O)C1=O)O)O)O
CDP-glucose,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
CDP-4-dehydro-6-deoxy-D-glucose,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O)O
dTDP-alpha-D-glucose,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O
dTDP-4-dehydro-6-deoxy-alpha-D-glucose,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O
5-oxo-D-proline,C1CC(=O)N[C@H]1C(=O)O
"3-(5-oxo-4,5-dihydro-3H-imidazol-4-yl)propanoate",C1=NC(C(=O)N1)CCC(=O)[O-]
D-Arabinonate,C([C@H]([C@H]([C@@H](C(=O)[O-])O)O)O)O
(R)-10-Hydroxystearate,CCCCCCCC[C@H](CCCCCCCCC(=O)[O-])O
(R)-lactoyl-CoA,C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O
(3R)-3-hydroxybutanoyl-CoA,C[C@H](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O
crotonoyl-CoA,C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
Citramalyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(C)(C(=O)O)O)O
itaconyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=C)C(=O)O)O
3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA,CC(=CCCC(CC(=O)O)(CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O)C
 3-(4-methylpent-3-en-1-yl)pent-2-enedioyl-CoA,CC(=CCC/C(=C\C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)/CC(=O)O)C
"5alpha-Ergosta-7,22-diene-3beta,5-diol",C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@]4([C@@]3(CC[C@@H](C4)O)C)O)C
L-Asparagine,C([C@@H](C(=O)O)N)C(=O)N
3-cyanoalanine,C(C#N)C(C(=O)O)N
D-Fuconate,C[C@H]([C@@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O
2-dehydro-3-deoxy-D-fuconate,C[C@H]([C@@H](CC(=O)C(=O)O)O)O
L-fuconate,C[C@@H]([C@H]([C@H]([C@@H](C(=O)[O-])O)O)O)O
2-dehydro-3-deoxy-L-fuconate,C[C@@H]([C@H](CC(=O)C(=O)[O-])O)O
cyanamide,C(#N)N
Protoaphin aglucone,C[C@@H]1[C@H](C2=C([C@H](O1)C)C(=O)C3=C(C=C(C(=C3C2=O)C4=C5[C@@H]([C@H](O[C@@H](C5=C(C6=C4C=C(C=C6O)O)O)C)C)O)O)O)O
xanthoaphin,C[C@@H]1[C@@H]2C3=C([C@H](O1)C)C(=C4C(=O)C[C@]5(C6=C7C8=C([C@H](O[C@@H]([C@H]8O5)C)C)C(=C9C7=C(C3=C46)[C@@](O2)(CC9=O)O)O)O)O
UDP-4-dehydro-6-deoxy-alpha-D-glucose,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O
trans-3-hydroxy-L-proline,C1CN[C@@H]([C@H]1O)C(=O)O
1-pyrroline 2-carboxylate,C1CC(=NC1)C(=O)O
(S)-norcoclaurine,C1CN[C@H](C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O
"(2S,3S)-2-hydroxybutane-1,2,3-tricarboxylate",C[C@H](C(=O)[O-])[C@@](CC(=O)[O-])(C(=O)[O-])O
" (Z)-but-2-ene-1,2,3-tricarboxylate",C/C(=C(\CC(=O)[O-])/C(=O)[O-])/C(=O)[O-]
D-Mannonate,C([C@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O)O
"(2Z)-2-hydroxypenta-2,4-dienoate",C=C/C=C(/C(=O)O)\[O-]
"(S,S)-tartrate",[C@H]([C@@H](C(=O)[O-])O)(C(=O)[O-])O
D-xylonate,C([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O
" (1E,3E)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate",C(=C(\C=C(/C(=O)[O-])\[O-])/C(=O)[O-])\C(=O)O
dimethylmaleate,C/C(=C(\C)/C(=O)[O-])/C(=O)[O-]
1-(4-hydroxyphenyl)-2-aminoethanol,C1=CC(=CC=C1[C@H](CN)O)O
(R)-synephrine,CNC[C@@H](C1=CC=C(C=C1)O)O
"2,3-dihydroxy-3-methylbutanoate",CC(C)(C(C(=O)[O-])O)O
L-rhamnonate,C[C@@H]([C@@H]([C@H]([C@H](C(=O)[O-])O)O)O)O
"(9Z,11E,15Z)-(13S)-hydroperoxyoctadeca-9,11,15-trienoate",CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO
" (9Z,15Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate",CC/C=C\C[C@H]1/C(=C/C=C\CCCCCCCC(=O)[O-])/O1
"1,3,8-trihydroxynaphthalene",C1=CC2=CC(=CC(=C2C(=C1)O)O)O
kievitone hydrate,CC(C)(CCC1=C2C(=C(C=C1O)O)C(=O)C(CO2)C3=C(C=C(C=C3)O)O)O
kievitone,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(CO2)C3=C(C=C(C=C3)O)O)C
4a-hydroxytetrahydrobiopterin,CC(C(C1CN=C2C(N1)(C(=O)NC(=N2)N)O)O)O
"6,7-dihydrobiopterin",CC(C(C1CN=C2C(=N1)C(=O)NC(=N2)N)O)O
Phaseollidin hydrate,CC(C)(CCC1=C(C=CC2=C1O[C@@H]3[C@H]2COC4=C3C=CC(=C4)O)O)O
phaseollidin,CC(=CCC1=C(C=CC2=C1O[C@@H]3[C@H]2COC4=C3C=CC(=C4)O)O)C
16alpha-Hydroxyprogesterone,CC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
"16,17-didehydroprogesterone",CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate",C[C@@]([C@H](CC(=O)[O-])C(=O)[O-])(C(=O)[O-])O
 4-deoxy-6-O-methyl-L-threo-hex-4-enopyranuronate ,COC(=O)C1=C[C@@H]([C@H](C(O1)O)O)O
4-(4-deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate,C1=C(O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@@H]2C(=O)O)O)O)O)C(=O)O
 4-(4-deoxy-alpha-D-galact-4-enuronosyl)-D-galacturonate,C1=C(O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@@H]2C(=O)O)O)O)O)C(=O)O
bicyclogermacrene,C/C/1=C\CC/C(=C/[C@H]2[C@H](C2(C)C)CC1)/C
7-epi-sesquithujene,CC1=CC[C@@]2([C@H]1C2)[C@H](C)CCC=C(C)C
sesquithujene,CC1=CC[C@]2([C@@H]1C2)[C@H](C)CCC=C(C)C
ent-copalyl diphosphate,C/C(=C\COP(=O)(O)OP(=O)(O)O)/CC[C@@H]1C(=C)CC[C@H]2[C@]1(CCCC2(C)C)C
tricyclene,CC1(C2CC3C1(C3C2)C)C
(E)-beta-ocimene,CC(=CC/C=C(\C)/C=C)C
(+)-car-3-ene,CC1=CC[C@@H]2[C@H](C1)C2(C)C
(-)-sabinene,CC(C)[C@@]12CCC(=C)[C@@H]1C2
sabinene hydrate,CC(C)C12CCC(C1C2)(C)O
(-)-alpha-terpineol,CC1=CC[C@H](CC1)C(C)(C)O
(+)-alpha-terpineol,CC1=CC[C@@H](CC1)C(C)(C)O
terpinolene,CC1=CCC(=C(C)C)CC1
gamma-terpinene,CC1=CCC(=CC1)C(C)C
alpha-terpinene,CC1=CC=C(CC1)C(C)C
(+)-camphene,CC1([C@@H]2CC[C@@H](C2)C1=C)C
(-)-camphene,CC1([C@H]2CC[C@H](C2)C1=C)C
2-methylisoborneol,C[C@@]12CC[C@@H](C1(C)C)C[C@@]2(C)O
(-)-beta-pinene,CC1([C@H]2CCC(=C)[C@@H]1C2)C
(+)-alpha-pinene,CC1=CC[C@@H]2C[C@H]1C2(C)C
(+)-beta-pinene,CC1([C@@H]2CCC(=C)[C@H]1C2)C
beta-sesquiphellandrene,C[C@@H](CCC=C(C)C)[C@H]1CCC(=C)C=C1
2-deoxy-L-scyllo-inosose,C1[C@H]([C@@H]([C@H]([C@@H](C1=O)O)O)O)O
alpha-muurolene,CC1=C[C@@H]2[C@H](CC1)C(=CC[C@H]2C(C)C)C
gamma-muurolene,CC1=C[C@@H]2[C@H](CC1)C(=C)CC[C@H]2C(C)C
beta-copaene,CC(C)[C@@H]1CC[C@]2([C@@H]3[C@H]1C2C(=C)CC3)C
beta-cubebene,C[C@@H]1CC[C@H]([C@H]2[C@]13[C@@H]2C(=C)CC3)C(C)C
(+)-sativene,CC(C)[C@@H]1CC[C@]2([C@H]3[C@@H]1[C@@H](C2=C)CC3)C
(+)-delta-cadinene,CC1=C[C@H]2[C@@H](CCC(=C2CC1)C)C(C)C
(+)-copalyl diphosphate,C/C(=C\COP(=O)(O)OP(=O)(O)O)/CC[C@H]1C(=C)CC[C@@H]2[C@@]1(CCCC2(C)C)C
miltiradiene,CC(C)C1=CCC2=C(C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C
neoabietadiene,CC(=C1CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)C
(-)-alpha-copaene,CC1=CC[C@@H]2C3[C@H]1C2(CCC3C(C)C)C
(5R)-5-phosphooxy-L-lysine,C(C[C@@H](C(=O)O)N)[C@H](CN)OP(=O)(O)O
DELTA6-protoilludene,CC1=C2CC[C@@]2([C@H]3CC(C[C@H]3C1)(C)C)C
(-)-alpha-isocomene,C[C@@H]1CC[C@@]2([C@]13CCC[C@]3(C=C2C)C)C
(E)-2-epi-beta-caryophyllene,C/C/1=C\CCC(=C)[C@@H]2CC([C@@H]2CC1)(C)C
(+)-epi-alpha-bisabolol,CC1=CC[C@@H](CC1)[C@](C)(CCC=C(C)C)O
"valerena-4,7(11)-diene",C[C@@H]1CC[C@H](C2=C(CC[C@H]12)C)C=C(C)C
cis-abienol,C/C(=C/C[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C)/C=C
sclareol,C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C
"(2Z,6Z)-farnesyl diphosphate",CC(=CCC/C(=C\CC/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)C
7-epizingiberene,CC1=CC[C@@H](C=C1)[C@H](C)CCC=C(C)C
kunzeaol,C/C/1=C\CC/C(=C/[C@@H]([C@H](CC1)C(C)C)O)/C
"(2E,6E,10E,14E)-geranylfarnesyl diphosphate",CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)/C)/C)C
ophiobolin F,C/C/1=C/C[C@H]2[C@H](CC[C@@]2(C[C@H]3[C@@H]1CC[C@@]3(C)O)C)[C@@H](C)CCC=C(C)C
"pimara-8(14),15-diene",C[C@]1(CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)C=C
cembrene C,C/C/1=C\CC/C(=C/CC(=C(C)C)CC/C(=C/CC1)/C)/C
(R)-nephthenol,C/C/1=C\CC/C(=C/C[C@@H](CC/C(=C/CC1)/C)C(C)(C)O)/C
(R)-cembrene A,C/C/1=C\CC/C(=C/C[C@@H](CC/C(=C/CC1)/C)C(=C)C)/C
" (1S,4E,8E,12E)-2,2,5,9,13-pentamethylcyclopentadeca-4,8,12-trien-1-ol",C/C/1=C\CC/C(=C/CC([C@H](CC/C(=C/CC1)/C)O)(C)C)/C
alpha-D-sedoheptulopyranose 7-phosphate,C([C@@H]1[C@H]([C@H]([C@@H]([C@@](O1)(CO)O)O)O)O)OP(=O)(O)O
D-sedoheptulose 7-phosphate,C([C@H]([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)OP(=O)(O)O
demethyl-4-deoxygadusol,C1C(=C(C(=O)C[C@]1(CO)O)O)O
2-epi-valiolone,C1C(=O)[C@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O
(+)-isoafricanol,C[C@@H]1CC[C@@H]2[C@]1(CC(C[C@@H]3[C@]2(C3)C)(C)C)O
(-)-spiroviolene,C[C@@H]1CC[C@H](C12CC[C@@H]3C2=C[C@@]4([C@H]3C(CC4)(C)C)C)C
tsukubadiene,C[C@H]\1CC[C@@H]2/C1=C\[C@]3(CCC([C@@H]3C/C=C(\C2)/C)(C)C)C
"(2S,3R,6S,9S)-(-)-protoillud-7-ene",CC1=C[C@@H]2CC(C[C@@H]2[C@@]3([C@H]1CC3)C)(C)C
"(3S)-(+)-asterisca-2(9),6-diene",C[C@H]1CC/C=C(\CC2=C1CC(C2)(C)C)/C
(-)-alpha-amorphene,CC1=C[C@H]2[C@@H](CC1)C(=CC[C@H]2C(C)C)C
(+)-corvol ether B,C[C@H]1CC[C@]23[C@@H]1CC[C@](C2)(O[C@H]3C(C)C)C
(+)-eremophilene,C[C@@H]1CCC=C2[C@]1(C[C@H](CC2)C(=C)C)C
"(1R,4R,5S)-(-)-guaia-6,10(14)-diene",C[C@@H]1CC[C@@H]2[C@@H]1C=C(CCC2=C)C(C)C
" (+)-(1E,4E,6S,7R)-germacra-1(10),4-dien-6-ol",C/C/1=C\CC/C(=C/[C@H]([C@H](CC1)C(C)C)O)/C
"(3E,7E)-dolabella-3,7-dien-18-ol",C/C/1=C\CC/C(=C/C[C@]2(CC[C@H]([C@@H]2CC1)C(C)(C)O)C)/C
"(3E,7E)-dolathalia-3,7,11-triene",C/C/1=C\CC/C(=C/CC2(CCC(C=C2CC1)(C)C)C)/C
7-epi-alpha-eudesmol,CC1=CCC[C@]2([C@H]1C[C@H](CC2)C(C)(C)O)C
4-epi-cubebol,C[C@H]1CC[C@@H]([C@@H]2[C@@]13[C@H]2[C@@](CC3)(C)O)C(C)C
(+)-corvol ether A,C[C@H]1CC[C@]2([C@H]3[C@@H]1CC[C@](C3)(O2)C)C(C)C
10-epi-juneol,CC(C)[C@@H]1CC[C@@]2(CCCC(=C)[C@@H]2[C@H]1O)C
tau-cadinol,CC1=C[C@H]2[C@@H](CC[C@]([C@@H]2CC1)(C)O)C(C)C
"(2E,6E)-hedycaryol",C/C/1=C\CC/C(=C/C[C@@H](CC1)C(C)(C)O)/C
10-epi-cubebol,C[C@H]1CC[C@H]([C@H]2[C@]13[C@@H]2[C@@](CC3)(C)O)C(C)C
sesterfisherol,C[C@H]1CC[C@H]\2[C@@H](CC/C2=C(/[C@@]3([C@@H]1C[C@]4(CC[C@@H]([C@@H]4C3)C(C)C)C)O)\C)C
beta-thujene,CC1C=CC2(C1C2)C(C)C
"stellata-2,6,19-triene",C/C/1=C\CC/C(=C/C[C@]2(CC[C@@H]3[C@H](CC[C@]3([C@@H]2CC1)C)C(=C)C)C)/C
"guaia-4,6-diene",CC1CCC(=CC2=C(CCC12)C)C(C)C
pseudolaratriene,CC1=CC[C@@]2(CC[C@H]([C@H]2CC1)/C(=C\CC=C(C)C)/C)C
"selina-4(15),7(11)-diene",CC(=C1CC[C@]2(CCCC(=C)[C@@H]2C1)C)C
"(+)-(2S,3R,9R)-pristinol",C[C@@H]1CC/C/2=C(/C[C@@H](CC(C[C@@H]12)(C)C)O)\C
nezukol,C[C@@]1(CC[C@@H]2[C@]3(CCCC([C@@H]3CC[C@]2(C1)O)(C)C)C)C=C
5-hydroxy-alpha-gurjunene,C[C@@H]1CC[C@@H]2[C@@H](C2(C)C)C3([C@@H]1CCC3C)O
ent-atiserene,C[C@@]12CCCC([C@H]1CC[C@]34[C@H]2C[C@H](CC3)C(=C)C4)(C)C
"(2Z,6E)-hedycaryol",C/C/1=C\CC/C(=C\C[C@@H](CC1)C(C)(C)O)/C
all-trans-geranylfarnesyl diphosphate,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C
beta-geranylfarnesene,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CCC(=C)C=C)/C)/C)/C)C
beta-hexaprene,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CCC(=C)C=C)/C)/C)/C)/C)C
beta-heptaprene,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CCC(=C)C=C)/C)/C)/C)/C)/C)C
ent-kaurene,C[C@@]12CCCC([C@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)(C)C
manoyl oxide,C[C@@]1(CC[C@@H]2[C@]3(CCCC([C@@H]3CC[C@]2(O1)C)(C)C)C)C=C
cycloaraneosene,C[C@@H]1CC[C@@H]2[C@@H]1C[C@@]3(CCC(=C3CCC2=C)C(C)C)C
"(13E)-labda-7,13-dienyl diphosphate",CC1=CC[C@@H]2[C@@]([C@H]1CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)(CCCC2(C)C)C
"labda-7,13(16),14-triene",CC1=CC[C@@H]2[C@@]([C@H]1CCC(=C)C=C)(CCCC2(C)C)C
"(12E)-labda-8(17),12,14-triene",C/C(=C\C[C@H]1C(=C)CC[C@@H]2[C@@]1(CCCC2(C)C)C)/C=C
(-)-drimenol,CC1=CC[C@@H]2[C@@]([C@H]1CO)(CCCC2(C)C)C
rhizathalene A,C[C@@H]1CC[C@]2(CC[C@@H]([C@@H]2[C@]13CCC(=CC3)C)C(=C)C)C
"7-epi-ent-eudesmane-5,11-diol",C[C@H]1CCC[C@@]2([C@@]1(C[C@@H](CC2)C(C)(C)O)O)C
alpha-selinene,CC1=CCC[C@]2([C@H]1C[C@@H](CC2)C(=C)C)C
(-)-5-epieremophilene,C[C@H]1CCC=C2[C@]1(C[C@@H](CC2)C(=C)C)C
beta-pinacene,C/C/1=C\CC/C(=C\C=C(/CC/C(=C/CC1)/C)\C(C)C)/C
hydropyrene,C[C@@H]1CC[C@@H]2[C@@H]3[C@H]1CC[C@]4([C@H]3[C@](CCC4)(CC2=C)C)C
hydropyrenol,C[C@@H]1CC[C@@H]2[C@@H]3[C@H]1CC[C@]4([C@H]3[C@](CCC4)(C[C@]2(C)O)C)C
isoelisabethatriene,C[C@@H]1CC[C@H](C2=C1CCC(=C2)C)[C@H](C)CCC=C(C)C
valerianol,C[C@@H]1CCC=C2[C@]1(C[C@@H](CC2)C(C)(C)O)C
pre-sodorifen diphosphate,C[C@@H]1[C@H]([C@](C(=C1C)C)(C)CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)C
sodorifen,C[C@@H]1C(=C)[C@@H]([C@@]2(C([C@]1(C(=C2C)C)C)C)C)C
vetispiradiene,C[C@@H]1CCC=C([C@]12CC[C@@H](C2)C(=C)C)C
" (1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol",C[C@H]\1CC/C=C(/CC[C@H](/C=C1)C(C)(C)O)\C
(+)-(R)-gemacrene A,CC1=CCC/C(=C/C[C@@H](CC1)C(=C)C)/C
(3R)-linalool,CC(=CCC[C@](C)(C=C)O)C
isoprene,CC(=C)C=C
"ent-sandaracopimara-8(14),15-diene",C[C@]1(CC[C@@H]2C(=C1)CC[C@H]3[C@]2(CCCC3(C)C)C)C=C
"ent-pimara-8(14),15-diene",C[C@@]1(CC[C@@H]2C(=C1)CC[C@H]3[C@]2(CCCC3(C)C)C)C=C
"ent-pimara-9(11),15-diene",C[C@@]12CCCC([C@H]1CC[C@@H]3C2=CC[C@](C3)(C)C=C)(C)C
"abieta-8(14),12-diene",CC(C)C1=CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C
9alpha-copalyl diphosphate,C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])/CC[C@@H]1C(=C)CC[C@@H]2[C@@]1(CCCC2(C)C)C
stemar-13-ene,CC1=C[C@@H]2CC[C@@H]3[C@@]([C@@]24CC[C@@H]1C4)(CCCC3(C)C)C
stemod-13(17)-ene,C[C@]12CCCC([C@@H]1CC[C@@H]3[C@]24CCC(=C)[C@@H](C3)C4)(C)C
terpentedienyl diphosphate,C[C@@H]1CC[C@]2([C@H]([C@]1(C)CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)CCC=C2C)C
terpentetriene,C[C@@H]1CC[C@]2([C@H]([C@]1(C)CCC(=C)C=C)CCC=C2C)C
(E)-alpha-bisabolene,CC1=CCC(CC1)/C(=C/CC=C(C)C)/C
8-epi-cedrol,C[C@@H]1CCC2[C@]13CC[C@]([C@H](C3)C2(C)C)(C)O
3-deoxy-D-arabino-hept-2-ulosonate 7-phosphate,C([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)C(=O)C(=O)O
(Z)-gamma-bisabolene,CC1=CC/C(=C(/C)\CCC=C(C)C)/CC1
elisabethatriene,C[C@H]1CC[C@@H](C2=CC(=C)CC[C@H]12)[C@@H](C)CCC=C(C)C
aphidicolan-16beta-ol,C[C@]12CCCC([C@@H]1CC[C@@H]3[C@@]24CC[C@@]([C@@H](C3)C4)(C)O)(C)C
"fusicocca-2,10(14)-diene",C[C@H]1CCC2=C(CC[C@@]2(CC3=C(CC[C@@H]13)C)C)C(C)C
"isopimara-7,15-diene",C[C@@]1(CC[C@H]2C(=CC[C@@H]3[C@@]2(CCCC3(C)C)C)C1)C=C
phyllocladan-16alpha-ol,C[C@]12CCCC([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)[C@](C4)(C)O)(C)C
"(3E,6E)-alpha-farnesene",CC(=CCC/C(=C/C/C=C(\C)/C=C)/C)C
(E)-beta-farnesene,CC(=CCC/C(=C/CCC(=C)C=C)/C)C
"(3R,6E)-nerolidol",CC(=CCC/C(=C/CC[C@](C)(C=C)O)/C)C
5-O-(1-carboxyvinyl)-3-phosphoshikimate,C=C(C(=O)O)O[C@@H]1CC(=C[C@H]([C@H]1O)OP(=O)(O)O)C(=O)O
(+)-alpha-santalene,CC(=CCC[C@@]1(C2C[C@H]3C1([C@H]3C2)C)C)C
beta-phellandrene,CC(C)C1CCC(=C)C=C1
(4S)-beta-phellandrene,CC(C)[C@H]1CCC(=C)C=C1
(+)-endo-beta-bergamotene,CC(=CCC[C@]1([C@H]2CCC(=C)[C@@H]1C2)C)C
(-)-endo-alpha-bergamotene,CC1=CC[C@H]2C[C@@H]1[C@@]2(C)CCC=C(C)C
(S)-beta-bisabolene,CC1=CC[C@H](CC1)C(=C)CCC=C(C)C
gamma-humulene,CC1=CCCC(=C)C=CC(CCC1)(C)C
(-)-beta-caryophyllene,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C
longifolene,CC1(CCCC2(C3C1C(C2=C)CC3)C)C
(E)-gamma-bisabolene,CC1=CC/C(=C(\C)/CCC=C(C)C)/CC1
trichodiene,CC1=CC[C@@](CC1)(C)[C@]2(CCCC2=C)C
germacrene C,C/C/1=C\CC/C(=C/C=C(\CC1)/C(C)C)/C
(+)-5-epiaristolochene,C[C@@H]1CCCC2=CC[C@H](C[C@]12C)C(=C)C
(-)-gamma-cadinene,CC1=C[C@H]2[C@H](CC1)C(=C)CC[C@@H]2C(C)C
(+)-cubenene,C[C@H]1CC[C@@H]([C@@H]2C1=CCC(=C2)C)C(C)C
(+)-epicubenol,C[C@H]1CC[C@@H]([C@@H]2[C@]1(CCC(=C2)C)O)C(C)C
zingiberene,CC1=CC[C@@H](C=C1)[C@@H](C)CCC=C(C)C
beta-selinene,CC(=C)[C@@H]1CC[C@]2(CCCC(=C)[C@@H]2C1)C
"cis-muurola-3,5-diene",C[C@@H]1CC[C@@H](C2=CC(=CC[C@@H]12)C)C(C)C
