name,smile
"2-O-sulfo-2'-stearoyl-alpha,alpha-trehalose",CCCCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)OS(=O)(=O)O)CO)O)O
"2-O-sulfo-2'-palmitoyl-alpha,alpha-trehalose",CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)OS(=O)(=O)O)CO)O)O
(E)-4-coumaroyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C/C4=CC=C(C=C4)O)O
avenanthramide A,C1=CC(=CC=C1/C=C/C(=O)NC2=C(C=C(C=C2)O)C(=O)O)O
1-acyl-sn-glycero-3-phosphoethanolamine,CC(=O)OC[C@H](COP(=O)(O)OCCN)O
"1,2-diacyl-sn-glycero-3-phosphoethanolamine",CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC
ribostamycin,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N
gamma-L-glutamyl-butirosin B,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCNC(=O)CC[C@@H](C(=O)O)N)O)O)O[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N
cyclo(L-leucyl-L-phenylalanyl),CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2
capsaicin,CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC
"(R)-2-hydroxybutane-1,2,4-tricarboxylate",C(C[C@@](CC(=O)[O-])(C(=O)[O-])O)C(=O)[O-]
phosphinomethylmalate,C(C(=O)[O-])C(C[P+](=O)[O-])(C(=O)[O-])O
(R)-2-(phosphonomethyl)malate,C(C(=O)[O-])[C@](CP(=O)(O)[O-])(C(=O)[O-])O
Maltose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
sucrose 6(F)-phosphate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)CO)O)O)O)O
GDP-alpha-D-mannuronate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O)O)O)N=C(NC2=O)N
D-mannosyl-1-phosphoundecaprenol,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])OC1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
linamarin,CC(C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
"Alpha,alpha-trehalose",C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O
Alpha-D-galactosyl-(1->3)-1D-myo-inositol,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O
stachyose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)O[C@]4([C@H]([C@@H]([C@H](O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O
alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O)O)O)NC(=O)C)O
D-glucosyl-N-acylsphingosine,CCCCCCCCCCCCC/C=C/C(C(COC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)N)O
"7-O-beta-D-glucosyl-5,7,3',4'-tetrahydroxyflavone",C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O
dolichyl D-mannosyl phosphate,CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
(S)-4-hydroxymandelonitrile beta-D-glucoside,C1=CC(=CC=C1[C@@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O
N-acetyllactosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O
beta-D-fructofuranosyl-(2->1)-beta-D-fructofuranosyl alpha-D-glucopyranoside,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O
Dolichyl D-mannosyl phosphate,CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
coniferyl alcohol,COC1=C(C=CC(=C1)/C=C/CO)O
coniferin,COC1=C(C=CC(=C1)/C=C/CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
cyanidin-3-O-rutinoside,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=O)C=C(C4=C3)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
cyanidin 3-O-rutinoside 5-O-beta-D-glucoside,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)O)O)O
O-alpha-D-galactosyl-(1->3)-1D-myo-inositol,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC2[C@H]([C@H](C([C@H]([C@@H]2O)O)O)O)O)O)O)O)O
4-O-beta-D-glucosyl-4-hydroxycinnamate,C1=CC(=CC=C1/C=C/C(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
scopolin,COC1=C(C=C2C(=C1)C=CC(=O)O2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol,C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)CO)OP(=O)(O)OP(=O)(O)OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C
undecaprenyl diphosphate,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol,CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)OC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)NC(=O)C)O)NC(=O)C
1-galloyl-beta-D-glucose,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
N-acetyl-D-glucosaminyl-diphosphodolichol,CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C
"beta-1,4-D-mannosylchitobiosyldiphosphodolichol",CC(CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)NC(=O)C)O)NC(=O)C
dolichyl N-acetyl-alpha-D-glucosaminyl phosphate,C[C@@H](CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCCC(C)C)CCOP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C
UDP-N-acetyl-D-galactosamine,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
trans-cinnamoyl beta-D-glucoside,C1=CC=C(C=C1)/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
UDP-N-acetyl-alpha-D-mannosaminouronate,CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)C(=O)[O-])O)O
"N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
"N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol",CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)NC(=O)C)O)NC(=O)C)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
"(20S,22S,25S)-22,25-epoxyfurost-5-ene-3-beta,26-diol",C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O)C)C)O[C@]16CC[C@@](O6)(C)CO
"(20S,22S,25S)-22,25-epoxyfurost-5-ene-3-beta,26-diol 3-O-beta-D-glucoside",C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O[C@]17CC[C@@](O7)(C)CO
4-(beta-D-glucosyloxy)benzoate,C1=CC(=CC=C1C(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
(Z)-2-phenyl-1-thioacetohydroximate,C1=CC=C(C=C1)CC(=S)N[O-]
desulfoglucotropeolin,C1=CC=C(C=C1)C/C(=N/O)/S[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
(E)-2-(1H-indol-3-yl)-1-thioacetohydroximate,C1=CC=C2C(=C1)C(=CN2)CC(=S)N[O-]
desulfoglucobrassicin,C1=CC=C2C(=C1)C(=CN2)C/C(=N\O)/SC3C(C(C(C(O3)CO)O)O)O
"2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one",COC1=CC2=C(C=C1)N(C(=O)C(O2)O)O
"2,4-dihydroxy-2H-1,4-benzoxazin-3(4H)-one",C1=CC=C2C(=C1)N(C(=O)C(O2)O)O
N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C)O)O)O)NC(=O)C)O
Beta-D-galactopyranosyl-(1->3)-N-acetyl-D-glucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O
alpha-D-galactopyranose 1-phosphate,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O
UDP-alpha-N-acetyl-D-glucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
GDP-L-fucose,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O
O-beta-D-glucosyl-cis-zeatin,C/C(=C/CNC1=NC=NC2=C1NC=N2)/CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
"Alpha,alpha-trehalose 6-phosphate",C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O)O)O)O
2-(alpha-D-mannosyl)-3-phosphoglycerate,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC(COP(=O)(O)O)C(=O)O)O)O)O)O
hydroquinone-O-beta-D-glucopyranoside,C1=CC(=CC=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
raucaffricine,C/C=C/1\[C@@H]2C[C@H]3C4=NC5=CC=CC=C5[C@]46C[C@@H](C2[C@H]6OC(=O)C)N3[C@@H]1O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O
UDP-N-acetylglucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol,C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)NC(=O)C
alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-D-glucosyl-(1<->1)-ceramide,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O)O)O)NC(=O)C)O
kaempferol,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
kaempferol 3-O-beta-D-galactoside,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O
"delphinidin 3,5-di-O-beta-D-glucoside",C1=C(C=C(C(=C1O)O)O)C2=C(C=C3C(=CC(=O)C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O2)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O
"delphinidin 3,3',5-tri-O-beta-D-glucoside",C1=C(C=C(C(=C1O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3=C(C=C4C(=CC(=O)C=C4O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O3)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O
beta-D-fructofuranosyl-alpha-D-mannopyranoside 6(F)-phosphate,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)CO)O)O)O)O
Beta-D-galactosyl-(1->4)-L-rhamnose,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O
1-O-(2-acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@H]2O)OP(=O)([O-])[O-])O)O)O)CO)O)O
"D-Glc-beta-(1->4)-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
"D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)O)O)O)O
Dolichyl beta-D-glucosyl phosphate,CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
D-Man-alpha-(1->3)-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol,CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)OC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)NC(=O)C)O)NC(=O)C
Dolichyl beta-D-mannosyl phosphate,CC(CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
beta-D-glucopyranosyl abscisate,CC1=CC(=O)CC([C@]1(/C=C/C(=C\C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)/C)O)(C)C
"alpha-D-Man-(1->3)-beta-D-Glc-(1->4)-alpha-D-Glc-1-diphospho-ditrans,octacis-undecaprenol",C/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/COP(=O)([O-])OP(=O)([O-])O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
"beta-D-GlcA-(1->2)-alpha-D-Man-(1->3)-beta-D-Glc-(1->4)-alpha-D-Glc-1-diphospho-ditrans,octacis-undecaprenol",C/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/COP(=O)([O-])OP(=O)([O-])O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O)O)O)O
crocetin,C/C(=C\C=C\C=C(\C=C\C=C(\C(=O)O)/C)/C)/C=C/C=C(/C(=O)O)\C
beta-D-glucosyl crocetin,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/C=C/C=C(\C)/C(=O)O
bis(beta-D-glucosyl) crocetin,C/C(=C\C=C\C=C(\C=C\C=C(\C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)/C)/C)/C=C/C=C(/C(=O)O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)\C
beta-D-gentiobiosyl beta-D-glucosyl crocetin,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)/C=C/C=C(\C)/C(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
soyasapogenol B 3-O-beta-D-glucuronide,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(C[C@H]5O)(C)C)C)C)C)(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O
soyasaponin I,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5([C@H]([C@@]4(C)CO)CC[C@@]6([C@@H]5CC=C7[C@]6(CC[C@@]8([C@H]7CC(C[C@H]8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O
zeaxanthin bis(beta-D-glucoside),CC1=C(C(C[C@@H](C1)O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C3=C(C[C@H](CC3(C)C)O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)C)\C)\C)/C)/C
dTDP-D-desosamine,C[C@@H]1C[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)N(C)C
3-alpha-L-mycarosylerythronolide B,CC[C@@H]1[C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)O)C)O)(C)O)C)C)O)C
2-deoxystreptamine,C1[C@H]([C@@H](C([C@@H]([C@H]1N)O)O)O)N
2'-N-acetylparomamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O)N)N)CO)O)O
2'-deamino-2'-hydroxyparomamine,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)N
2'''-acetyl-6'''-hydroxyneomycin C,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]2[C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H](C[C@@H]([C@H]3O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CN)O)O)N)N)N)O)CO)CO)O)O
"2',4,4',6'-tetrahydroxychalcone",C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O)O)O
"2',4,4',6'-tetrahydroxychalcone 4'-O-beta-D-glucoside",C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
