protein,EC
A0A0M4NIG8,3.7.1.21
A0A0M4MIA6,3.7.1.21
A0A0M4MWS8,3.7.1.21
A0A0M5L4Q1,3.7.1.21
A0A0M3THU9,3.7.1.21
A0A0M4NKM9,3.7.1.21
A0A0M4MWU9,3.7.1.21
A0A0M4MTM8,3.7.1.21
A0A0M4MHL2,3.7.1.21
A0A0M4MIB4,3.7.1.21
A0A0M4NIH9,3.7.1.21
A0A0M3THV1,3.7.1.21
A0A0M5L4Q6,3.7.1.21
A0A0M4MTN6,3.7.1.21
A0A0M4MHM0,3.7.1.21
A0A0M4N725,3.7.1.21
A0A0M3THV3,3.7.1.21
A0A0M4NII7,3.7.1.21
A0A0M4MIC1,3.7.1.21
A0A0M4MWU6,3.7.1.21
A0A0M3THW2,3.7.1.21
A0A0M4NKP9,3.7.1.21
Q9L3I0,3.7.1.22
Q0QFQ3,3.7.1.23
G2IPX5,3.7.1.23
Q4K423,3.7.1.24
F7J5X9,3.7.1.24
F2KGR4,3.7.1.24
A0A2C9EVE6,3.7.1.24
A0A125SE96,3.7.1.24
Q4JIX4,3.7.1.24
A7IJG7,3.7.1.28
Q16719,3.7.1.3
B7XB98,3.7.1.3
P83788,3.7.1.3
P09848,3.7.1.4
Q02401,3.7.1.4
Q6P587,3.7.1.5
Q9LCQ7,3.7.1.7
Q588Z2,3.7.1.7
Q59324,3.7.1.8
Q9KWQ6,3.7.1.8
P47229,3.7.1.8
P9WNH5,3.7.1.8
Q75WN8,3.7.1.8
B5SU85,3.7.1.8
A0A0H0ZQK0,3.7.1.8
G2IN02,3.7.1.8
G3KFX4,3.7.1.9
P96965,3.7.1.9
A6BM74,3.8.1.10
Q88B12,3.8.1.10
V4PWY9,3.8.1.10
Q96XE7,3.8.1.2
Q51645,3.8.1.2
Q60099,3.8.1.2
M9P6K0,3.8.1.2
Q53187,3.8.1.2
Q1JU72,3.8.1.3
A8CFB7,3.8.1.5
Q7UF99,3.8.1.5
A4PEU6,3.8.1.5
P0A3G2,3.8.1.5
E2RV69,3.8.1.5
A6G7B1,3.8.1.5
B8YPW8,3.8.1.5
G4I2J6,3.8.1.5
G4I5P8,3.8.1.5
Q9ZER0,3.8.1.5
P51698,3.8.1.5
E2RV62,3.8.1.5
Q6EUU8,3.8.1.5
A4Q9R7,3.8.1.5
Q93K00,3.8.1.5
G3XCP3,3.8.1.5
A3JB27,3.8.1.5
Q1QBB9,3.8.1.5
A0A023I2Y1,3.8.1.5
K0CAI2,3.8.1.5
Q6DND9,3.8.1.5
Q6C598,3.8.1.5
A5JTM5,3.8.1.7
C7EW69,3.8.1.7
P72156,3.8.1.8
Q8GG87,3.8.1.8
T1Z209,3.8.1.8
A0A0F6QF26,3.8.1.8
Q8KLS9,3.8.1.9
P39155,3.9.1.2
S0F332,3.9.1.2
Q9NRX4,3.9.1.3
P83468,3.9.1.3
P76502,3.9.1.3
B0ZS79,4.1.1.1
P06672,4.1.1.1
A2XFI3,4.1.1.1
O82647,4.1.1.1
Q9M039,4.1.1.1
Q9M040,4.1.1.1
P16467,4.1.1.1
P26263,4.1.1.1
V6RPS5,4.1.1.1
Q5SJ01,4.1.1.1
C7JF72,4.1.1.1
D9J047,4.1.1.1
Q684J7,4.1.1.1
A0A075Q354,4.1.1.1
A0A068LQF7,4.1.1.1
Q8KTX6,4.1.1.1
A9H275,4.1.1.1
A0A125STX6,4.1.1.1
C4R3T2,4.1.1.1
F6LR19,4.1.1.101
Q48662,4.1.1.101
Q5S3L3,4.1.1.101
Q48796,4.1.1.101
W5XU69,4.1.1.101
Q03XG6,4.1.1.101
Q03034,4.1.1.102
G3XHW5,4.1.1.102
Q45361,4.1.1.102
C6F3U5,4.1.1.102
Q9R4W3,4.1.1.102
B5HL29,4.1.1.102
F8JS69,4.1.1.102
Q60FX6,4.1.1.103
Q60GU1,4.1.1.103
Q12BV1,4.1.1.103
Q6CZ24,4.1.1.104
Q57199,4.1.1.104
Q0KBC9,4.1.1.104
A0A0H2VA12,4.1.1.104
P93083,4.1.1.105
M2RF26,4.1.1.105
Q9VIZ9,4.1.1.107
Q06086,4.1.1.108
Q0ZS27,4.1.1.109
Q0ZQX0,4.1.1.109
A7U8C7,4.1.1.11
P56065,4.1.1.11
Q60358,4.1.1.11
Q2VZZ9,4.1.1.11
Q2RM59,4.1.1.11
Q5F8Y9,4.1.1.11
Q8XVU6,4.1.1.11
P52999,4.1.1.11
Q5JJ82,4.1.1.11
Q88Z02,4.1.1.11
H9JRC8,4.1.1.11
A6T4S8,4.1.1.11
Q9HV68,4.1.1.11
Q7VXF8,4.1.1.11
Q6L1T9,4.1.1.110
Q97BM8,4.1.1.110
Q9HJS1,4.1.1.110
Q46CH5,4.1.1.111
B8J364,4.1.1.111
D3DFS4,4.1.1.111
Q82YW6,4.1.1.112
Q9HUU1,4.1.1.112
Q6P587,4.1.1.112
A0A0U2UYC4,4.1.1.113
Q8PDW8,4.1.1.114
A0A100YXA1,4.1.1.115
A0A0E3M8P3,4.1.1.115
Q2G1M6,4.1.1.117
A0A2P1UAH5,4.1.1.119
Q845W8,4.1.1.12
Q6D8V4,4.1.1.120
B9JK73,4.1.1.121
Q9AR41,4.1.1.15
Q05329,4.1.1.15
Q0GE18,4.1.1.15
Q99259,4.1.1.15
Q4PRC2,4.1.1.15
A9ZM78,4.1.1.15
B1B389,4.1.1.15
Q7XJB3,4.1.1.15
Q42521,4.1.1.15
A0EJ89,4.1.1.15
P69910,4.1.1.15
P48318,4.1.1.15
Q03U69,4.1.1.15
D6PXK5,4.1.1.15
K4HXK6,4.1.1.15
M1GCP8,4.1.1.15
K7WYY0,4.1.1.15
K7XPX5,4.1.1.15
P20228,4.1.1.15
P48320,4.1.1.15
A7UMP3,4.1.1.15
A0A0U3JTC9,4.1.1.15
P69908,4.1.1.15
C7LHI0,4.1.1.15
D7VEX3,4.1.1.15
A5YKJ2,4.1.1.15
A0A0J2E2M6,4.1.1.15
A0A0D3R1A0,4.1.1.15
E0D5D7,4.1.1.15
W0P1N8,4.1.1.15
Q05683,4.1.1.15
P73043,4.1.1.15
A0A2Y0HLE8,4.1.1.15
A0A1G6WRC6,4.1.1.15
A0A0B5CSE1,4.1.1.15
A0A1U9Y677,4.1.1.15
P90517,4.1.1.17
P27116,4.1.1.17
Q58P26,4.1.1.17
C9W982,4.1.1.17
C7BBC1,4.1.1.17
P11926,4.1.1.17
P07805,4.1.1.17
D0ENK2,4.1.1.17
O76203,4.1.1.17
G4XUJ8,4.1.1.17
P43099,4.1.1.17
Q5ZH57,4.1.1.17
H8ZI01,4.1.1.17
Q038E5,4.1.1.17
A0A1V3Y1D0,4.1.1.17
P21169,4.1.1.17
A8J7E8,4.1.1.17
P08432,4.1.1.17
W5Q1G7,4.1.1.17
A0A1E1IR91,4.1.1.17
Q54UF3,4.1.1.17
Q87KT6,4.1.1.18
P0A9H3,4.1.1.18
Q9L072,4.1.1.18
Q9Z4R7,4.1.1.18
P52095,4.1.1.18
A0A0H3FP92,4.1.1.18
A0A094XEM2,4.1.1.18
A0A2Z4EVE5,4.1.1.18
A0A0H3H393,4.1.1.18
B6EKJ5,4.1.1.18
Q57764,4.1.1.19
P22220,4.1.1.19
B3Y023,4.1.1.19
Q5NT93,4.1.1.19
Q71S28,4.1.1.19
P21170,4.1.1.19
Q0PAC6,4.1.1.19
Q7MK24,4.1.1.19
Q96A70,4.1.1.19
Q9SCF0,4.1.1.19
G4XUJ7,4.1.1.19
J9TAW8,4.1.1.19
F6KDF0,4.1.1.19
O25176,4.1.1.19
P74576,4.1.1.19
D4GTI7,4.1.1.19
O23141,4.1.1.19
Q9LDM9,4.1.1.19
Q9M7K9,4.1.1.19
P72587,4.1.1.19
A0A076IP90,4.1.1.19
Q9HUX1,4.1.1.19
A0A0H2ZHZ8,4.1.1.19
P56129,4.1.1.20
P09890,4.1.1.20
P00861,4.1.1.20
A0A1S0QVH4,4.1.1.20
Q9KVL7,4.1.1.20
Q73PV9,4.1.1.21
M1R995,4.1.1.21
Q1HQ66,4.1.1.21
Q1JU62,4.1.1.22
Q1JU59,4.1.1.22
Q1JU60,4.1.1.22
Q1JU61,4.1.1.22
B1B5I3,4.1.1.22
Q5DLT9,4.1.1.22
Q32UL2,4.1.1.22
O66000,4.1.1.22
Q75UV3,4.1.1.22
A9IZZ1,4.1.1.22
P23738,4.1.1.22
P00862,4.1.1.22
E7AXS8,4.1.1.22
B3Y006,4.1.1.22
A0A068Q816,4.1.1.22
A0A1X9TYE5,4.1.1.22
Q2HZ31,4.1.1.23
B3GF12,4.1.1.23
Q8IJH3,4.1.1.23
P25971,4.1.1.23
P03962,4.1.1.23
O26232,4.1.1.23
A0A1D3TG46,4.1.1.23
A0A0A0WDU2,4.1.1.23
A2I9X8,4.1.1.25
Q6BD07,4.1.1.25
Q60358,4.1.1.25
Q1KLR8,4.1.1.25
J7GQ11,4.1.1.25
I7B4Z2,4.1.1.25
Q94EE9,4.1.1.25
Q8KXD2,4.1.1.25
Q9AXN7,4.1.1.25
Q06086,4.1.1.25
Q838D6,4.1.1.25
I1HS24,4.1.1.25
A0A286MME8,4.1.1.25
O88533,4.1.1.28
O45216,4.1.1.28
O61718,4.1.1.28
O61717,4.1.1.28
C0SQJ0,4.1.1.28
A7U8C8,4.1.1.28
F8QPW5,4.1.1.28
P80041,4.1.1.28
I0DFJ0,4.1.1.28
G5DF84,4.1.1.28
O82415,4.1.1.28
Q88JU5,4.1.1.28
Q7SZR0,4.1.1.28
P14173,4.1.1.28
Q2PFL0,4.1.1.29
Q9Y600,4.1.1.29
Q5U3I6,4.1.1.29
G8FGR5,4.1.1.29
H3DC51,4.1.1.29
G3P4S6,4.1.1.29
H2LVH5,4.1.1.29
Q9DBE0,4.1.1.29
A0A221J366,4.1.1.29
A0A221J378,4.1.1.29
A0A0A8J1X6,4.1.1.29
A0A2I9,4.1.1.29
A0A0N9E6Z6,4.1.1.29
A0A0N9E6M5,4.1.1.29
Q1KKU1,4.1.1.29
O82072,4.1.1.31
A6YM33,4.1.1.31
Q8XLE8,4.1.1.31
P27154,4.1.1.31
O23946,4.1.1.31
Q9M3Y3,4.1.1.31
P00864,4.1.1.31
P04711,4.1.1.31
P15804,4.1.1.31
Q01647,4.1.1.31
P30694,4.1.1.31
C5X951,4.1.1.31
C5XYZ9,4.1.1.31
P12880,4.1.1.31
Q8H4V1,4.1.1.31
A0A182C3B3,4.1.1.31
B7G1G6,4.1.1.31
Q43299,4.1.1.31
P74299,4.1.1.31
P28594,4.1.1.31
B1XBC1,4.1.1.31
C5YK81,4.1.1.31
Q97VS5,4.1.1.32
Q7XAU8,4.1.1.32
P10963,4.1.1.32
P35558,4.1.1.32
Q98T97,4.1.1.32
P07379,4.1.1.32
P21642,4.1.1.32
K1QEA6,4.1.1.32
Q16822,4.1.1.32
P53602,4.1.1.33
Q9FD73,4.1.1.33
Q62967,4.1.1.33
O23722,4.1.1.33
Q388P2,4.1.1.33
A0A0H2XIV6,4.1.1.33
G9BIY1,4.1.1.33
F6K7K1,4.1.1.33
A0A0M4FQ19,4.1.1.33
A0A0F6WBJ2,4.1.1.33
A0A0H3WJ12,4.1.1.33
F8QQQ7,4.1.1.33
A9ZN03,4.1.1.33
G8XR13,4.1.1.35
G8XR16,4.1.1.35
G8XR12,4.1.1.35
Q96V00,4.1.1.35
Q5PQX0,4.1.1.35
N0A8N8,4.1.1.35
N0A0D3,4.1.1.35
N0A8N3,4.1.1.35
N0A414,4.1.1.35
N0A9U2,4.1.1.35
N0A0C4,4.1.1.35
N0A422,4.1.1.35
Q8VZC0,4.1.1.35
Q9LZI2,4.1.1.35
Q9FIE8,4.1.1.35
Q9SN95,4.1.1.35
Q9ZV36,4.1.1.35
Q9SWE5,4.1.1.36
Q5A868,4.1.1.36
P32347,4.1.1.37
C4LWQ8,4.1.1.38
C4M1E4,4.1.1.38
C4LY96,4.1.1.38
Q65194,4.1.1.39
Q2QTJ7,4.1.1.39
P08475,4.1.1.39
A8C9T7,4.1.1.39
I1UMG7,4.1.1.39
B8QCU8,4.1.1.39
P45686,4.1.1.39
A8C9T9,4.1.1.39
B0B744,4.1.1.39
B0B766,4.1.1.39
B0B758,4.1.1.39
Q41406,4.1.1.39
Q6JX17,4.1.1.39
Q0QKD8,4.1.1.39
Q6Y9Y8,4.1.1.39
B3TFG8,4.1.1.39
P00875,4.1.1.39
P00870,4.1.1.39
P04718,4.1.1.39
O58677,4.1.1.39
A8DY18,4.1.1.39
P69249,4.1.1.39
O03042,4.1.1.39
O20253,4.1.1.39
Q0INY7,4.1.1.39
P45738,4.1.1.39
P07689,4.1.1.39
A8D0I8,4.1.1.39
A8D0I2,4.1.1.39
A8D0J3,4.1.1.39
A0A097IV41,4.1.1.39
A0A1C3HPT0,4.1.1.39
A0A1C3HPS7,4.1.1.39
A0A1C3HPS9,4.1.1.39
A0A1C3HPS6,4.1.1.39
A0A1C3HPP5,4.1.1.39
A0A1C3HPT1,4.1.1.39
A0A1C3HPM4,4.1.1.39
A0A1C3HPM7,4.1.1.39
A0A1C3HPN4,4.1.1.39
A0A1C3HPL6,4.1.1.39
A0A1C3HPM5,4.1.1.39
A0A1C3HPN0,4.1.1.39
A0A1C3HPL9,4.1.1.39
A0A1C3HPN2,4.1.1.39
A0A1C3HPN8,4.1.1.39
A0A1C3HPQ5,4.1.1.39
A0A1C3HPP7,4.1.1.39
A0A1C3HPR5,4.1.1.39
A0A0A1IXM9,4.1.1.39
A0A1C3HPN9,4.1.1.39
A0A1C3HPM1,4.1.1.39
A0A1C3HPU2,4.1.1.39
A0A1C3HPT9,4.1.1.39
A0A1C3HPQ0,4.1.1.39
A0A1C3HPQ4,4.1.1.39
A0A1C3HPS4,4.1.1.39
A0A1C3HPS3,4.1.1.39
A0A1C3HPP2,4.1.1.39
A0A0A1IXH7,4.1.1.39
A0A1C3HPS1,4.1.1.39
A0A1C3HPS5,4.1.1.39
A0A1C3HPR9,4.1.1.39
A0A1C3HPR3,4.1.1.39
A0A1C3HPR8,4.1.1.39
A0A1C3HPQ6,4.1.1.39
A0A1C3HPQ8,4.1.1.39
A0A1C3HPR4,4.1.1.39
A0A1C3HPR7,4.1.1.39
A0A1C3HPS0,4.1.1.39
A0A1C3HPQ7,4.1.1.39
A0A1C3HPN5,4.1.1.39
A0A1C3HPM9,4.1.1.39
A0A1C3HPN3,4.1.1.39
A0A1C3HPL7,4.1.1.39
A0A1C3HPL8,4.1.1.39
A0A1C3HPM2,4.1.1.39
A0A1C3HPM3,4.1.1.39
A0A1C3HPM6,4.1.1.39
A0A1C3HPR1,4.1.1.39
A0A1C3HPQ2,4.1.1.39
A0A1C3HPN6,4.1.1.39
A0A1C3HPR2,4.1.1.39
A0A1C3HPP0,4.1.1.39
A0A1C3HPQ9,4.1.1.39
A0A1C3HPP8,4.1.1.39
A0A1C3HPQ1,4.1.1.39
A0A1C3HPM8,4.1.1.39
A0A1C3HPN1,4.1.1.39
A0A1C3HPU0,4.1.1.39
A0A1C3HPT8,4.1.1.39
A0A1C3HPU3,4.1.1.39
A0A1C3HPN7,4.1.1.39
A0A1C3HPP4,4.1.1.39
A0A1C3HPP3,4.1.1.39
A0A1C3HPP1,4.1.1.39
A0A1C3HPQ3,4.1.1.39
A0A1C3HPP9,4.1.1.39
A0A1C3HPM0,4.1.1.39
A0A1C3HPT5,4.1.1.39
A0A1C3HPR0,4.1.1.39
A0A1C3HPT2,4.1.1.39
A0A1C3HPP6,4.1.1.39
A0A1C3HPS2,4.1.1.39
A0A1C3HPT4,4.1.1.39
A0A1C3HPT3,4.1.1.39
A0A1C3HPS8,4.1.1.39
P23670,4.1.1.4
Q7NSA6,4.1.1.4
A6M020,4.1.1.4
Q06408,4.1.1.43
Q2UKV4,4.1.1.43
A0A222AKA3,4.1.1.43
Q6SJB9,4.1.1.44
Q6SJC5,4.1.1.44
Q6SJA7,4.1.1.44
Q9L5B1,4.1.1.44
Q0SH24,4.1.1.44
A2FEX8,4.1.1.44
X0JT48,4.1.1.46
P9WFX7,4.1.1.48
A1KJ27,4.1.1.48
A5U2W7,4.1.1.48
Q06121,4.1.1.48
Q56319,4.1.1.48
P84126,4.1.1.48
P10963,4.1.1.49
O09460,4.1.1.49
Q93VK0,4.1.1.49
P22259,4.1.1.49
Q5KQS7,4.1.1.49
B3Y6D3,4.1.1.49
O83023,4.1.1.49
P51058,4.1.1.49
Q5SLL5,4.1.1.49
Q6W6X5,4.1.1.49
E9ADF9,4.1.1.49
P23616,4.1.1.5
Q04777,4.1.1.5
Q53405,4.1.1.5
Q9WZC3,4.1.1.50
Q96555,4.1.1.50
Q0JC10,4.1.1.50
D2K8S5,4.1.1.50
P21182,4.1.1.50
Q04694,4.1.1.50
O66615,4.1.1.50
A5HNV7,4.1.1.50
P0DMN7,4.1.1.50
O02655,4.1.1.50
Q3E9D5,4.1.1.50
Q25264,4.1.1.50
Q841K9,4.1.1.50
A0A1D3TG90,4.1.1.50
K7R0T7,4.1.1.50
F8V332,4.1.1.50
Q587A7,4.1.1.50
T1PRE6,4.1.1.52
G1XU02,4.1.1.52
Q88JU5,4.1.1.53
Q1JTV5,4.1.1.53
A0A1D6FGI6,4.1.1.53
A0A1D6H1J3,4.1.1.53
A0A0G4DBU7,4.1.1.57
A0A060TAG5,4.1.1.59
B3IUN8,4.1.1.6
A6NK06,4.1.1.6
P54987,4.1.1.6
A0A223A3W7,4.1.1.6
C0H3U9,4.1.1.61
X5I148,4.1.1.61
B9A9M6,4.1.1.63
A0A0H3CJN8,4.1.1.63
P16932,4.1.1.64
Q9FDI9,4.1.1.65
P39006,4.1.1.65
P0CD79,4.1.1.65
Q5ABC5,4.1.1.65
Q5AK66,4.1.1.65
B3L2V1,4.1.1.65
Q38DZ5,4.1.1.65
P37352,4.1.1.68
Q9AGK2,4.1.1.69
A0R2B1,4.1.1.71
A0R3B1,4.1.1.71
P9WG37,4.1.1.72
Q04789,4.1.1.72
Q684J7,4.1.1.72
Q07471,4.1.1.72
Q9HIA3,4.1.1.72
P51852,4.1.1.74
P23234,4.1.1.74
C5ARG4,4.1.1.74
D6CI72,4.1.1.74
D6CI73,4.1.1.74
Q9FDC2,4.1.1.74
A0A0H3LJU9,4.1.1.76
O58713,4.1.1.76
B0VXM8,4.1.1.77
Q1XGK3,4.1.1.77
A3SN10,4.1.1.79
Q6LWM0,4.1.1.79
D1NS77,4.1.1.8
D4C4C5,4.1.1.8
B2T9D2,4.1.1.8
Q31Y98,4.1.1.8
B9X297,4.1.1.8
P0AFI0,4.1.1.8
C3XBB9,4.1.1.8
C2E3B5,4.1.1.8
P40149,4.1.1.8
A4YXN1,4.1.1.8
Q8PVB1,4.1.1.81
Q8PVB2,4.1.1.81
Q38HX4,4.1.1.83
P39304,4.1.1.85
Q3M985,4.1.1.86
O54416,4.1.1.87
Q9I6S6,4.1.1.88
O95822,4.1.1.9
B9K0V9,4.1.1.9
Q1LJK6,4.1.1.9
Q99J39,4.1.1.9
Q920F5,4.1.1.9
P38435,4.1.1.90
Q07175,4.1.1.90
O88496,4.1.1.90
Q9W0C4,4.1.1.90
Q8IA33,4.1.1.90
A7YA96,4.1.1.90
Q3TME3,4.1.1.90
P0CT50,4.1.1.91
Q9NTX5,4.1.1.94
Q9D9V3,4.1.1.94
A9CG65,4.1.1.96
Q8A9Z1,4.1.1.96
A6T925,4.1.1.97
Q489U8,4.1.1.98
P69772,4.1.1.98
P0AAB4,4.1.1.98
D4GXZ3,4.1.1.99
B7VF77,4.1.2.10
P52706,4.1.2.10
B9X0I2,4.1.2.10
B9X0I1,4.1.2.10
G9DE15,4.1.2.10
E8WYN5,4.1.2.10
A0A0H5BR52,4.1.2.10
A0A1C9V3S9,4.1.2.10
A0A1C9V3R0,4.1.2.10
A0A1C9V3R4,4.1.2.10
A0A1C9V3R6,4.1.2.10
A0A1L7NZN4,4.1.2.10
P52708,4.1.2.11
Q1HDV2,4.1.2.13
P53442,4.1.2.13
P00883,4.1.2.13
P14540,4.1.2.13
P56109,4.1.2.13
Q55664,4.1.2.13
Q1HDV3,4.1.2.13
P53449,4.1.2.13
C1J959,4.1.2.13
P16096,4.1.2.13
O97447,4.1.2.13
Q602L6,4.1.2.13
P0AB71,4.1.2.13
P58315,4.1.2.13
P58314,4.1.2.13
P05062,4.1.2.13
P04075,4.1.2.13
B5B3T4,4.1.2.13
Q703I2,4.1.2.13
F9VMT6,4.1.2.13
B1YAL1,4.1.2.13
I3EBM6,4.1.2.13
Q8L207,4.1.2.13
Q8SSM8,4.1.2.13
Q9GPK1,4.1.2.13
A3MSD2,4.1.2.13
Q8I8I2,4.1.2.13
Q9URB4,4.1.2.13
B9PW35,4.1.2.13
Q5HE75,4.1.2.13
Q96UH7,4.1.2.13
A0A125YGE6,4.1.2.13
P00884,4.1.2.13
A0Q7I9,4.1.2.13
Q8Y498,4.1.2.13
F8V2Y3,4.1.2.13
D0ZEE4,4.1.2.13
L0HNG6,4.1.2.13
A0KGD4,4.1.2.13
L0HP42,4.1.2.13
A7MTQ6,4.1.2.13
L0HLF8,4.1.2.13
A4VVI7,4.1.2.14
Q704D1,4.1.2.14
P0A955,4.1.2.14
O54288,4.1.2.14
Q0K1X1,4.1.2.14
Q00384,4.1.2.14
A0A0B6VQ18,4.1.2.14
D4GV57,4.1.2.14
P0AB87,4.1.2.17
Q58813,4.1.2.17
Q5SHB9,4.1.2.17
P32169,4.1.2.19
R4NQF0,4.1.2.19
P75682,4.1.2.20
P23522,4.1.2.20
Q6BF16,4.1.2.21
D6PAH1,4.1.2.22
A0A0L0LT01,4.1.2.22
Q6R2Q7,4.1.2.22
Q9HY13,4.1.2.22
A0A0G9MEQ1,4.1.2.22
Q9CFH4,4.1.2.22
Q9SF23,4.1.2.25
P56740,4.1.2.25
P9WNC5,4.1.2.25
P0AC16,4.1.2.25
Q9FM54,4.1.2.25
Q9A3V8,4.1.2.26
Q9C509,4.1.2.27
Q05567,4.1.2.27
Q8R0X7,4.1.2.27
Q67PY4,4.1.2.27
Q63IP8,4.1.2.27
P51853,4.1.2.38
C0LSK9,4.1.2.4
C7E719,4.1.2.4
A2BLE9,4.1.2.4
P0A6L0,4.1.2.4
Q9Y948,4.1.2.4
B5IEU6,4.1.2.4
D5AHU8,4.1.2.4
A0A125YLW2,4.1.2.4
A0A1Q2T258,4.1.2.4
Q8VS16,4.1.2.40
Q5HE13,4.1.2.40
P0AB74,4.1.2.40
A0A1C9ZZ39,4.1.2.42
A0A0J9X243,4.1.2.42
A0A031HCH9,4.1.2.42
Q9RBG6,4.1.2.42
Q9F6B7,4.1.2.43
Q9LBW4,4.1.2.43
Q48907,4.1.2.43
Q602L4,4.1.2.43
P93243,4.1.2.46
P52704,4.1.2.47
P52705,4.1.2.47
D1MX73,4.1.2.47
P37303,4.1.2.48
P0A825,4.1.2.48
Q9A3V8,4.1.2.48
A0T1V9,4.1.2.48
O07051,4.1.2.49
Q9X266,4.1.2.5
Q88R13,4.1.2.5
P65870,4.1.2.50
Q6KZI8,4.1.2.51
Q47098,4.1.2.52
A6Y9S5,4.1.2.54
A8DRH7,4.1.2.54
Q4JC35,4.1.2.55
F9VPG1,4.1.2.55
O54288,4.1.2.55
Q97U28,4.1.2.55
P0DOV8,4.1.2.58
E7FHF1,4.1.2.59
Q9SF23,4.1.2.60
Q8F2M2,4.1.2.60
O69762,4.1.2.61
G2IJ08,4.1.2.61
Q6N8W7,4.1.2.61
S5LPF1,4.1.2.61
A0A2P1BT02,4.1.2.61
P0DTQ0,4.1.2.62
B2Y0K4,4.1.2.8
O22765,4.1.2.8
P42390,4.1.2.8
Q7Y1I9,4.1.2.8
A0A1C9CXC5,4.1.2.8
Q88S87,4.1.2.9
Q5B3G7,4.1.2.9
Q88U67,4.1.2.9
C1K2N2,4.1.2.9
Q97JE3,4.1.2.9
A0A0L0LT01,4.1.2.9
Q6R2Q7,4.1.2.9
Q9HY13,4.1.2.9
A0A0G9MEQ1,4.1.2.9
Q9CFH4,4.1.2.9
G4T4R3,4.1.2.9
A0A0S4NL98,4.1.2.9
A0A023VSP0,4.1.2.9
B3XLJ8,4.1.2.9
A0A3S5YB92,4.1.3.1
A8C5K8,4.1.3.1
Q9I0K4,4.1.3.1
P9WKK7,4.1.3.1
Q5YLB6,4.1.3.1
P0A9G6,4.1.3.1
P17069,4.1.3.1
Q97YI8,4.1.3.1
Q9P8Q7,4.1.3.1
A8C781,4.1.3.1
Q93R40,4.1.3.1
Q4HYR2,4.1.3.1
P0CT06,4.1.3.1
P0A955,4.1.3.16
Q0P5I5,4.1.3.16
A5W059,4.1.3.17
Q3J5L6,4.1.3.24
S5N020,4.1.3.24
C5B113,4.1.3.24
S5N020,4.1.3.25
Q9I562,4.1.3.25
A0A172MLA1,4.1.3.25
Q9I2A0,4.1.3.26
Q9YGB3,4.1.3.27
Q9AW95,4.1.3.27
Q7P0J9,4.1.3.27
P9WFX3,4.1.3.27
B5AAU2,4.1.3.27
Q06129,4.1.3.27
P9WFX2,4.1.3.27
Q9CKB0,4.1.3.3
P0A6L4,4.1.3.3
Q9BEC7,4.1.3.3
Q2G160,4.1.3.3
B9DIJ2,4.1.3.3
Q6GK01,4.1.3.3
A0A2P1G7E2,4.1.3.3
C8P490,4.1.3.3
Q8NMD2,4.1.3.3
P77541,4.1.3.30
Q2L8W6,4.1.3.30
Q2L887,4.1.3.32
A1Y9I4,4.1.3.34
A1Y9I6,4.1.3.34
D3DG26,4.1.3.34
P9WNP5,4.1.3.36
Q5HH38,4.1.3.36
P73495,4.1.3.36
B8Y8J0,4.1.3.38
Q5SKM2,4.1.3.38
Q9HZN6,4.1.3.38
Q8IKP7,4.1.3.38
Q03266,4.1.3.38
Q47098,4.1.3.39
P9WMK5,4.1.3.39
P35914,4.1.3.4
P97519,4.1.3.4
O34873,4.1.3.4
Q8YEF2,4.1.3.4
P73322,4.1.3.40
Q8GRC8,4.1.3.41
P0A955,4.1.3.42
P51015,4.1.3.43
Q53WI0,4.1.3.43
Q57705,4.1.3.44
Q9V1F9,4.1.3.44
Q08960,4.1.3.44
O59412,4.1.3.44
O30478,4.1.3.45
A0A172MLA1,4.1.3.46
Q037K5,4.1.3.6
P0A853,4.1.99.1
Q6LP64,4.1.99.1
E9RK37,4.1.99.1
P28796,4.1.99.1
A5EYI0,4.1.99.1
P31015,4.1.99.1
Q8L1A3,4.1.99.11
O87943,4.1.99.11
Q8VPT7,4.1.99.11
A2TBP7,4.1.99.11
Q39VF1,4.1.99.11
O87942,4.1.99.11
I6LHT8,4.1.99.11
Q5A3V6,4.1.99.12
A5U2B7,4.1.99.12
P0A7J0,4.1.99.12
Q60364,4.1.99.12
P47924,4.1.99.12
Q6NLQ7,4.1.99.12
A0A0H2UN41,4.1.99.12
W0FER2,4.1.99.12
Q9KKP2,4.1.99.12
Q86RA1,4.1.99.13
Q8SXK5,4.1.99.13
O48652,4.1.99.13
M1V623,4.1.99.13
A9CH39,4.1.99.13
Q9I910,4.1.99.13
Q3IXP1,4.1.99.13
G0RI60,4.1.99.13
A0A2Z5J5J9,4.1.99.13
Q0E8P0,4.1.99.13
A0A0E0TDM3,4.1.99.14
A4IQU1,4.1.99.14
Q97L63,4.1.99.14
P37956,4.1.99.14
Q9X839,4.1.99.16
Q82L49,4.1.99.16
B0FLN6,4.1.99.16
A9F845,4.1.99.16
A0A0D5W9R1,4.1.99.16
Q9L9I7,4.1.99.17
D4GV87,4.1.99.17
P43534,4.1.99.17
P31013,4.1.99.2
Q8RHM6,4.1.99.2
Q5SLF2,4.1.99.22
O66472,4.1.99.22
P69848,4.1.99.22
Q9NZB8,4.1.99.22
Q39055,4.1.99.22
Q9I1L5,4.1.99.24
A0A0R4FKS1,4.1.99.25
V5TF65,4.1.99.25
