name,smile
"2,5-diamino-6-hydroxy-4-(5-phosphoribosylamino)pyrimidine",C([C@@H]1[C@H]([C@H]([C@@H](O1)NC2=C(C(=O)NC(=N2)N)N)O)O)OP(=O)(O)O
5-amino-6-(5-phosphoribosylamino)uracil,C([C@@H]1[C@H]([C@H]([C@@H](O1)NC2=C(C(=O)NC(=O)N2)N)O)O)OP(=O)(O)O
"5,10-methenyl-5,6,7,8-tetrahydromethanopterin",C[C@H]1[C@@H]2[C@H](N(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C[C@@H]([C@@H]([C@@H](CO[C@@H]5[C@@H]([C@@H]([C@H](O5)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O)C
S-inosyl-L-homocysteine,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O
"7,8-dihydro-D-neopterin 2',3'-cyclic phosphate",C1[C@@H](OP(=O)(O1)O)[C@H](C2=NC3=C(NC2)N=C(NC3=O)N)O
futalosine,C1=CC(=CC(=C1)C(=O)O)C(=O)CC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CNC4=O)O)O
5'-deoxyinosine,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CNC3=O)O)O
N-isopropylammelide,CC(C)NC1=NC(=O)NC(=O)N1
cyanuric acid,C1(=O)NC(=O)NC(=O)N1
isopropylamine,CC(C)N
Hydroxyatrazine,CCNC1=NC(=O)NC(=N1)NC(C)C
ethylamine,CCN
(2S)-2-acetamido-4-aminobutanoate,CC(=O)N[C@@H](CCN)C(=O)O
Melamine,C1(=NC(=NC(=N1)N)N)N
ammeline,C1(=NC(=NC(=O)N1)N)N
Ammeline,C1(=NC(=NC(=O)N1)N)N
ammelide,C1(=NC(=O)NC(=O)N1)N
"3',5'-cyclic AMP",C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O
"3',5'-cyclic IMP",C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CNC4=O)O)OP(=O)(O1)O
3-cyano-L-alanine,C(C#N)[C@@H](C(=O)O)N
4-chlorophenylacetonitrile,C1=CC(=CC=C1CC#N)Cl
Thiocyanate,C(#N)[S-]
carbonyl sulfide,C(=O)=S
4-amino-5-aminomethyl-2-methylpyrimidine,CC1=NC=C(C(=N1)N)CN
5-(2-hydroxyethyl)-4-methylthiazole,CC1=C(SC=N1)CCO
(3E)-2-oxohex-3-enedioate,C(/C=C/C(=O)C(=O)[O-])C(=O)[O-]
Alpha-D-glucosamine 6-phosphate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)N)O)O)OP(=O)(O)O
5-nitroanthranilate,C1=CC(=C(C=C1[N+](=O)[O-])C(=O)[O-])N
2-nitroimidazole,C1=CN=C(N1)[N+](=O)[O-]
imidazol-2-one,C1=NC(=O)N=C1.C1=NC(=O)N=C1
2-iminobutanoate,CCC(=N)C(=O)O
2-iminopropanoate,CC(=N)C(=O)O
"P(1),P(4)-bis(5'-guanosyl) tetraphosphate",C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5N=C(NC6=O)N)O)O)O)O)N=C(NC2=O)N
NMNH,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O
Triphosphate,OP(=O)(O)OP(=O)(O)OP(=O)(O)O
"Ditrans,octacis-undecaprenyl diphosphate",CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
Thiamine triphosphate,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)OP(=O)(O)O
P(1)-P(3)-bis(5'-adenosyl) triphosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]4[C@@H]([C@@H]([C@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
"Guanosine 5'-triphosphate,3'-diphosphate",C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N
"guanosine 3',5'-bis(diphosphate)",C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N
Dolichyl diphosphate,CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)OP(=O)(O)O
8-oxo-dGTP,C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=O)NC(=N3)N)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
8-oxo-dGMP,C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=O)NC(=N3)N)NC2=O)COP(=O)(O)O)O
2-hydroxy-dATP,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(NC(=O)N=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
2-hydroxy-dAMP,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(NC(=O)N=C32)N)COP(=O)(O)O)O
"2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose",C[C@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)NC(=O)C)O)NC(=O)C
8-oxo-dGDP,C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=O)NC(=N3)N)NC2=O)COP(=O)(O)OP(=O)(O)O)O
8-oxo-GDP,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)OP(=O)(O)OP(=O)(O)O
8-oxo-GMP,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)OP(=O)(O)O
N(7)-methylguanosine 5'-phosphate,CN1C=[N+](C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)[O-])O)O
"P(1),P(6)-bis(5'-adenosyl)hexaphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
adenosine 5'-pentaphosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
"P(1),P(5)-bis(5'-adenosyl)pentaphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O[C@@H]4[C@H](O[C@H]([C@@H]4O)N5C=NC6=C(N=CN=C65)N)CO)O)O)N
adenosine 5'-tetraphosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
"P(1),P(4)-bis(5'-adenosyl)tetraphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
Alpha-D-ribose 1-methylphosphonate 5-triphosphate,CP(=O)(O)O[C@@H]1[C@@H]([C@@H]([C@H](O1)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
alpha-D-ribose 1-methylphosphonate 5-phosphate,CP(=O)(O)O[C@@H]1[C@@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O
IDP,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O
dIDP,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)O)O
XTP,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=O)NC2=O
dITP,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
ITP,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
"7,8-dihydroneopterin 3'-triphosphate",C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
geranyl phosphate,CC(=CCC/C(=C/COP(=O)(O)O)/C)C
8-oxo-GTP,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
Inosine 5'-triphosphate,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
inosine 5'-diphosphate,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O
Xanthosine 5'-triphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=O)NC2=O
xanthosine 5'-diphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)NC(=O)NC2=O
4-fumarylacetoacetate,C(C(=O)CC(=O)O)C(=O)/C=C/C(=O)O
Phloretin,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O
phloretate,C1=CC(=CC=C1CCC(=O)[O-])O
"Nonane-4,6-dione",CCCC(=O)CC(=O)CCC
pentan-2-one,CCCC(=O)C
"2,6-dioxo-6-phenylhexa-3-enoate",C1=CC=C(C=C1)/C(=C/C=C\C(=O)C(=O)O)/O
2-oxopent-4-enoate,C=CCC(=O)C(=O)[O-]
"Cyclohexane-1,2-dione",C1CCC(=O)C(=O)C1
6-oxohexanoate,C(CCC(=O)[O-])CC=O
Cobalt-precorrin-5A,CC1C23C4=C([C@@](C(=N4)/C=C\5/C(=C([C@@]([N-]5)(CC6=C([C@](C(=N6)/C=C(\[N-]2)/[C@H]([C@@]3(CC(=O)O1)C)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)C)CC(=O)O)CCC(=O)O)(C)CCC(=O)O)CC(=O)O.[Co]
"(2E,4E)-6-(2-aminophenyl)-2-hydroxy-6-oxohexa-2,4-dienoate",C1=CC=C(C(=C1)/C(=C/C=C/C(=O)C(=O)O)/[O-])N
"(2E)-2-hydroxypenta-2,4-dienoate",C=C/C=C(\C(=O)O)/[O-]
"(2Z)-2-hydroxypenta-2,4-dienoate",C=C/C=C(/C(=O)O)\[O-]
"(1E,2Z)-3-hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate",C/C(=C\C=C(\C(=O)O)/[O-])/C(=O)CC[C@H]1[C@@H]2CCC(=O)[C@]2(CCC1=O)C
"(2Z,4Z)-2-hydroxyhexa-2,4-dienoate",C/C=C\C=C(\C(=O)O)/[O-]
"Bornane-2,6-dione",CC1(C2CC(=O)C1(C(=O)C2)C)C
3-fumarylpyruvate,C(C(=O)/C=C/C(=O)O)C(=O)C(=O)O
3-hydroxypimeloyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(CCCC(=O)O)O)O
5-deoxy-D-glucuronate,C([C@H]([C@@H]([C@H](C=O)O)O)O)C(=O)[O-]
3-maleylpyruvate,C(C(=O)/C=C\C(=O)[O-])C(=O)C(=O)[O-]
"2,4-diacetylphloroglucinol",CC(=O)C1=C(C(=C(C=C1O)O)C(=O)C)O
2-acetylphloroglucinol,CC(=O)C1=C(C=C(C=C1O)O)O
"(2Z,4E)-2-hydroxy-5-methyl-6-oxohexa-2,4-dienoate",C/C(=C\[O-])/C=C/C(=O)C(=O)O
Neryl diphosphate,CC(=CCC/C(=C\COP(=O)(O)OP(=O)(O)O)/C)C
nerol,CC(=CCC/C(=C\CO)/C)C
4-chlorobenzoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)Cl)O
4-hydroxybenzoyl CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NSC(=O)C4=CC=C(C=C4)O)O
Atrazine,CCNC1=NC(=NC(=N1)Cl)NC(C)C
"4-(ethylamino)-2-hydroxy-6-(isopropylamino)-1,3,5-triazine",CCNC1=NC(=O)NC(=N1)NC(C)C
HCl,Cl
N-phosphocreatine,CN(CC(=O)O)/C(=N/P(=O)(O)O)/N
N-sulfo-D-glucosamine,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)NS(=O)(=O)O)O)O)O
Phosphonoacetaldehyde,C(C=O)P(=O)(O)O
Phosphonoacetate,C(C(=O)O)P(=O)(O)O
UDP-alpha-D-sulfoquinovose,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CS(=O)(=O)[O-])O)O)O)O)O
2-hydroxybiphenyl,C1=CC=C(C=C1)C2=CC=CC=C2O
3-sulfinopropanoyl-CoA,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCS(=O)[O-])O
Carbon disulfide,C(=S)=S
Carbonyl sulfide,C(=O)=S
Acetoacetate,CC(=O)CC(=O)[O-]
(3R)-3-hydroxybutan-2-one,C[C@H](C(=O)C)O
Cis-aconitate,C(/C(=C/C(=O)O)/C(=O)O)C(=O)O
itaconate,C=C(CC(=O)O)C(=O)O
Benzoylformate,C1=CC=C(C=C1)C(=O)C(=O)O
benzaldehyde,C1=CC=C(C=C1)C=O
Oxalyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C(=O)O)O
formyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC=O)O
cadaverine,C(CCN)CCN
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)O
5-amino-1-(5-phospho-D-ribosyl)imidazole,C1=C(N(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N
dopamine,C1=CC(=C(C=C1CCN)O)O
5-hydroxytryptamine,C1=CC2=C(C=C1O)C(=CN2)CCN
3-sulfino-L-alanine,C([C@@H](C(=O)O)N)S(=O)O
Phosphate,[O-]P(=O)([O-])[O-]
N-((R)-4'-phosphopantothenoyl)-L-cysteine,CC(C)(COP(=O)(O)O)[C@H](C(=O)NCCC(=O)N[C@@H](CS)C(=O)O)O
pantotheine 4'-phosphate,CC(C)(COP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
Uroporphyrinogen III,C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)O)CC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O
coproporphyrinogen,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O)C
Phenylpyruvate,C1=CC=C(C=C1)CC(=O)C(=O)O
phenylacetaldehyde,C1=CC=C(C=C1)CC=O
"2-carboxy-2,5-dihydro-5-oxofuran-2-acetate",C1=CC(OC1=O)(CC(=O)O)C(=O)O
"4,5-dihydro-5-oxofuran-2-acetate",C1C=C(OC1=O)CC(=O)O
2-amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate,C(=C\C(=C(/C(=O)O)\N)\C(=O)O)\C=O
2-aminomuconate semialdehyde,C(=C\C=O)\C=C(/C(=O)O)\N
tartronate semialdehyde,C(=O)C(C(=O)O)O
1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,C1=CC=C(C(=C1)C(=O)O)NCC(=O)[C@@H]([C@@H](COP(=O)(O)O)O)O
3-hydroxy-2-methylpyridine-5-carboxylate,CC1=C(C=C(C=N1)C(=O)O)[O-]
3-methylphenol,CC1=CC(=CC=C1)O
"4,5-dihydroxyphthalate",C1=C(C(=CC(=C1[O-])[O-])C(=O)O)C(=O)O
"3,4,5-trihydroxybenzoate",C1=C(C=C(C(=C1O)O)O)C(=O)O
pyrogallol,C1=CC(=C(C(=C1)O)O)O
phenol,C1=CC=C(C=C1)O
"(3E,5R)-5-carboxy-2-oxohept-3-enedioate",C([C@H](/C=C/C(=O)C(=O)[O-])C(=O)[O-])C(=O)[O-]
(4Z)-2-oxohept-4-enedioate,C(/C=C\CC(=O)[O-])C(=O)C(=O)[O-]
(3S)-3-methyl-2-oxopentanoate,CC[C@H](C)C(=O)C(=O)[O-]
2-methylbutanal,CCC(C)C=O
"(R,R)-tartrate",[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O
3-(indol-3-yl)pyruvate,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)[O-]
2-(indol-3-yl)acetaldehyde,C1=CC=C2C(=C1)C(=CN2)CC=O
5-guanidino-2-oxo-pentanoate,C(CC(=O)C(=O)O)CN=C(N)N
4-hydroxyphenylacetaldehyde,C1=CC(=CC=C1CC=O)O
L-threonine O-3-phosphate,C[C@H]([C@@H](C(=O)O)N)OP(=O)(O)O
(R)-1-aminopropan-2-yl phosphate,C[C@H](CN)OP(=O)(O)O
(4-hydroxyphenyl)acetate,C1=CC(=CC=C1CC(=O)[O-])O
D-dopachrome,C1[C@@H](NC2=CC(=O)C(=O)C=C21)C(=O)O
"5,6-dihydroxyindole",C1=CNC2=CC(=C(C=C21)O)O
3-dehydro-L-gulonate 6-phosphate,C([C@@H]([C@H](C(=O)[C@@H](C(=O)O)O)O)O)OP(=O)(O)O
(S)-ethylmalonyl-CoA,CC[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
butanoyl-CoA,CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
isopentenyl phosphate,CC(=C)CCOP(=O)(O)O
4-vinylphenol,C=CC1=CC=C(C=C1)O
styrene,C=CC1=CC=CC=C1
Ferulate,COC1=C(C=CC(=C1)/C=C/C(=O)O)O
4-vinylguaiacol,COC1=C(C=CC(=C1)C=C)O
"2,6-dihydroxybenzoate",C1=CC(=C(C(=C1)[O-])C(=O)O)O
"1,3-dihydroxybenzene",C1=CC(=CC(=C1)O)O
tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN
"3,4-dihydroxyphenylacetaldehyde",C1=CC(=C(C=C1CC=O)O)O
(4-hydroxyphenyl)acetaldehyde,C1=CC(=CC=C1CC=O)O
"(R)-3,5-bisphosphomevalonate",C[C@@](CCOP(=O)([O-])[O-])(CC(=O)[O-])OP(=O)([O-])[O-]
Siroheme,C[C@@]1([C@@H](C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5[C@@]([C@@H](C(=N5)C=C1[N-]2)CCC(=O)O)(C)CC(=O)O)CC(=O)O)CCC(=O)O)C(=C3CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O.[Fe+2]
"12,18-didecarboxysiroheme",CC1=C2C=C3[C@H]([C@](C(=N3)C=C4[C@H]([C@](C(=CC5=NC(=CC(=C1CCC(=O)[O-])[N-]2)C(=C5C)CCC(=O)[O-])[N-]4)(C)CC(=O)[O-])CCC(=O)[O-])(C)CC(=O)[O-])CCC(=O)[O-].[Fe]
Trans-aconitate,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O
D-lysine,C(CCN)C[C@H](C(=O)O)N
"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate",C1=CC=C2C(=C1)C(=CN2)[C@@H]([C@@H](COP(=O)(O)O)O)O
indole,C1=CC=C2C(=C1)C=CN2
2-dehydro-3-deoxy-D-glucarate,C([C@@H]([C@@H](C(=O)O)O)O)C(=O)C(=O)O
Sphinganine 1-phosphate,CCCCCCCCCCCCCCC[C@H]([C@H](COP(=O)(O)O)N)O
phosphoethanolamine,C(COP(=O)(O)O)N
palmitaldehyde,CCCCCCCCCCCCCCCC=O
2-dehydro-3-deoxy-D-pentonate,C([C@@H](CO)O)C(=O)C(=O)O
5-dehydro-2-deoxy-D-gluconate 6-phosphate,C([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)C(=O)O
malonate semialdehyde,C(C=O)C(=O)O
Benzoin,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O
D-threonine,C[C@@H]([C@H](C(=O)O)N)O
D-allothreonine,C[C@H]([C@H](C(=O)O)N)O
D-arabino-hex-3-ulose 6-phosphate,C([C@H](C(=O)[C@@H]([C@@H](COP(=O)(O)O)O)O)O)O
(3Z)-6-oxohex-3-enoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C/C=C\CC=O)O
(3E)-4-(2-hydroxyphenyl)-2-oxobut-3-enoate,C1=CC=C(C(=C1)/C=C/C(=O)C(=O)O)[O-]
salicylaldehyde,C1=CC=C(C(=C1)C=O)O
(2R)-2-hydroxy-2-methylbutanenitrile,CC[C@](C)(C#N)O
butan-2-one,CCC(=O)C
"6-carboxy-5,6,7,8-tetrahydropterin",C1C(NC2=C(N1)N=C(NC2=O)N)C(=O)O
4-hydroxy-2-oxoheptanedioate,C(CC(=O)[O-])C(CC(=O)C(=O)[O-])O
"2-amino-4,5-dihydroxy-6-oxo-7-(phosphonooxy)heptanoate",C(C(C(C(=O)COP(=O)([O-])[O-])O)O)C(C(=O)[O-])[NH3+]
"2-dehydro-3,6-dideoxy-6-sulfo-D-gluconate",C([C@@H]([C@@H](CS(=O)(=O)[O-])O)O)C(=O)C(=O)[O-]
"6-(hydroxymethyl)-7,8-dihydropterin",C1C(=NC2=C(N1)N=C(NC2=O)N)CO
glycolaldehyde phosphate,C(C=O)OP(=O)(O)O
5-deoxy-D-ribulose 1-phosphate,C[C@H]([C@H](C(=O)COP(=O)([O-])[O-])O)O
S-methyl-5-thio-D-ribulose 1-phosphate,CSC[C@H]([C@H](C(=O)COP(=O)(O)O)O)O
(2-methylsulfanyl)acetaldehyde,CSCC=O
Aceneneuramate,CC(=O)N[C@H]([C@H](CC(=O)C(=O)[O-])O)[C@H]([C@@H]([C@@H](CO)O)O)O
Citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
(4R)-4-hydroxy-2-oxoglutarate,C([C@H](C(=O)[O-])O)C(=O)C(=O)[O-]
(4S)-4-hydroxy-2-oxoglutarate,C([C@@H](C(=O)[O-])O)C(=O)C(=O)[O-]
4-hydroxy-4-methyl-2-oxoglutarate,CC(CC(=O)C(=O)[O-])(C(=O)[O-])O
"2-hydroxy-4-oxobutane-1,2,4-tricarboxylate",C(C(=O)C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
"(2R,3S)-2-methylmalyl-CoA",C[C@H]([C@@H](C(=O)O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
(3S)-citramalyl-CoA,C[C@](CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)(C(=O)O)O
3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA,CC(=CCCC(CC(=O)O)(CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O)C
7-methyl-3-oxooct-6-enoyl-CoA,CC(=CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)C
"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate",C[C@@]([C@H](CC(=O)[O-])C(=O)[O-])(C(=O)[O-])O
"(2R,3S)-2,3-dimethylmalate",C[C@H](C(=O)O)C(C)(C(=O)O)O
4-(2-carboxyphenyl)-4-oxobutanoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)C4=CC=CC=C4C(=O)O)O
(S)-4-hydroxy-2-oxopentanoate,C[C@@H](CC(=O)C(=O)[O-])O
Threo-3-hydroxy-D-aspartate,[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])[NH3+]
D-erythro-3-hydroxyaspartate,[C@@H]([C@@H](C(=O)[O-])O)(C(=O)[O-])[NH3+]
(S)-4-hydroxy-2-oxohexanoate,CC[C@@H](CC(=O)C(=O)[O-])O
propanal,CCC=O
