protein,EC
P37887,2.5.1.47
D5JWB3,1.3.1.107
P37063,1.2.3.3
A0R5R2,3.5.1.28
W8QMF8,4.2.3.190
F6K263,1.14.14.91
A0A1H5L0M7,3.5.99.7
O30640,2.1.1.247
G2PZJ2,1.1.3.7
Q12UB8,6.3.2.59
C7G3B8,1.1.2.8
A0A0A1V264,1.2.1.95
P15442,2.7.11.20
G9JKF3,3.4.21.4
Q9CJC0,4.4.1.5
G7XTA8,3.5.5.1
Q56H28,3.4.17.23
O95395,2.4.1.386
O64883,3.2.1.147
Q72FN2,7.3.2.6
A8D0I8,4.1.1.39
Q9JJJ7,2.3.1.250
Q2L8W6,4.1.3.30
P23223,3.4.24.36
Q50538,2.1.1.245
W8NZU5,2.5.1.115
P08659,6.2.1.3
Q6P7B9,1.14.19.1
Q92R47,3.1.26.3
Q9RFM9,6.2.1.61
Q588I9,1.14.12.3
C8RYM0,1.14.13.81
Q96YD0,3.2.2.27
Q14749,2.1.1.20
Q84C00,3.2.1.73
P13100,2.1.1.45
Q5CD72,6.2.1.3
F4HZG9,3.4.24.59
O35453,3.4.21.106
A0A0N7IZL9,1.5.3.17
E0XN39,3.2.1.73
Q9RPW2,3.5.4.27
Q51513,2.3.1.304
G0UYF4,2.7.1.40
Q9HKT2,6.3.1.20
Q1ERG0,3.2.1.39
A0A0A1E3J1,3.2.1.78
Q8VX56,2.4.1.101
M1H6F7,1.1.1.237
Q2Y2H5,4.6.1.19
O74859,3.6.1.72
D7TU67,2.3.1.215
F2X2G0,3.1.1.72
A0A220K819,4.4.1.9
Q2PFL2,1.13.11.20
H9AZT5,1.11.1.9
A9UCA1,1.10.3.2
A0A1Q1NKL1,6.1.1.1
V5NQ89,1.1.3.9
Q9Y6X5,3.6.1.17
A0A0N9HMN6,2.1.1.323
Q02038,3.4.24.16
A0A0U3U5E8,3.5.1.1
Q6XMI3,2.1.1.274
Q8TP42,3.1.11.2
Q72K91,2.7.7.72
A0A1W6GW18,4.2.3.199
Q331R1,5.1.3.27
Q02402,3.2.1.22
C5J048,5.1.3.13
H9CTV3,2.3.3.10
Q75T26,2.7.1.30
Q1PDI2,2.7.1.107
K9PSG5,2.5.1.19
C7SFH8,7.3.2.4
A8N2Z2,3.2.1.58
Q96J02,2.3.2.26
P11458,2.5.1.72
Q9UUA2,5.6.2.3
S0ENM8,4.2.3.165
B9DFG3,3.6.4.13
O32471,2.3.1.304
P52873,6.4.1.1
P03367,3.4.23.16
Q9Z1T6,2.7.1.150
P45066,6.3.2.8
A0A7S8F0T4,1.1.1.219
Q3HWZ8,6.4.1.2
G0L2Y1,4.2.2.3
A0A0U1X631,1.15.1.1
P23946,3.4.21.39
P04799,1.14.14.1
Q9WUP4,1.3.1.94
Q98TS5,2.6.1.13
E2RWY5,1.6.5.4
Q96549,3.2.1.15
O95497,3.5.1.92
T1WVG5,1.1.1.195
P0AEE9,2.1.1.72
A1RCX5,3.5.4.43
F1APW0,3.2.1.37
Q1W2L8,6.3.2.2
C4MB67,2.7.1.24
Q96BW1,2.4.2.9
U3TH11,1.1.1.195
A4YFE8,3.6.1.11
B1MM83,3.5.2.6
C6GFB2,2.4.1.34
B7VF77,4.1.2.10
Q53Z63,3.1.3.5
A0A220K8F1,4.4.1.9
Q9P853,2.4.1.9
I2CMG1,3.1.4.12
A6TFR2,2.7.1.30
Q3IXP7,1.3.1.75
D2SMM2,2.4.1.17
Q90WX1,4.6.1.2
F4IAX0,1.4.3.21
A8W969,3.2.1.81
D4GTL8,2.1.1.257
Q2HYA0,3.5.3.6
D4GR07,1.1.1.376
Q4VK78,3.5.3.1
A8DRH7,4.1.2.54
C1GWV9,3.5.1.49
P48410,7.6.2.4
A0A096ZED0,3.3.2.14
F4NCC2,5.4.2.8
A0A2W4GVN6,3.2.1.132
Q81JK4,5.1.3.7
Q84UE6,3.2.1.68
R4QPW0,1.14.19.68
A0A0B8QP67,1.5.1.54
A7BI57,1.6.3.1
Q8C0N2,2.3.1.15
D2X8G3,4.2.3.19
Q95PK8,2.7.2.3
C7EXK4,7.6.2.1
P12013,1.1.1.343
Q7GCA8,1.3.5.5
Q51508,5.4.4.2
O14735,2.7.8.11
Q93G71,3.4.24.69
Q9YG89,2.7.1.11
C3W4M4,1.13.11.2
A0A172Q3Y6,3.4.23.1
A7U8C8,4.1.1.28
B1XM36,2.5.1.19
A0A0G2RG68,1.14.13.111
Q76LA8,1.11.1.11
A0A0M5LBR2,3.7.1.21
B0CN25,6.2.1.67
Q2M488,1.14.19.47
P35790,2.7.1.32
Q9LFA6,3.2.1.23
Q8C1F4,2.4.1.174
Q51782,3.11.1.2
Q5FT75,1.1.1.184
B6E9X1,2.7.7.7
A4ULF8,2.5.1.6
Q6WRS9,1.7.1.15
Q88QT3,2.7.1.221
A0A0K2JL91,2.1.1.380
Q58YV9,2.4.1.308
H8ZM73,4.2.3.140
Q96533,1.1.1.284
P55217,2.5.1.48
A0A384J5R9,3.1.1.11
Q3U214,2.7.11.1
C3SVM7,1.1.1.95
O66740,4.2.3.1
Q4VQ73,2.1.1.53
P37059,1.1.1.62
G3ESV0,3.1.2.14
Q700B8,3.2.1.14
Q8U1H4,3.2.1.14
F1P458,1.8.3.2
D3W810,2.5.1.61
A0A0M3VGN3,3.1.4.4
Q8L5Y5,2.3.1.225
P0ABS5,2.7.7.101
A6YIH8,1.14.14.151
W8QRE4,3.2.1.37
Q68J69,3.4.22.1
A7BK09,6.3.4.3
Q8GXJ1,3.5.1.98
W0T4A7,2.3.1.268
P24224,2.7.8.7
A0NIJ1,1.1.1.202
A0A384E136,2.7.1.2
D8X181,4.2.2.2
A0A0A7DLM4,1.14.14.83
O28440,1.4.1.21
Q16647,5.3.99.4
Q2UNW5,3.1.1.73
H6LC30,7.2.1.2
A9P5X4,1.14.11.15
P50342,3.4.21.59
D0W013,3.3.2.9
Q9KPJ7,2.7.7.65
A0A2B6CE99,3.5.1.104
Q8T6U3,1.13.12.7
A0A292GLL9,2.4.1.65
P04585,3.4.23.16
U4MZ33,2.7.1.11
Q84L22,1.1.1.219
P97519,4.1.3.4
F4JLK2,2.4.1.14
Q2GJD7,2.7.13.3
Q1ET38,1.3.3.4
B6VP39,2.2.1.8
Q9A9Z2,4.2.1.82
F4KU78,1.21.1.1
A0A0G2K1W9,1.1.1.28
Q9AL95,1.18.1.1
A0A0U1YLU5,1.1.3.9
Q81X16,5.1.3.14
P00448,1.15.1.1
Q6L732,1.14.11.37
P71913,2.7.1.15
O60331,2.7.1.68
V5VIC4,2.7.4.6
P9WP25,4.3.3.7
Q6UB44,3.4.22.15
C8CMI5,4.2.2.2
I7ML19,1.3.1.21
W9BFS8,1.3.1.9
O42898,2.1.1.6
A9QNB6,1.11.1.6
A0A1D5VHV8,6.3.5.4
A0A1Z2WUZ5,5.4.99.39
B5THE3,3.2.1.48
Q32NB8,2.7.8.5
Q5DLT9,4.1.1.22
D4A5S6,2.4.1.142
B7EHV0,2.4.1.242
A7XVX7,2.7.4.1
O49845,2.4.1.13
Q059G6,3.1.3.12
O93651,1.8.99.5
C1K2M3,3.2.1.14
Q7T2J1,3.4.24.80
Q9HXE3,1.4.99.6
O58517,1.1.1.71
Q155V4,1.2.1.8
A0A024FB95,1.1.3.20
Q9STC1,4.2.2.13
Q80WY4,4.6.1.2
D2IGZ5,2.7.11.22
P36156,1.8.5.7
Q9RYF1,5.4.99.9
X2L4E2,1.4.3.2
A0A0H3KJ34,1.1.98.6
Q96RV2,2.4.1.212
P9WNP5,4.1.3.36
I3VT07,2.3.1.54
Q9SCP7,2.1.1.7
A0A0C5H8Q7,3.2.1.4
Q6Q4F4,3.5.1.1
E0TL71,3.1.4.46
P68693,2.7.4.9
P94462,3.5.1.88
Q6X5R6,1.13.11.12
B6VC79,1.14.14.45
Q6ZGW6,1.14.19.6
S5FMM4,1.4.3.19
A2I2U3,3.4.24.69
H2DDY5,1.3.99.31
Q4WEA1,3.2.1.6
P58196,7.6.2.1
P10902,1.4.3.16
V9N3I8,2.3.1.41
Q9LIS1,2.3.1.199
A5Z0R9,1.1.1.8
Q386Y7,2.8.1.7
A0A0E3JXD9,1.4.3.3
Q9SF04,2.5.1.117
X2G9K3,2.7.7.27
A7ICK2,2.8.3.16
Q3SM86,2.7.1.25
P22071,5.3.3.1
Q05526,4.2.2.9
A7DY56,1.1.1.236
E7EKB8,1.1.1.4
Q9S427,3.1.3.48
A0A024RXP8,3.2.1.91
A0A140D2R7,1.14.20.4
A0A3Q7HFP0,2.8.1.8
Q5J2Q9,2.7.7.31
A0R3D3,3.1.1.29
A0A0H2ZDM9,4.2.2.7
A0A1X9Y2Y6,2.1.1.75
A1U2T0,1.2.1.84
H6BG92,3.6.1.1
E0SRA9,1.1.1.86
Q2FA66,2.7.7.7
O87189,3.1.1.22
Q5ZXE1,4.3.1.17
Q47QL8,3.2.1.8
I1IPG5,1.14.19.29
A8I0K9,1.8.5.1
Q64604,3.1.3.48
A7BK06,6.3.4.3
P02963,3.5.1.41
P43309,1.14.18.1
O58212,3.13.1.8
B8Y644,1.6.2.4
E6Y3G9,3.5.2.6
G3FFN6,6.3.4.25
D1A807,1.11.1.19
G8XQY5,2.3.3.16
Q48436,1.1.1.76
A8DY18,4.1.1.39
P29350,3.1.3.48
Q069K3,2.5.1.6
Q5F6P7,3.5.1.28
E7F6G2,2.4.1.174
A9QUB2,3.2.1.132
P27463,1.2.1.36
A5YWK5,1.14.12.18
O15067,6.3.5.3
Q1H157,6.4.1.1
A0A0M4MTM8,3.7.1.21
Q6QDP1,3.4.21.83
E7D6C1,1.1.99.18
P45604,2.7.1.193
P72780,3.4.21.107
Q10981,2.4.1.69
P15623,6.3.1.2
A0A059WMF6,1.14.14.150
P0A0C2,2.7.1.190
Q0PCD7,1.3.3.14
Q8YMB5,2.5.1.19
D5ARW2,1.3.1.75
O00757,3.1.3.11
R4UZR2,3.1.1.81
P53634,3.4.14.1
P9WJI5,2.3.1.5
A0A023I7E1,3.2.1.39
A0A2U8JPY3,4.2.1.20
O26004,2.6.1.42
P10632,1.14.14.1
V9P4H2,1.14.11.9
A4IB50,2.7.1.32
Q4KUK8,1.2.1.44
Q9R0K7,7.2.2.10
C7E5V8,4.2.3.47
O59925,3.2.1.15
P94364,7.1.1.7
O05954,2.1.2.5
V5TDP2,1.16.1.1
F1DTB9,1.1.1.34
Q9HLV8,1.1.1.42
Q7CHH5,5.4.99.5
B4YA17,1.11.1.9
A8I7P5,6.6.1.1
Q97SR4,2.5.1.31
Q8X737,4.3.2.2
O60231,3.6.4.13
Q6SA25,3.1.21.4
B3FN88,2.7.8.40
B0F839,1.3.1.33
Q8AVH2,2.7.3.2
Q09HN2,3.2.1.23
Q6P587,4.1.1.112
P34254,2.1.1.1
D2K7Z0,3.2.1.151
P0A6T9,1.4.1.27
Q16769,2.3.2.5
Q7BPB0,1.5.1.3
Q7L5A8,1.14.18.6
P29990,3.4.21.91
A0A220K8D1,4.4.1.9
B2KYB3,6.2.1.12
A0A0A0LQ48,1.1.1.25
A0A1S5R244,1.1.1.208
O15229,1.14.13.9
Q8VZC3,1.2.1.88
B9WZX4,1.14.19.71
Q8VI15,1.2.3.1
B8J364,4.1.1.111
A0A0A8JIJ3,4.8.1.2
Q9DBT9,1.5.8.4
Q0SWH0,2.7.13.3
P51452,3.1.3.48
G8B6Y8,3.4.23.24
O24164,1.3.3.4
Q47SE5,5.4.99.16
Q55793,2.8.1.7
C0KWV4,3.1.7.11
Q97U35,1.1.1.26
Q88JH0,1.1.5.5
O65986,3.2.1.176
Q9LM02,2.1.1.142
Q334I5,3.4.23.18
B1NM16,2.3.1.20
A0A286T4M4,1.14.20.6
B0M0J3,3.2.1.28
P09955,3.4.17.2
F6MZ56,2.4.2.21
Q8RWE8,2.7.7.69
Q9SRZ6,1.1.1.42
Q93YB2,1.2.1.19
P24462,1.14.14.1
D7PN09,2.3.1.75
Q84K96,1.13.11.84
K4CEE8,1.14.14.126
A3DCH1,3.2.1.91
Q59470,4.2.1.28
A0R2I7,3.5.1.103
F1QPV1,2.7.11.18
P51649,1.2.1.24
Q3YBV1,6.1.1.2
A0A0Q3NCX3,1.8.1.9
B6EPH0,3.5.2.6
A6T925,4.1.1.97
P58974,2.1.1.250
Q5NDL2,2.4.1.255
Q0SFL7,1.3.1.32
E4QP00,1.1.3.7
A5UMI1,1.5.98.1
F5CBP8,2.7.9.3
P50312,2.7.2.3
Q0GYW2,2.7.10.3
P93665,4.2.3.13
P07986,3.2.1.91
R4J7Z9,3.2.1.35
P28585,3.5.2.6
P31968,4.4.1.32
A0A2H1H497,2.4.1.34
A0A0B5L773,3.2.1.132
B2RXZ1,3.1.13.4
Q9M604,2.3.1.179
A5YV19,1.14.13.7
C3XBB9,4.1.1.8
O66936,2.4.1.18
A0A023DFE8,3.1.1.81
F6KV61,2.1.1.156
Q95NK3,1.14.13.9
Q9HW01,2.4.1.227
Q5AEI0,1.5.1.20
Q74JG0,3.5.1.24
Q94FV7,2.3.1.212
P0A6X1,1.2.1.70
F4PTP3,1.1.99.24
A0A0B5CSE1,4.1.1.15
C7AE94,2.1.1.267
A0A023J5U9,6.3.2.35
P04391,2.1.3.3
O58581,2.1.1.176
Q70KH3,2.1.1.353
A9SJG4,2.7.1.1
B9RHV9,1.2.1.12
Q7Z9L3,3.2.1.58
A4XM53,3.2.1.55
Q5M819,3.1.3.3
B4E9I9,3.5.1.9
Q9GQI4,6.1.1.15
R9QY77,2.3.1.20
Q91WN4,1.14.13.9
A1XGA0,3.4.17.1
D3YLT8,2.5.1.18
Q4G0N0,2.4.1.87
Q842S4,3.5.1.88
Q96PB1,2.3.1.45
Q9CP31,1.5.1.20
A2T1M5,2.7.4.3
A0A1B1FUS6,4.2.2.3
M4HY08,4.2.3.147
Q6T857,3.4.22.15
P05062,4.1.2.13
A7HWD2,2.1.1.72
Q6RS96,1.14.19.34
K7T9D9,3.2.1.55
Q3UEG6,2.6.1.44
Q51723,3.2.1.21
P01116,3.6.5.2
H2JEN2,5.1.3.30
C5YK81,4.1.1.31
A0A1C3HPS1,4.1.1.39
Q8Y678,3.1.3.16
A0A0H4SN47,1.1.1.320
C7AQY2,3.5.1.24
B6SED6,3.2.1.41
A0A2Z4XFW0,4.2.3.26
P44862,4.2.1.126
P16035,3.4.24.22
O69264,1.3.1.119
Q9JK38,2.3.1.4
Q31RQ5,2.5.1.19
A0A0H2ZF87,2.1.1.200
A0A0S2SW99,2.7.11.24
A0A220K8D8,4.4.1.9
A1YLF2,3.4.22.1
T1WWB9,1.1.1.195
Q95M12,3.4.22.34
A0A068L9J0,4.2.3.15
Q0E671,2.7.7.43
Q8L207,4.1.2.13
Q8RJP5,3.1.1.3
Q8ZWP2,2.3.3.16
Q8R071,2.7.1.127
Q99447,2.7.7.14
A1BB88,1.9.6.1
P75052,2.4.2.4
Q6DND9,3.8.1.5
Q8DTC4,2.7.7.85
A0A1I9KNP0,3.4.21.74
P52842,2.8.2.2
A2VC28,2.5.1.16
Q8NFU3,2.8.1.3
Q2HQS3,1.2.1.9
Q9FVC4,1.2.1.11
P9WPK1,2.7.1.30
Q1XBU5,4.2.3.26
Q13822,3.1.4.39
B0F3R8,1.2.1.12
P16120,4.2.3.1
A7WNU2,3.2.1.91
A2BM28,2.4.99.18
A0A0H2V7H2,2.7.13.3
A0A455KZK8,1.1.1.307
A0A399G7U0,3.2.1.37
C0LLG9,3.2.1.41
Q7Z032,3.6.1.11
A1E2B6,3.2.1.81
M4QNR9,3.2.1.8
Q7TT16,2.7.1.151
A0A3T0NKZ3,3.4.24.36
Q9SCF0,4.1.1.19
T1RR71,4.2.3.121
Q8ZY97,2.7.7.79
Q9BYT8,3.4.24.16
P22936,4.2.99.18
A0A1D6MAK9,2.7.1.1
A0SI86,1.20.9.1
B3TLD6,3.2.1.140
Q9NUV7,2.3.1.50
Q9UVQ2,1.10.3.2
Q9LW27,1.14.19.52
O57878,5.1.1.10
Q9HYU3,6.2.1.3
P0A119,2.7.7.101
P23192,2.1.1.72
A0A4Y5R9F4,2.1.1.104
Q5SKH2,4.2.1.75
Q9U4U7,1.13.12.7
K9N4H5,1.2.1.3
P09772,1.18.6.1
P51965,2.3.2.25
I1JZJ1,3.5.1.98
I4IY19,7.2.2.21
P26458,7.1.1.7
E4W4G9,3.4.22.15
A0A072T2U3,2.7.4.34
Q4W8B0,1.14.15.24
A3UT33,4.2.2.11
Q2SWN7,6.2.1.44
Q9ZW85,4.2.1.33
Q2L629,1.3.7.7
P38940,3.2.1.135
B5KRF6,2.3.1.167
M1RFK9,2.7.11.1
Q5HLM5,2.7.8.12
P07329,1.18.6.1
A0A059TC02,1.2.1.44
Q8DWE6,2.7.1.202
O07177,2.7.1.175
Q890V3,1.4.1.16
A4VTE8,4.4.1.21
Q9ESP7,3.4.24.82
Q06282,3.1.4.46
A0A5P9PAN8,2.1.1.140
Q46078,2.7.1.40
A0A1X9WEP1,2.1.1.351
Q735A2,1.14.14.1
P60174,5.3.1.1
P07014,1.3.5.1
D9IVB7,3.1.1.81
Q43154,1.8.1.7
P52902,1.2.1.104
A0A0B5J1X2,3.4.22.42
P40562,5.6.2.4
Q9BYV1,2.6.1.44
Q19328,3.1.31.1
Q1WBU6,1.1.1.49
Q03013,2.5.1.18
P06634,3.6.4.13
P71422,2.4.2.52
Q9TSL7,2.4.1.17
D0C652,3.6.1.54
A0A0F7Q005,1.8.4.12
F9UT54,4.2.1.22
Q7JUS1,1.1.1.300
Q187D4,2.5.1.49
Q88Q83,1.4.3.19
Q9RST7,5.4.99.16
A0A1J4YSL8,2.7.4.1
A3FIN3,1.14.14.91
B1B538,4.1.99.3
Q7XXP3,2.3.1.302
G9C944,2.1.1.72
A0A1D6IDV8,2.7.4.27
G3LTY3,4.2.3.114
Q0P891,1.16.3.2
F4JBY2,2.2.1.1
Q8C3P7,2.1.1.348
Q55586,2.7.13.3
G1DGI7,3.1.7.10
A2XFI3,4.1.1.1
H9CWC0,1.1.1.274
Q1HEQ0,1.15.1.1
A0A076L6G6,1.4.1.2
G2NRC4,3.2.1.132
O06335,2.2.1.6
Q09UW1,2.3.2.35
A0A3Q7I0S2,2.3.1.198
V5TFQ0,4.3.1.24
A0A060Q785,3.4.24.21
B5L3F2,2.4.1.305
P0DJQ3,3.5.3.22
A0A0K1H4R1,2.3.1.87
Q6YAT3,3.2.1.73
P9WN67,5.1.3.2
A8I4E8,1.14.14.92
Q99LF4,6.5.1.8
A0A0A1EQ07,3.1.1.105
F2YI17,2.4.1.21
Q5CWT5,2.7.1.1
Q1G9Z4,3.2.1.23
Q9XZ61,3.4.25.1
D4I194,1.1.1.140
Q9L5C7,3.5.2.6
E2F391,1.9.6.1
B2VPR8,3.1.1.11
B1VB66,4.2.1.28
D3ZW08,4.3.2.2
A0A0E3GVY6,3.1.1.79
B6T563,3.2.2.1
F0I116,3.4.24.13
Q5P0J8,1.2.7.5
A1Z0K2,3.4.11.1
Q0WWH7,3.4.21.62
A0A1U9W5F0,1.16.1.9
Q3LRX9,3.4.24.69
C4B6T1,3.1.3.26
Q46961,3.2.1.8
Q4CMK4,2.7.7.13
A0A1D3TPM8,4.2.1.11
J9QK52,1.14.17.3
A5U2W7,4.1.1.48
C5MR75,5.3.3.4
Q1R183,1.1.1.313
A0A0B0SD75,2.7.1.15
Q1EPR5,3.5.1.117
A0ZT16,3.2.1.4
Q974V0,1.2.99.8
Q41539,3.2.1.14
A0A068B783,3.2.1.51
R4ZGN4,1.17.3.2
B4EP03,1.5.5.1
F0QW25,2.6.1.42
Q9V2Z6,2.7.1.147
Q0PGS2,1.4.3.4
C4LSN1,2.7.1.23
O67848,3.5.1.108
Q45FX7,3.2.1.21
Q8XLE8,4.1.1.31
Q08295,3.2.1.10
E7D6C4,1.1.99.18
P16050,1.13.11.33
Q96UJ9,1.4.1.4
D4PEB3,3.2.1.4
Q9CYK2,2.3.2.5
A0A4Y5R032,2.5.1.18
Q8CE90,2.7.12.2
D7P5V0,1.14.13.215
Q1K6I4,2.4.2.60
A0A482KFN1,2.3.1.74
H2MJK7,2.1.1.321
Q5H4I7,2.3.1.39
Q8IUN0,3.1.4.12
A0A2L2R220,2.4.1.220
P30711,2.5.1.18
Q21MB1,2.4.1.321
A0A1D3TV27,1.1.1.1
A0A0N9E6Z6,4.1.1.29
P12996,2.8.1.6
Q9HHD4,1.2.7.1
Q9ALJ4,3.2.1.22
P07896,4.2.1.17
P29728,2.7.7.84
Q27657,3.5.3.6
Q32ZE1,3.4.21.91
G9F9V4,3.4.22.15
I7HUF2,1.10.3.1
Q8LWE9,7.1.1.9
E0U3N2,2.3.2.22
Q03059,2.3.1.6
H9AZT6,1.11.1.9
B6EU02,1.14.11.6
A0A0M4MTQ9,4.2.3.8
Q6B341,2.7.4.3
A0A2Z5VGL1,3.2.1.96
Q29460,3.1.1.47
P59116,3.1.4.12
Q9XHC6,1.14.14.134
F4I4K7,1.16.1.10
A0A0B3VMT3,6.3.1.5
E5KWU5,1.14.99.39
O34640,2.7.1.230
A0A4Y5QLV0,2.3.2.15
A8FQL4,3.5.5.1
Q71Y87,4.2.3.5
P0C585,2.4.1.242
A0A0C5AJS1,3.1.3.2
P15586,3.1.6.14
A2BLE9,4.1.2.4
O35078,1.4.3.3
Q39QF5,1.3.8.10
Q8PY99,6.3.1.2
G8XQN2,4.2.1.92
P80025,1.11.1.7
A0A0Y0S258,2.7.8.7
P31057,2.1.2.11
C0JR29,3.2.1.14
I2FFE9,2.1.1.232
A0A220K8B9,4.4.1.9
I3M1C6,2.3.1.48
P0A6D3,2.5.1.19
F8JS69,4.1.1.102
B1GSN6,3.1.3.26
P74061,5.1.3.1
A0A0H3KAA0,2.1.1.107
Q3HUN0,6.2.1.12
R9UHL6,1.1.1.67
P09107,3.2.1.1
Q7G065,2.7.7.27
Q8FZW3,3.5.1.5
A0A3B6UEP6,4.2.2.11
Q3UYH7,2.7.11.15
Q5JEK6,2.7.1.213
Q9VCC6,6.2.1.3
C1K2M2,5.4.99.39
A0A063CBY7,1.14.19.45
D0UXW7,1.15.1.1
Q9C7W7,5.1.3.5
B7XJ30,3.4.11.18
Q57695,4.3.3.7
Q7ZVF2,6.3.1.2
C1IC97,3.5.1.98
Q9FI56,7.4.2.4
Q0K7T2,3.1.1.75
Q5VLA7,1.8.99.2
Q6ZNB7,1.14.16.5
Q9KVZ7,3.1.21.4
E3IYB4,3.5.4.43
B2Z447,3.4.22.38
H9ZGD1,3.2.1.8
C4PKL4,3.1.3.8
A0A0D1E3F3,2.6.1.27
O25801,1.2.1.11
Q70C53,3.2.1.39
Q8IDJ8,6.1.1.6
O67648,3.5.1.108
Q3S4A7,2.7.13.3
U6C6H1,3.1.4.38
I1ZIC3,3.4.24.21
P0DMN7,4.1.1.50
Q4QIH7,1.14.19.44
P51830,4.6.1.1
A0A109R3N8,2.7.8.7
A7XFV2,4.2.2.1
Q8NI77,5.6.1.4
Q9A9H3,2.6.1.102
O95544,2.7.1.23
Q1N097,5.1.3.17
Q5BLZ6,3.2.1.54
O97143,2.7.11.21
P27623,2.7.7.39
C1G1N6,3.4.24.39
Q7X2D3,1.4.3.3
Q9UKV5,2.3.2.27
B2DEU8,2.1.2.7
B2KSJ5,4.2.3.62
O53213,4.6.1.1
A0A146FAZ1,3.2.1.14
Q1HFZ0,2.1.1.37
Q8G652,1.5.1.20
Q8Z4Y4,3.4.23.49
Q2UVH9,2.5.1.3
P26239,6.6.1.1
K9RIB8,2.5.1.19
Q00266,2.5.1.6
O53699,2.8.2.37
P05187,3.1.3.1
A1XRK1,1.14.15.4
Q87W57,2.3.2.28
Q6NYC1,1.14.11.4
P0A9B2,1.2.1.12
Q0PBA1,1.3.1.6
N0BM78,3.4.21.72
A0A1B2U6S7,1.1.1.318
A0A0M3THW0,3.7.1.21
Q5AIA2,1.1.1.3
Q9ZAE1,2.7.7.8
P54691,2.6.1.79
Q9GLD2,1.14.14.19
Q72IH5,2.1.1.256
C3VP48,3.5.99.7
P29726,6.3.4.4
Q1KSE5,6.2.1.5
Q7SIB7,2.7.2.3
O97438,2.7.2.2
W0T4K1,1.1.1.307
Q55928,3.6.1.13
D0FK43,1.14.18.3
Q8RW00,2.5.1.18
E0D877,3.6.1.5
Q56VL5,2.3.2.15
E9JGS5,1.14.17.1
P34795,5.3.1.9
Q84LK3,1.2.1.8
A0A1Y0JYI5,1.14.14.17
A0A0M3THV1,3.7.1.21
A0A0K2SQZ9,3.2.1.55
Q8IDD3,6.1.1.24
P9WJJ5,2.7.7.18
Q9NRZ5,2.3.1.51
C3W4L8,1.13.11.2
Q5HPX6,3.5.1.88
Q1CWE7,3.6.1.41
Q84ZW8,4.2.3.49
A0A7D0NPB4,2.5.1.39
B1N2P3,2.7.1.33
A9KIW5,2.4.1.211
A4XJ56,5.3.1.3
Q9HNR6,2.1.1.257
O69273,1.17.4.1
Q94515,1.14.19.17
Q0DWQ1,2.4.1.46
Q4WRQ8,2.4.1.183
Q0Z889,3.4.24.21
Q9WYD4,1.1.1.67
Q9HJ37,2.4.99.18
A9X2G9,1.14.19.39
Q7S0S2,2.4.1.321
Q8KN11,6.3.5.4
I3ZTQ5,3.2.1.54
A5A546,5.5.1.19
Q9IPJ5,2.7.7.88
Q8KQI0,1.14.15.30
A9XED3,3.1.3.2
Q9KUG4,4.4.1.21
Q8WQP9,1.14.19.32
Q9BYV7,1.13.11.71
D4N302,2.3.2.18
A0A0L1M9S8,1.4.1.1
Q6ZEI3,3.1.12.1
B5AS41,1.13.11.1
E9AHH5,3.4.24.36
G3XD46,2.4.1.129
I7E4I1,1.4.1.1
W8GV60,3.2.1.65
A0A0H5AU14,3.1.1.86
A4H3W5,4.3.2.2
Q83JZ4,4.4.1.21
Q766D4,3.1.4.11
B1ZBN5,1.14.13.81
Q81ZH5,6.3.2.6
Q79AF6,1.2.1.87
D7F2D7,2.5.1.29
P21269,2.7.7.72
P60390,2.1.1.199
Q13233,2.7.11.25
A0A0U1WKA6,1.14.14.89
Q9HFV6,1.1.1.252
T1WUU2,1.1.1.195
H6TBL3,1.14.15.24
D2J2T6,3.1.1.81
Q3HSE4,1.14.14.21
Q97WS1,3.4.23.42
Q8VS40,2.7.7.61
H9CXV8,3.2.1.132
P26902,3.4.11.19
A0A3X8T8A0,2.7.8.43
P14697,1.1.1.36
P11766,1.1.1.284
G9HTF7,2.3.1.138
A0A0E4GVV3,3.1.3.12
P54818,3.2.1.46
A0A2I4K7Z9,3.4.22.56
Q8YTF2,2.6.1.1
Q9LHN8,1.14.11.61
Q4PNI0,1.13.11.63
P50336,1.3.3.4
P49459,2.3.2.24
B7J413,1.13.11.18
Q8WUD1,3.6.5.2
P61292,3.1.3.16
Q8PI23,3.2.1.100
Q7XJI6,1.14.13.81
Q5UEM2,2.3.1.20
Q0VH42,1.13.11.1
D2DMF3,3.2.1.167
Q9FW31,2.1.1.141
A0A2L2NKH0,3.1.3.8
A0A193CHN5,1.2.1.84
P37570,2.7.14.1
Q9SRQ7,3.1.4.3
Q2S9K4,4.3.3.7
Q8U022,1.5.5.2
G8N704,3.2.1.133
A0A0H2US78,3.2.1.51
Q670S5,5.4.2.2
Q96LE3,6.3.2.17
A6P4T5,3.5.1.105
Q9VMG0,2.3.1.87
Q9EW96,1.1.3.6
Q5JFW0,6.3.2.60
P9WQD3,2.7.8.7
Q96L73,2.1.1.362
P0A9J8,5.4.99.5
E2JFX2,2.5.1.67
B2LSD3,1.1.1.331
A0A1C3HPM8,4.1.1.39
A0A0N9HPS7,1.8.1.20
Q9Z4X8,1.1.3.46
Q72FN3,7.3.2.6
Q92LZ4,1.1.1.81
Q03521,2.7.8.13
Q9V0H1,3.1.21.10
Q8GB19,2.8.3.21
Q96G23,2.3.1.297
