EC,reaction
5.3.1.16,1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D  ribosylamino)methylideneamino]imidazole-4-carboxamide =  5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5  phospho-beta-D-ribosyl)imidazole-4-carboxamide
5.3.1.17,"5-dehydro-4-deoxy-D-glucuronate = 3-deoxy-D-glycero-2,5-hexodiulosonate "
5.3.1.20,D-Ribose = D-ribulose 
5.3.1.21,11-Deoxycorticosterone = 20-hydroxy-3-oxopregn-4-en-21-al
5.3.1.22,Hydroxypyruvate = 2-hydroxy-3-oxopropanoate 
5.3.1.23,S-methyl-5-thio-alpha-D-ribose 1-phosphate = S-methyl-5-thio-D-ribulose  1-phosphate
5.3.1.24,N-(5-phospho-beta-D-ribosyl)anthranilate =  1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate
5.3.1.25,L-fucopyranose = L-fuculose
5.3.1.26,D-Galactose 6-phosphate = D-tagatose 6-phosphate 
5.3.1.27,D-arabino-hex-3-ulose 6-phosphate = D-fructose 6-phosphate 
5.3.1.28,D-sedoheptulose 7-phosphate = D-glycero-D-manno-heptose 7-phosphate 
5.3.1.29,"alpha-D-ribose 1,5-bisphosphate = D-ribulose 1,5-bisphosphate "
5.3.1.3,D-Arabinose = D-ribulose
5.3.1.30,5-deoxy-D-glucuronate = 5-dehydro-2-deoxy-D-gluconate 
5.3.1.31,sulfoquinovose = 6-deoxy-6-sulfo-D-fructose 
5.3.1.32,"(4S)-4-hydroxy-5-phosphooxypentane-2,3-dione =  3-hydroxy-5-phosphooxypentane-2,4-dione "
5.3.1.33,L-erythrulose 1-phosphate = D-erythrulose 4-phosphate 
5.3.1.34,D-erythrulose 4-phosphate = D-erythrose 4-phosphate 
5.3.1.35,2-dehydro-L-erythronate = 3-dehydro-L-erythronate
5.3.1.35,2-dehydro-D-erythronate = 3-dehydro-D-erythronate 
5.3.1.36,D-apiose = apulose 
5.3.1.4,L-Arabinose = L-ribulose
5.3.1.5,D-xylopyranose = D-xylulose 
5.3.1.6,D-Ribose 5-phosphate = D-ribulose 5-phosphate 
5.3.1.7,D-Mannose = D-fructose 
5.3.1.8,D-Mannose 6-phosphate = D-fructose 6-phosphate
5.3.1.9,alpha-D-glucose 6-phosphate = beta-D-fructofuranose 6-phosphate
5.3.2.1,Keto-phenylpyruvate = enol-phenylpyruvate 
5.3.2.2,keto-Oxaloacetate = enol-oxaloacetate 
5.3.2.3,dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose =  dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose 
5.3.2.4,dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose =  dTDP-3-dehydro-6-deoxy-alpha-D-glucopyranose 
5.3.2.5,"5-(methylsulfanyl)-2,3-dioxopentyl phosphate =  2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl phosphate"
5.3.2.6,"(2Z,4E)-2-hydroxyhexa-2,4-dienedioate = (3E)-2-oxohex-3-enedioate"
5.3.2.7,"1,5-anhydro-4-deoxy-D-glycero-hex-3-en-2-ulose =  1,5-anhydro-4-deoxy-D-glycero-hex-1-en-3-ulose "
5.3.2.8,"(1E)-4-oxobut-1-ene-1,2,4-tricarboxylate =  (1E,3E)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate "
5.3.3.1,a 3-oxo-DELTA5-steroid = a 3-oxo-DELTA4-steroid
5.3.3.10,"5-carboxymethyl-2-hydroxymuconate =  (3E,5R)-5-carboxy-2-oxohept-3-enedioate"
5.3.3.11,Isopiperitenone = piperitenone
5.3.3.12,"L-dopachrome = 5,6-dihydroxyindole-2-carboxylate"
5.3.3.13,"(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate =  (5Z,7E,9E,14Z,17Z)-icosapentaenoate"
5.3.3.14,a trans-dec-2-enoyl-[acyl-carrier protein] = a  cis-dec-3-enoyl-[acyl-carrier protein]
5.3.3.17,"(5S,6S)-6-amino-5-hydroxycyclohexa-1,3-diene-1-carboxyate =  (1R,6S)-6-amino-5-oxocyclohex-2-ene-1-carboxylate "
5.3.3.18,"2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA =  2-oxepin-2(3H)-ylideneacetyl-CoA "
5.3.3.19,"3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate =  3-[(1E,4R)-4-hydroxycyclohex-2-en-1-ylidene]-2-oxopropanoate"
5.3.3.2,Isopentenyl diphosphate = dimethylallyl diphosphate
5.3.3.21,"a (3E,5Z)-alka-3,5-dienoyl-CoA = a (2E,4E)-alka-2,4-dienoyl-CoA "
5.3.3.22,lutein = meso-zeaxanthin 
5.3.3.23,S-methyl-5-thio-D-ribulose 1-phosphate = S-methyl-1-thio-D-xylulose  5-phosphate
5.3.3.23,S-methyl-5-thio-D-ribulose 1-phosphate = S-methyl-1-thio-D-ribulose  5-phosphate
5.3.3.3,vinylacetyl-CoA = (E)-but-2-enoyl-CoA
5.3.3.4,"(+)-muconolactone = (4,5-dihydro-5-oxofuran-2-yl)-acetate"
5.3.3.5,5alpha-Cholest-7-en-3beta-ol = 5alpha-cholest-8-en-3beta-ol 
5.3.3.6,"methylitaconate = 2,3-dimethylmaleate "
5.3.3.7,trans-aconitate = cis-aconitate
5.3.3.8,a (3Z)-alk-3-enoyl-CoA = a (2E)-alk-2-enoyl-CoA
5.3.3.8,a (3E)-alk-3-enoyl-CoA = a (2E)-alk-2-enoyl-CoA 
5.3.3.9,"(13E)-(15S)-15-hydroxy-9-oxoprosta-10,13-dienoate =  (13E)-(15S)-15-hydroxy-9-oxoprosta-11,13-dienoate "
5.3.4.1,catalyses the rearrangement of -S-S- bonds in proteins
5.3.99.10,"2-[(2R,5Z)-2-carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate =  2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate"
5.3.99.11,"2,4,6/3,5-pentahydroxycyclohexanone =  2D-2,3,5/4,6-pentahydroxycyclohexanone "
5.3.99.12,(E)-alk-1-en-1-SO-peroxol = (Z)-alkanethial oxide 
5.3.99.2,"(5Z,13E,15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate =  (5Z,13E,15S)-9alpha,15-dihydroxy-11-oxoprosta-5,13-dienoate "
5.3.99.3,"(13E)-(15S)-15-hydroxy-9-oxoprosta-10,13-dienoate =  (13E)-(15S)-15-hydroxy-9-oxoprosta-11,13-dienoate"
5.3.99.3,"(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate =  (5Z,13E)-(15S)-11alpha,15-dihydroxy-9-oxoprosta-5,13-dienoate"
5.3.99.4,"(5Z,13E,15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate =  (5Z,13E,15S)-6,9alpha-epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate "
5.3.99.5,"(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate =  (5Z,13E)-(15S)-9alpha,11alpha-epoxy-15-hydroxythromboxa-5,13-dienoate "
5.3.99.6,"(9Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate =  (15Z)-12-oxophyto-10,15-dienoate"
5.3.99.7,styrene oxide = phenylacetaldehyde 
5.3.99.8,violaxanthin = capsorubin
5.3.99.8,antheraxanthin = capsanthin 
5.3.99.9,violaxanthin = neoxanthin 
5.4.1.1,2-Lysolecithin = 3-lysolecithin 
5.4.1.3,2-methylfumaryl-CoA = 3-methylfumaryl-CoA 
5.4.1.4,"D-galactaro-1,5-lactone = D-galactaro-1,4-lactone "
5.4.2.10,alpha-D-glucosamine 1-phosphate = D-glucosamine 6-phosphate 
5.4.2.11,2-phospho-D-glycerate = 3-phospho-D-glycerate
5.4.2.11,"[enzyme]-L-histidine + 2,3-bisphospho-D-glycerate =  [enzyme]-Ntau-phospho-L-histidine + 2/3-phospho-D-glycerate"
5.4.2.11,"[enzyme]-Ntau-phospho-L-histidine + 2-phospho-D-glycerate =  [enzyme]-L-histidine + 2,3-bisphospho-D-glycerate"
5.4.2.11,"[enzyme]-L-histidine + 2,3-bisphospho-D-glycerate =  [enzyme]-Ntau-phospho-L-histidine + 3-phospho-D-glycerate"
5.4.2.11,"[enzyme]-Ntau-phospho-L-histidine + 2/3-bisphospho-D-glycerate =  [enzyme]-L-histidine + 2,3-bisphospho-D-glycerate "
5.4.2.12,2-phospho-D-glycerate = 3-phospho-D-glycerate
5.4.2.13,D-galactosamine 6-phosphate = alpha-D-galactosamine-1-phosphate 
5.4.2.2,alpha-D-glucose 1-phosphate = D-glucose 6-phosphate
5.4.2.3,N-acetyl-alpha-D-glucosamine 1-phosphate = N-acetyl-D-glucosamine  6-phosphate
5.4.2.4,"3-phospho-D-glyceroyl phosphate = 2,3-bisphospho-D-glycerate"
5.4.2.5,alpha-D-glucose 1-phosphate = D-glucose 6-phosphate 
5.4.2.6,beta-D-Glucose 1-phosphate = beta-D-glucose 6-phosphate
5.4.2.7,alpha-D-ribose 1-phosphate = D-ribose 5-phosphate 
5.4.2.8,alpha-D-glucose 1-phosphate = D-glucose 6-phosphate
5.4.2.8,alpha-D-mannose 1-phosphate = D-mannose 6-phosphate
5.4.2.9,phosphoenolpyruvate = 3-phosphonopyruvate
5.4.3.10,L-phenylalanine = L-beta-phenylalanine
5.4.3.11,L-phenylalanine = D-beta-phenylalanine
5.4.3.2,"L-lysine = (3S)-3,6-diaminohexanoate"
5.4.3.3,"(3S)-3,6-diaminohexanoate = (3S,5S)-3,5-diaminohexanoate"
5.4.3.3,"D-lysine = (2R,5S)-2,5-diaminohexanoate"
5.4.3.5,"D-ornithine = (2R,4S)-2,4-diaminopentanoate"
5.4.3.6,L-tyrosine = 3-amino-3-(4-hydroxyphenyl)propanoate
5.4.3.7,(2S)-alpha-leucine = (3R)-beta-leucine 
5.4.3.8,L-glutamate 1-semialdehyde = 5-aminolevulinate
5.4.3.9,L-glutamate = 3-aminopentanedioate 
5.4.4.1,(hydroxyamino)benzene = 2-aminophenol
5.4.4.2,chorismate = isochorismate
5.4.4.3,3-hydroxyaminophenol = aminohydroquinone
5.4.4.4,geraniol = (3S)-linalool 
5.4.4.5,"(8R,9Z,12Z)-8-hydroperoxyoctadeca-9,12-dienoate =  (5S,8R,9Z,12Z)-5,8-dihydroxyoctadeca-9,12-dienoate "
5.4.4.6,"(8R,9Z,12Z)-8-hydroperoxyoctadeca-9,12-dienoate =  (7S,8S,9Z,12Z)-7,8-dihydroxyoctadeca-9,12-dienoate "
5.4.4.7,a hydroperoxyicosatetraenoate = a hydroxyepoxyicosatrienoate 
5.4.4.8,(RS)-linalool = geraniol 
5.4.99.1,L-threo-3-methylaspartate = L-glutamate
5.4.99.11,Sucrose = 6-O-alpha-D-glucopyranosyl-D-fructofuranose
5.4.99.12,tRNA uridine38-40 = tRNA pseudouridine38-40
5.4.99.13,2-methylpropanoyl-CoA = butanoyl-CoA
5.4.99.14,"4-Carboxymethyl-4-methylbut-2-en-1,4-olide =  4-carboxymethyl-3-methylbut-2-en-1,4-olide"
5.4.99.15,4-[(1->4)-alpha-D-glucosyl]n-1-D-glucose =  1-alpha-D-[(1->4)-alpha-D-glucosyl]n-1-alpha-D-glucopyranoside 
5.4.99.16,"maltose = alpha,alpha-trehalose"
5.4.99.17,squalene = hop-22(29)-ene
5.4.99.17,squalene + H2O = hopan-22-ol 
5.4.99.18,5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole =  5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
5.4.99.19,16S rRNA uridine516 = 16S rRNA pseudouridine516 
5.4.99.2,(R)-methylmalonyl-CoA = succinyl-CoA
5.4.99.20,23S rRNA uridine2457 = 23S rRNA pseudouridine2457 
5.4.99.21,23S rRNA uridine2604 = 23S rRNA pseudouridine2604
5.4.99.22,23S rRNA uridine2605 = 23S rRNA pseudouridine2605 
5.4.99.23,23S rRNA uridine1911/uridine1915/uridine1917 = 23S rRNA  pseudouridine1911/pseudouridine1915/pseudouridine1917 
5.4.99.24,23S rRNA uridine955/uridine2504/uridine2580 = 23S rRNA  pseudouridine955/pseudouridine2504/pseudouridine2580 
5.4.99.25,tRNA uridine55 = tRNA pseudouridine55
5.4.99.26,tRNA uridine65 = tRNA pseudouridine65 
5.4.99.27,tRNA uridine13 = tRNA pseudouridine13
5.4.99.28,tRNA uridine32 = tRNA pseudouridine32
5.4.99.29,23S rRNA uridine746 = 23S rRNA pseudouridine746
5.4.99.3,2-acetolactate = 3-hydroxy-3-methyl-2-oxobutanoate 
5.4.99.30,UDP-beta-L-arabinofuranose = UDP-beta-L-arabinopyranose
5.4.99.31,"(3S)-2,3-epoxy-2,3-dihydrosqualene = thalianol "
5.4.99.32,"(3S)-2,3-epoxy-2,3-dihydrosqualene =  (17Z)-protosta-17(20),24-dien-3beta-ol "
5.4.99.33,"(3S)-2,3-epoxy-2,3-dihydrosqualene = cucurbitadienol "
5.4.99.34,"(3S)-2,3-epoxy-2,3-dihydrosqualene = germanicol "
5.4.99.35,"(3S)-2,3-epoxy-2,3-dihydrosqualene = taraxerol "
5.4.99.36,"(3S)-2,3-epoxy-2,3-dihydrosqualene = isomultiflorenol "
5.4.99.37,"squalene = dammara-20,24-diene "
5.4.99.38,"(3S)-2,3-epoxy-2,3-dihydrosqualene = camelliol C "
5.4.99.39,"(3S)-2,3-epoxy-2,3-dihydrosqualene = beta-amyrin"
5.4.99.4,2-Methyleneglutarate = 2-methylene-3-methylsuccinate
5.4.99.40,"(3S)-2,3-epoxy-2,3-dihydrosqualene = alpha-amyrin "
5.4.99.41,"(3S)-2,3-epoxy-2,3-dihydrosqualene = lupeol"
5.4.99.42,tRNA uridine31 = tRNA pseudouridine31 
5.4.99.43,21S rRNA uridine2819 = 21S rRNA pseudouridine2819 
5.4.99.44,mitochondrial tRNA uridine27/28 = mitochondrial tRNA pseudouridine27/28 
5.4.99.45,tRNA uridine38/39 = tRNA pseudouridine38/39 
5.4.99.46,"(3S)-2,3-epoxy-2,3-dihydrosqualene = shionone "
5.4.99.47,"(3S)-2,3-epoxy-2,3-dihydrosqualene = parkeol"
5.4.99.48,"(3S)-2,3-epoxy-2,3-dihydrosqualene = achilleol B "
5.4.99.49,"(3S)-2,3-epoxy-2,3-dihydrosqualene = glutinol "
5.4.99.5,Chorismate = prephenate
5.4.99.50,"(3S)-2,3-epoxy-2,3-dihydrosqualene = friedelin"
5.4.99.51,"(3S)-2,3-epoxy-2,3-dihydrosqualene = baccharis oxide "
5.4.99.52,"(3S)-2,3-epoxy-2,3-dihydrosqualene = alpha-seco-amyrin "
5.4.99.53,"(3S)-2,3-epoxy-2,3-dihydrosqualene = marneral "
5.4.99.54,"(3S)-2,3-epoxy-2,3-dihydrosqualene = beta-seco-amyrin "
5.4.99.55,"(3S)-2,3-epoxy-2,3-dihydrosqualene = delta-amyrin "
5.4.99.56,"(3S)-2,3-epoxy-2,3-dihydrosqualene = tirucalla-7,24-dien-3beta-ol "
5.4.99.57,"(3S)-2,3-epoxy-2,3-dihydrosqualene = baruol "
5.4.99.58,L-lysine = (3R)-3-methyl-D-ornithine 
5.4.99.59,dTDP-alpha-D-fucopyranose = dTDP-alpha-D-fucofuranose 
5.4.99.60,cobalt-precorrin-8 = cobyrinate 
5.4.99.61,Precorrin-8X = hydrogenobyrinate 
5.4.99.62,beta-D-ribopyranose = beta-D-ribofuranose 
5.4.99.63,(2R)-ethylmalonyl-CoA = (2S)-methylsuccinyl-CoA 
5.4.99.64,2-hydroxy-2-methylpropanoyl-CoA = (S)-3-hydroxybutanoyl-CoA 
5.4.99.65,"(3S,22S)-2,3:22,23-diepoxy-2,3,22,23-tetrahydrosqualene =  pre-alpha-onocerin "
5.4.99.66,pre-alpha-onocerin = alpha-onocerin 
5.4.99.67,4-amino-4-deoxychorismate = 4-amino-4-deoxyprephenate 
5.4.99.7,"(3S)-2,3-epoxy-2,3-dihydrosqualene = lanosterol"
5.4.99.8,"(3S)-2,3-epoxy-2,3-dihydrosqualene = cycloartenol "
5.4.99.9,UDP-alpha-D-galactopyranose = UDP-alpha-D-galactofuranose
5.5.1.1,"(+)-muconolactone = cis,cis-muconate"
5.5.1.10,"alpha-pinene oxide = (Z)-2-methyl-5-isopropylhexa-2,5-dienal"
5.5.1.11,"2,4-dichloro-2,5-dihydro-5-oxofuran-2-acetate =  2,4-dichloro-cis,cis-muconate "
5.5.1.12,geranylgeranyl diphosphate = (+)-copalyl diphosphate 
5.5.1.13,geranylgeranyl diphosphate = ent-copalyl diphosphate
5.5.1.14,geranylgeranyl diphosphate = 9alpha-copalyl diphosphate
5.5.1.15,geranylgeranyl diphosphate = terpentedienyl diphosphate 
5.5.1.16,geranylgeranyl diphosphate = tuberculosinyl diphosphate 
5.5.1.17,(S)-beta-bisabolene = (S)-beta-macrocarpene 
5.5.1.18,carotenoid psi-end group = carotenoid epsilon-end group
5.5.1.19,carotenoid psi-end group = carotenoid beta-end group 
5.5.1.2,"cis,cis-butadiene-1,2,4-tricarboxylate =  2-carboxy-2,5-dihydro-5-oxofuran-2-acetate"
5.5.1.20,prosolanapyrone III = (-)-solanapyrone A 
5.5.1.22,geranyl diphosphate = (-)-bornyl diphosphate 
5.5.1.23,aklaviketone = methyl aklanonate 
5.5.1.24,"delta-tocopherol = 2-methyl-6-phytylbenzene-1,4-diol"
5.5.1.24,"gamma-tocopherol = 2,3-dimethyl-6-phytylbenzene-1,4-diol"
5.5.1.24,"delta-tocotrienol = 6-geranylgeranyl-2-methylbenzene-1,4-diol"
5.5.1.24,"gamma-tocotrienol = 6-geranylgeranyl-2,3-dimethylbenzene-1,4-diol "
5.5.1.25,"3,6-anhydro-L-galactonate = 2-dehydro-3-deoxy-L-galactonate "
5.5.1.26,nogalaviketone = methyl nogalonate
5.5.1.27,"D-galactaro-1,4-lactone = 5-dehydro-4-deoxy-D-glucarate"
5.5.1.27,"D-glucaro-1,4-lactone = 5-dehydro-4-deoxy-D-glucarate "
5.5.1.28,geranylgeranyl diphosphate = (-)-kolavenyl diphosphate 
5.5.1.29,geranylgeranyl diphosphate = (+)-kolavenyl diphosphate 
5.5.1.3,Tetrahydroxypteridine = xanthine-8-carboxylate 
5.5.1.30,"geranylgeranyl diphosphate = (13E)-labda-7,13-dien-15-yl diphosphate "
5.5.1.31,3-geranyl-3-[(Z)-2-isocyanoethenyl]-1H-indole = hapalindole H 
5.5.1.32,3-geranyl-3-[(Z)-2-isocyanoethenyl]-1H-indole = 12-epi-hapalindole U 
5.5.1.33,3-geranyl-3-[(Z)-2-isocyanoethenyl]-1H-indole = 12-epi-fischerindole U 
5.5.1.34,"(S)-8-oxocitronellyl enol = (+)-cis,trans-nepetalactol "
5.5.1.35,"(S)-8-oxocitronellyl enol = (+)-cis,cis-nepetalactol "
5.5.1.4,D-glucose 6-phosphate = 1D-myo-inositol 3-phosphate
5.5.1.4,D-glucose 6-phosphate = L-myo-inositol 1-phosphate
5.5.1.5,"3-carboxy-2,5-dihydro-5-oxofuran-2-acetate = 3-carboxy-cis,cis-muconate "
5.5.1.6,A chalcone = a flavanone
5.5.1.7,"(2R)-2-chloro-2,5-dihydro-5-oxofuran-2-acetate =  3-chloro-cis,cis-muconate"
5.5.1.8,geranyl diphosphate = (+)-bornyl diphosphate
5.5.1.9,Cycloeucalenol = obtusifoliol
5.6.1.1,n ATP + n H2O + a microtubule = n ADP + n phosphate + (n+1) alpha/beta  tubulin heterodimers
5.6.1.2,ATP + H2O + a dynein associated with a microtubule at position n = ADP  + phosphate + a dynein associated with a microtubule at position n-1  (toward the minus end)
5.6.1.3,ATP + H2O + a kinesin associated with a microtubule at position n = ADP  + phosphate a kinesin associated with a microtubule at position n+1  (toward the plus end) 
5.6.1.4,ATP + H2O + a kinesin associated with a microtubule at position n = ADP  + phosphate + a kinesin associated with a microtubule at position n-1  (toward the minus end)
5.6.1.5,ATP + H2O + polypeptide = ADP + phosphate + unfolded polypeptide 
5.6.1.6,ATP + H2O + closed Cl- channel = ADP + phosphate + open Cl- channel 
5.6.1.7,ATP + H2O + a folded polypeptide = ADP + phosphate + an unfolded  polypeptide
5.6.1.8,ATP + H2O + myosin bound to actin filament at position n = ADP +  phosphate + myosin bound to actin filament at position n+1
5.6.1.9,2 ATP + a reduced flavodoxin + an inactive (R)-2-hydroxyacyl-CoA  dehydratase + 2 H2O = 2 ADP + 2 phosphate + a flavodoxin semiquinone +  an active (R)-2-hydroxyacyl-CoA dehydratase 
5.6.2.1,"ATP-independent breakage of single-stranded DNA, followed by passage  and rejoining"
5.6.2.2,"ATP-dependent breakage, passage and rejoining of double-stranded DNA "
5.6.2.3,Couples ATP hydroysis with the unwinding of duplex DNA at the  replication fork by translocating in the 5'-3' direction. This creates  two antiparallel DNA single strands (ssDNA). The leading ssDNA polymer  is the template for DNA polymerase III holoenzyme which synthesizes a  continuous strand. 
5.6.2.4,Couples ATP hydroysis with the unwinding of duplex DNA by translocating  in the 3'-5' direction. 
5.99.1.1,Benzyl isothiocyanate = benzyl thiocyanate 
5.99.1.4,2-hydroxy-2H-chromene-2-carboxylate =  (3E)-4-(2-hydroxyphenyl)-2-oxobut-3-enoate 
6.1.1.1,ATP + L-tyrosine + tRNATyr = AMP + diphosphate + L-tyrosyl-tRNATyr 
6.1.1.10,ATP + L-methionine + tRNAMet = AMP + diphosphate + L-methionyl-tRNAMet 
6.1.1.11,ATP + L-serine + tRNASer = AMP + diphosphate + L-seryl-tRNASer
6.1.1.12,ATP + L-aspartate + tRNAAsp = AMP + diphosphate + L-aspartyl-tRNAAsp 
6.1.1.13,ATP + D-alanine + poly(ribitol phosphate) = AMP + diphosphate +  O-D-alanyl-poly(ribitol phosphate) 
6.1.1.14,ATP + glycine + tRNAGly = AMP + diphosphate + glycyl-tRNAGly
6.1.1.15,ATP + L-proline + tRNAPro = AMP + diphosphate + L-prolyl-tRNAPro
6.1.1.16,ATP + L-cysteine + tRNACys = AMP + diphosphate + L-cysteinyl-tRNACys 
6.1.1.17,ATP + L-glutamate + tRNAGlu = AMP + diphosphate + L-glutamyl-tRNAGlu 
6.1.1.18,ATP + L-glutamine + tRNAGln = AMP + diphosphate + L-glutaminyl-tRNAGln 
6.1.1.19,ATP + L-arginine + tRNAArg = AMP + diphosphate + L-arginyl-tRNAArg
6.1.1.2,ATP + L-tryptophan + tRNATrp = AMP + diphosphate + L-tryptophyl-tRNATrp 
6.1.1.20,ATP + L-phenylalanine + tRNAPhe = AMP + diphosphate +  L-phenylalanyl-tRNAPhe
6.1.1.21,ATP + L-histidine + tRNAHis = AMP + diphosphate + L-histidyl-tRNAHis 
6.1.1.22,ATP + L-asparagine + tRNAAsn = AMP + diphosphate +  L-asparaginyl-tRNAAsn
6.1.1.23,ATP + L-aspartate + tRNAAsx = AMP + diphosphate + L-aspartyl-tRNAAsx 
6.1.1.24,ATP + L-glutamate + tRNAGlx = AMP + diphosphate + glutamyl-tRNAGlx
6.1.1.24,ATP + L-glutamate + tRNAGlx = AMP + diphosphate + L-glutamyl-tRNAGlx 
6.1.1.26,ATP + L-pyrrolysine + tRNAPyl = AMP + diphosphate + L-pyrrolysyl-tRNAPyl 
6.1.1.27,ATP + O-phospho-L-serine + tRNACys = AMP + diphosphate +  O-phospho-L-seryl-tRNACys
6.1.1.3,ATP + L-threonine + tRNAThr = AMP + diphosphate + L-threonyl-tRNAThr 
6.1.1.4,ATP + L-leucine + tRNALeu = AMP + diphosphate + L-leucyl-tRNALeu
6.1.1.5,ATP + L-isoleucine + tRNAIle = AMP + diphosphate + L-isoleucyl-tRNAIle 
6.1.1.6,ATP + L-lysine + tRNALys = AMP + diphosphate + L-lysyl-tRNALys
6.1.1.7,ATP + L-alanine + tRNAAla = AMP + diphosphate + L-alanyl-tRNAAla
6.1.1.9,ATP + L-valine + tRNAVal = AMP + diphosphate + L-valyl-tRNAVal
6.1.2.1,D-alanine + (R)-lactate + ATP = D-alanyl-(R)-lactate + ADP + phosphate 
6.1.2.2,carbamoyl phosphate + ATP + H2O = diphosphate + O-carbamoyladenylate +  phosphate
6.1.2.2,O-carbamoyladenylate + tobramycin = AMP + nebramycin 5'
6.1.2.2,O-carbamoyladenylate + kanamycin A = AMP + 6''-O-carbamoylkanamycin A
6.1.2.2,tobramycin + carbamoyl phosphate + ATP + H2O = nebramycin 5' + AMP +  diphosphate + phosphate
6.1.2.2,kanamycin A + carbamoyl phosphate + ATP + H2O =  6''-O-carbamoylkanamycin A + AMP + diphosphate + phosphate 
6.1.3.1,"ATP + a (2R,3S)-2-alkyl-3-hydroxyalkanoate = AMP + diphosphate + a  cis-3-alkyl-4-alkyloxetan-2-one "
6.2.1.1,ATP + acetate + CoA = AMP + diphosphate + acetyl-CoA
6.2.1.10,GTP + a carboxylate + CoA = GDP + phosphate + acyl-CoA 
6.2.1.11,ATP + biotin + CoA = AMP + diphosphate + biotinyl-CoA 
6.2.1.12,ATP + 4-coumarate + CoA = AMP + diphosphate + 4-coumaroyl-CoA
6.2.1.13,ATP + acetate + CoA = ADP + phosphate + acetyl-CoA
6.2.1.14,ATP + 6-carboxyhexanoate + CoA = AMP + diphosphate +  6-carboxyhexanoyl-CoA
6.2.1.15,ATP + arachidonate + CoA = AMP + diphosphate + arachidonoyl-CoA 
6.2.1.16,ATP + acetoacetate + CoA = AMP + diphosphate + acetoacetyl-CoA 
6.2.1.17,ATP + propanoate + CoA = AMP + diphosphate + propanoyl-CoA 
6.2.1.18,ATP + citrate + CoA = ADP + phosphate + (3S)-citryl-CoA 
6.2.1.19,ATP + a long-chain fatty acid + [protein]-L-cysteine = AMP +  diphosphate + a [protein]-S-(long-chain-acyl)-L-cysteine 
6.2.1.2,ATP + a medium-chain fatty acid + CoA = AMP + diphosphate + a  medium-chain acyl-CoA
6.2.1.20,ATP + a long-chain fatty acid + an [acyl-carrier protein] = AMP +  diphosphate + a long-chain acyl-[acyl-carrier protein] 
6.2.1.22,ATP + acetate + holo-[citrate (pro-3S)-lyase] = AMP + diphosphate +  acetyl-[citrate (pro-3S)-lyase] 
6.2.1.23,"ATP + an alpha,omega-dicarboxylate + CoA = AMP + diphosphate + an  omega-carboxyacyl-CoA "
6.2.1.24,ATP + phytanate + CoA = AMP + diphosphate + phytanoyl-CoA 
6.2.1.25,ATP + benzoate + CoA = AMP + diphosphate + benzoyl-CoA
6.2.1.26,ATP + 2-succinylbenzoate + CoA = AMP + diphosphate +  4-(2-carboxyphenyl)-4-oxobutanoyl-CoA
6.2.1.27,ATP + 4-hydroxybenzoate + CoA = AMP + diphosphate +  4-hydroxybenzoyl-CoA
6.2.1.28,"ATP + (25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oate + CoA = AMP  + diphosphate + (25R)-3alpha,7alpha-dihydroxy-5beta-cholestanoyl-CoA "
6.2.1.3,ATP + a long-chain fatty acid + CoA = AMP + diphosphate + an acyl-CoA 
6.2.1.30,ATP + phenylacetate + CoA = AMP + diphosphate + phenylacetyl-CoA 
6.2.1.31,ATP + 2-furoate + CoA = AMP + diphosphate + 2-furoyl-CoA 
6.2.1.32,ATP + anthranilate + CoA = AMP + diphosphate + anthraniloyl-CoA
6.2.1.33,4-Chlorobenzoate + CoA + ATP = 4-chlorobenzoyl-CoA + AMP + diphosphate 
6.2.1.34,ferulic acid + CoA + ATP = feruloyl-CoA + products of ATP breakdown 
6.2.1.35,ATP + acetate + an [acyl-carrier protein] = AMP + diphosphate + an  acetyl-[acyl-carrier protein] 
6.2.1.36,3-hydroxypropanoate + ATP + CoA = 3-hydroxypropanoyl-CoA + AMP +  diphosphate 
